timestamp,voltage,current_amps,frequency,power_factor
0,219.58,3.59,49.94,0.97
20,220.03,3.45,49.99,0.97
40,220.25,3.69,50.10,0.96
60,219.20,3.70,49.96,0.97
80,220.56,3.42,50.07,0.97
100,219.75,3.41,49.95,0.96
120,219.75,3.54,49.92,0.97
140,219.93,3.38,49.96,0.98
160,220.29,3.42,50.04,0.97
180,219.56,3.58,49.97,0.97
200,220.95,3.67,49.91,0.97
220,219.58,3.61,49.92,0.96
240,219.83,3.61,49.99,0.98
260,220.30,3.42,50.05,0.97
280,220.84,3.46,50.04,0.97
300,220.93,3.64,49.96,0.97
320,219.54,3.50,50.02,0.97
340,219.26,3.57,49.96,0.97
360,219.69,3.45,50.09,0.98
380,220.71,3.66,49.94,0.96
400,219.57,3.31,49.95,0.98
420,219.16,3.69,50.08,0.97
440,219.57,3.53,49.98,0.98
460,220.86,3.35,49.97,0.96
480,220.64,3.55,50.02,0.97
500,220.56,3.50,49.93,0.96
520,219.62,3.58,50.06,0.98
540,220.21,3.55,49.91,0.96
560,220.84,3.34,50.09,0.96
580,220.99,3.38,50.08,0.98
600,220.32,3.53,50.07,0.97
620,220.06,3.49,50.04,0.97
640,219.59,3.60,49.98,0.96
660,219.49,3.53,50.08,0.96
680,220.88,3.52,50.01,0.98
700,220.76,3.31,50.04,0.97
720,220.16,3.51,49.91,0.96
740,219.34,3.31,50.06,0.98
760,219.51,3.31,50.02,0.96
780,220.02,3.56,50.01,0.97
800,220.41,3.67,49.94,0.97
820,219.37,3.58,50.09,0.96
840,219.28,3.34,50.08,0.98
860,219.31,3.50,49.91,0.97
880,219.70,3.62,49.94,0.96
900,220.22,3.36,49.93,0.97
920,219.28,3.63,49.91,0.97
940,220.24,3.35,49.95,0.98
960,220.73,3.65,49.95,0.97
980,220.15,3.46,50.07,0.98
1000,220.07,3.33,49.97,0.97
1020,219.56,3.40,49.93,0.97
1040,220.37,3.68,50.02,0.97
1060,219.57,3.39,49.96,0.98
