timestamp,voltage,current_amps,frequency,power_factor
0,220.23,3.44,49.94,0.97
20,220.66,3.39,50.03,0.96
40,220.97,3.32,49.96,0.96
60,219.41,3.45,49.94,0.97
80,219.61,3.70,50.08,0.98
100,219.32,3.36,50.00,0.96
120,219.82,3.34,49.90,0.98
140,220.79,3.50,50.00,0.97
160,219.85,3.47,50.01,0.96
180,220.34,3.35,50.10,0.98
200,219.67,3.33,50.05,0.98
220,220.15,3.51,50.04,0.96
240,220.22,3.60,50.09,0.97
260,220.50,3.66,49.93,0.96
280,220.26,3.53,50.08,0.98
300,220.45,3.56,49.92,0.97
320,219.75,3.46,50.03,0.97
340,220.60,3.35,50.04,0.97
360,220.06,3.38,50.02,0.97
380,220.59,3.38,50.09,0.96
400,220.50,3.36,49.93,0.96
420,219.13,3.49,50.05,0.98
440,220.02,3.40,50.04,0.97
460,219.40,3.65,50.00,0.97
480,220.89,3.55,50.09,0.98
500,220.71,3.50,50.00,0.98
520,219.60,3.53,50.03,0.97
540,220.36,3.61,50.05,0.97
560,220.16,3.43,50.01,0.97
580,219.43,3.44,50.05,0.97
600,219.79,3.55,50.09,0.98
620,220.78,3.67,49.99,0.97
640,219.59,3.32,50.10,0.97
660,220.94,3.39,50.02,0.98
680,220.24,3.47,50.10,0.96
700,220.76,3.61,50.05,0.97
720,220.38,3.56,49.97,0.97
740,219.82,3.44,50.06,0.97
760,219.27,3.61,49.97,0.97
780,220.60,3.61,50.04,0.97
800,219.77,3.36,49.95,0.97
820,219.47,3.62,49.91,0.97
840,219.87,3.51,50.03,0.97
860,220.18,3.54,50.08,0.98
880,219.99,3.41,49.95,0.98
900,219.83,3.36,50.07,0.97
920,219.36,3.43,49.93,0.98
940,219.48,3.49,49.93,0.96
960,220.41,3.43,50.01,0.97
980,220.91,3.45,50.06,0.96
1000,219.51,3.60,49.99,0.97
1020,219.06,3.48,50.08,0.97
1040,219.29,3.65,49.94,0.97
1060,219.06,3.34,50.02,0.97
1080,219.20,3.59,49.93,0.98
1100,219.04,3.60,50.00,0.97
1120,219.79,3.49,49.96,0.98
1140,219.28,3.57,50.08,0.97
1160,220.72,3.60,49.96,0.97
1180,219.46,3.61,50.06,0.97
1200,220.69,3.55,50.08,0.98
1220,220.93,3.56,50.01,0.98
1240,219.50,3.69,49.95,0.96
1260,220.22,3.68,50.00,0.96
1280,220.68,3.38,50.08,0.97
1300,220.64,3.49,49.98,0.97
1320,219.10,3.56,49.99,0.97
1340,219.30,3.40,50.03,0.97
1360,219.79,3.49,50.04,0.98
1380,220.75,3.32,49.96,0.96
1400,220.68,3.35,49.98,0.97
1420,219.91,3.42,50.01,0.97
1440,220.81,3.51,50.01,0.97
1460,220.48,3.70,49.92,0.97
1480,220.52,3.51,50.04,0.97
1500,220.39,3.47,50.05,0.97
1520,220.43,3.42,50.04,0.97
1540,219.98,3.33,49.99,0.97
1560,219.23,3.38,50.09,0.97
1580,220.09,3.46,49.99,0.97
1600,220.60,3.47,49.93,0.97
1620,219.68,3.59,50.03,0.97
1640,220.22,3.68,50.03,0.96
1660,220.28,3.41,49.91,0.97
1680,220.36,3.58,49.93,0.98
1700,219.94,3.62,49.97,0.97
1720,220.31,3.38,50.04,0.97
1740,220.85,3.36,50.07,0.98
1760,220.37,3.52,49.97,0.98
1780,220.24,3.34,49.95,0.97
1800,220.67,3.34,49.93,0.96
1820,219.74,3.46,50.09,0.97
1840,219.53,3.33,50.08,0.96
1860,220.10,3.41,50.04,0.97
1880,219.78,3.48,50.08,0.96
1900,219.27,3.47,50.09,0.98
1920,220.53,3.50,50.06,0.96
1940,219.23,3.49,50.04,0.97
1960,219.32,3.46,50.10,0.97
1980,220.00,3.41,50.04,0.97
2000,219.37,3.39,49.91,0.97
2020,219.24,3.48,50.09,0.96
2040,220.92,3.44,50.01,0.97
2060,220.79,3.51,50.08,0.98
2080,219.75,3.64,50.06,0.96
2100,219.77,3.61,49.93,0.97
2120,220.95,3.45,49.93,0.97
2140,220.52,3.68,50.08,0.97
2160,219.05,3.36,50.10,0.96
2180,221.00,3.45,49.90,0.97
2200,219.91,3.31,50.04,0.98
2220,219.60,3.32,50.00,0.98
2240,219.32,3.42,49.91,0.97
2260,219.89,3.59,50.05,0.97
2280,219.02,3.31,50.05,0.98
2300,220.67,3.31,50.02,0.98
2320,219.30,3.34,49.91,0.97
2340,220.74,3.43,49.94,0.97
2360,219.45,3.60,50.00,0.97
2380,220.84,3.31,49.91,0.97
2400,219.53,3.61,49.94,0.97
2420,219.35,3.44,50.03,0.96
2440,220.97,3.48,50.00,0.97
2460,219.60,3.64,50.08,0.97
2480,219.73,3.44,50.06,0.98
2500,220.65,3.61,50.07,0.96
2520,220.28,3.61,50.07,0.97
2540,220.75,3.67,50.10,0.97
2560,219.70,3.47,50.03,0.98
2580,220.73,3.46,50.01,0.97
2600,219.13,3.58,49.97,0.97
2620,220.38,3.32,49.92,0.97
2640,219.05,3.65,49.98,0.96
2660,219.71,3.58,49.97,0.96
2680,219.41,3.56,49.99,0.97
2700,219.03,3.42,49.99,0.97
2720,219.01,3.59,50.00,0.98
2740,220.05,3.62,50.00,0.96
2760,220.41,3.70,50.04,0.96
2780,219.76,3.59,50.03,0.97
2800,220.37,3.46,49.95,0.97
2820,220.81,3.35,49.95,0.98
2840,219.18,3.68,50.09,0.97
2860,220.78,3.40,50.00,0.96
2880,219.18,3.41,49.99,0.97
2900,220.45,3.31,50.08,0.98
2920,219.03,3.53,50.07,0.97
2940,219.32,3.42,50.06,0.96
2960,219.28,3.60,50.03,0.97
2980,219.67,3.38,49.96,0.98
3000,220.00,3.43,49.95,0.98
3020,220.81,3.62,49.91,0.98
3040,220.22,3.49,50.01,0.96
3060,220.48,3.63,50.00,0.96
3080,219.91,3.59,50.01,0.97
3100,220.21,3.39,49.94,0.98
3120,220.82,3.58,50.09,0.96
3140,220.21,3.67,50.02,0.97
3160,220.47,3.53,50.06,0.98
3180,220.00,3.68,50.08,0.98
3200,219.73,3.31,50.08,0.97
3220,219.91,3.35,49.90,0.97
3240,220.24,3.50,50.01,0.97
3260,220.25,3.50,50.03,0.96
3280,220.14,3.60,49.94,0.97
3300,219.11,3.46,49.94,0.97
3320,219.83,3.67,50.02,0.98
3340,220.46,3.56,50.09,0.96
3360,219.98,3.56,50.09,0.97
3380,219.13,3.52,49.97,0.97
3400,220.75,3.45,50.08,0.98
3420,219.18,3.57,49.93,0.97
3440,219.96,3.70,50.10,0.96
3460,220.29,3.43,49.99,0.97
3480,219.46,3.37,49.93,0.96
3500,220.18,3.70,50.02,0.98
3520,220.62,3.37,50.09,0.96
3540,220.31,3.63,49.91,0.98
3560,219.97,3.34,50.02,0.97
3580,220.29,3.60,49.98,0.98
3600,219.75,3.55,50.02,0.97
3620,219.27,3.46,50.00,0.97
3640,219.97,3.42,49.91,0.97
3660,219.06,3.33,50.09,0.98
3680,220.41,3.39,50.02,0.98
3700,219.56,3.38,50.06,0.96
3720,220.41,3.63,49.94,0.97
3740,220.46,3.69,50.05,0.98
3760,219.88,3.65,50.07,0.98
3780,219.21,3.40,49.94,0.96
3800,219.91,3.43,50.01,0.96
3820,220.26,3.64,50.01,0.98
3840,220.08,3.53,50.02,0.98
3860,219.81,3.52,49.95,0.98
3880,219.04,3.49,50.10,0.96
3900,220.52,3.58,50.01,0.97
3920,219.02,3.54,50.03,0.98
3940,220.37,3.49,49.98,0.98
3960,219.45,3.59,49.98,0.98
3980,220.45,3.58,49.93,0.96
4000,220.88,3.33,49.97,0.98
4020,220.34,3.60,50.02,0.98
4040,219.93,3.52,50.10,0.98
4060,219.21,3.44,50.01,0.97
4080,220.46,3.42,50.07,0.98
4100,220.63,3.67,50.08,0.97
4120,219.23,3.32,49.96,0.97
4140,219.62,3.40,50.00,0.96
4160,219.75,3.69,50.01,0.97
4180,220.63,3.61,49.95,0.98
4200,220.24,3.52,49.95,0.97
4220,220.24,3.64,50.00,0.97
4240,219.70,3.65,49.91,0.98
4260,220.99,3.69,50.06,0.96
4280,219.35,3.34,49.91,0.98
4300,219.35,3.42,50.09,0.97
4320,219.82,3.63,50.07,0.97
4340,220.77,3.42,50.10,0.96
4360,219.81,3.42,50.01,0.97
4380,220.95,3.49,49.91,0.98
4400,219.55,3.41,50.00,0.97
4420,219.74,3.32,50.02,0.97
4440,219.34,3.61,49.92,0.97
4460,219.58,3.44,49.94,0.98
4480,220.56,3.51,50.01,0.98
4500,220.69,3.61,50.07,0.98
4520,219.56,3.53,49.91,0.96
4540,219.68,3.42,49.98,0.97
4560,219.93,3.43,50.07,0.96
4580,220.89,3.31,50.06,0.96
4600,220.47,3.31,49.92,0.97
4620,220.80,3.58,49.98,0.98
4640,220.25,3.60,50.01,0.96
4660,220.86,3.32,49.92,0.97
4680,219.61,3.53,49.91,0.98
4700,220.39,3.53,49.98,0.98
4720,219.08,3.56,50.02,0.97
4740,219.15,3.36,49.92,0.96
4760,219.82,3.49,49.98,0.97
4780,219.57,3.59,49.91,0.97
4800,220.80,3.50,49.91,0.97
4820,220.22,3.69,49.96,0.98
4840,219.67,3.32,50.00,0.98
4860,220.46,3.63,50.02,0.97
4880,219.66,3.57,49.94,0.97
4900,220.91,3.62,49.91,0.98
4920,220.28,3.37,49.96,0.98
4940,219.27,3.59,49.98,0.97
4960,220.80,3.46,49.96,0.97
4980,219.00,3.65,49.91,0.98
5000,220.55,3.45,50.06,0.97
5020,220.57,3.50,49.95,0.97
5040,220.32,3.43,50.09,0.97
5060,220.96,3.52,49.98,0.97
5080,220.42,3.31,49.97,0.97
5100,219.86,3.45,49.94,0.96
5120,219.63,3.39,50.09,0.97
5140,219.75,3.47,49.92,0.96
5160,219.77,3.50,49.92,0.96
5180,219.33,3.46,49.91,0.96
5200,219.47,3.55,49.95,0.97
5220,220.77,3.49,50.06,0.96
5240,219.36,3.51,50.02,0.97
5260,220.65,3.60,50.08,0.98
5280,220.81,3.64,49.91,0.98
5300,220.79,3.55,50.04,0.98
5320,219.80,3.46,50.05,0.96
5340,220.27,3.46,49.99,0.97
5360,220.09,3.50,50.00,0.96
5380,219.15,3.40,49.97,0.97
5400,220.36,3.61,50.09,0.97
5420,219.30,3.59,49.90,0.98
5440,220.50,3.53,50.09,0.97
5460,220.74,3.61,49.92,0.97
5480,220.16,3.37,49.96,0.96
5500,220.02,3.51,50.05,0.96
5520,220.04,3.34,49.99,0.97
5540,220.97,3.47,50.04,0.96
5560,220.89,3.47,49.92,0.97
5580,219.05,3.52,49.99,0.98
5600,220.47,3.68,50.02,0.98
5620,220.18,3.43,49.91,0.97
5640,220.96,3.46,50.00,0.98
5660,220.55,3.38,50.00,0.98
