timestamp,voltage,current_amps,frequency,power_factor
0,220.31,3.60,50.06,0.96
20,220.92,3.51,50.01,0.96
40,219.44,3.35,50.05,0.98
60,220.76,3.54,49.92,0.97
80,220.14,3.46,49.91,0.96
100,220.25,3.32,49.98,0.97
120,220.22,3.35,49.91,0.98
140,220.10,3.62,50.03,0.96
160,219.87,3.59,49.95,0.97
180,219.49,3.32,50.00,0.97
200,220.86,3.57,50.02,0.98
220,220.96,3.43,49.98,0.97
240,219.52,3.61,50.03,0.98
260,220.44,3.45,50.02,0.96
280,220.45,3.51,50.06,0.97
300,219.08,3.68,50.05,0.97
320,219.20,3.54,50.09,0.96
340,220.08,3.55,49.91,0.97
360,219.75,3.51,50.02,0.97
380,219.01,3.51,49.93,0.97
400,219.55,3.61,50.08,0.97
420,219.02,3.46,50.05,0.97
440,220.99,3.48,49.95,0.97
460,219.38,3.40,50.07,0.97
480,220.21,3.38,49.95,0.97
500,219.17,3.36,50.09,0.96
520,220.06,3.47,49.96,0.98
540,219.58,3.42,50.09,0.97
560,219.01,3.55,50.00,0.98
580,219.14,3.46,49.94,0.97
600,219.69,3.67,50.07,0.98
620,220.74,3.35,50.06,0.97
640,220.08,3.36,49.98,0.97
660,220.11,3.51,50.09,0.97
680,219.19,3.47,50.06,0.97
700,219.93,3.62,50.02,0.97
720,219.60,3.65,50.03,0.96
740,220.34,3.36,50.00,0.97
760,220.54,3.33,50.04,0.97
780,220.05,3.62,50.07,0.96
800,220.62,3.46,49.96,0.97
820,220.87,3.44,50.09,0.96
840,220.06,3.69,49.92,0.97
860,220.88,3.52,50.06,0.97
880,219.50,3.51,49.95,0.97
900,220.13,3.69,50.04,0.97
920,220.45,3.63,50.08,0.97
940,220.52,3.57,50.03,0.97
960,220.81,3.47,49.96,0.97
980,219.62,3.64,49.94,0.97
1000,220.23,3.45,49.91,0.96
1020,220.84,3.56,50.09,0.96
1040,220.60,3.40,49.95,0.96
1060,219.46,3.60,49.93,0.97
1080,220.46,3.31,50.06,0.97
1100,219.07,3.36,50.00,0.97
1120,219.57,3.40,50.00,0.98
1140,219.14,3.56,50.07,0.98
1160,220.25,3.53,49.91,0.97
1180,219.57,3.49,50.04,0.97
1200,220.28,3.34,49.90,0.97
1220,219.42,3.37,49.99,0.97
1240,220.60,3.37,50.09,0.97
1260,220.72,3.61,50.10,0.96
1280,219.77,3.68,50.10,0.97
1300,220.86,3.70,49.98,0.98
1320,220.00,3.70,50.00,0.97
1340,220.09,3.32,49.92,0.97
1360,219.69,3.65,49.93,0.97
1380,220.39,3.53,49.96,0.98
1400,219.51,3.62,49.96,0.97
1420,220.42,3.58,49.93,0.97
1440,219.32,3.43,49.93,0.97
1460,219.44,3.64,50.01,0.97
1480,219.77,3.38,49.97,0.98
1500,220.47,3.39,50.00,0.97
1520,220.83,3.52,49.98,0.97
1540,219.25,3.47,49.90,0.97
1560,219.20,3.59,49.96,0.97
1580,220.71,3.42,50.05,0.96
1600,219.85,3.65,50.02,0.97
1620,219.19,3.41,49.95,0.97
1640,220.52,3.43,50.03,0.97
1660,219.95,3.62,50.01,0.98
1680,219.84,3.39,50.06,0.98
1700,219.54,3.69,50.04,0.97
1720,219.98,3.40,49.98,0.98
1740,220.54,3.55,50.08,0.96
1760,220.21,3.41,50.06,0.97
1780,220.79,3.40,50.03,0.98
1800,219.37,3.53,50.06,0.97
1820,220.29,3.49,50.07,0.97
1840,219.09,3.60,49.92,0.96
1860,219.10,3.40,50.00,0.97
1880,219.05,3.32,50.03,0.97
1900,219.86,3.66,50.04,0.96
1920,220.02,3.52,49.90,0.98
1940,220.60,3.50,50.01,0.96
1960,219.50,3.42,49.96,0.97
1980,219.45,3.69,50.00,0.96
2000,219.37,3.61,50.00,0.96
2020,220.77,3.38,49.93,0.96
2040,219.99,3.60,50.01,0.98
2060,220.05,3.33,50.03,0.97
2080,220.32,3.66,50.04,0.98
2100,220.55,3.44,50.10,0.96
2120,219.61,3.45,50.07,0.97
2140,220.47,3.52,49.95,0.98
2160,219.07,3.69,50.04,0.96
2180,219.98,3.44,49.95,0.97
2200,220.86,3.33,49.91,0.97
2220,220.56,3.61,49.98,0.97
2240,219.58,3.68,49.97,0.97
2260,219.75,3.36,50.07,0.96
2280,220.25,3.43,49.98,0.96
2300,219.31,3.48,50.00,0.97
2320,220.62,3.31,49.95,0.98
2340,219.12,3.54,50.06,0.98
2360,220.43,3.32,49.94,0.97
2380,219.50,3.69,49.95,0.96
2400,220.93,3.34,50.04,0.98
2420,219.92,3.68,50.06,0.97
2440,219.78,3.64,49.92,0.97
2460,219.24,3.48,50.03,0.97
2480,220.58,3.64,49.97,0.96
2500,219.94,3.41,49.98,0.97
2520,219.59,3.68,50.02,0.97
2540,220.56,3.66,50.00,0.97
2560,219.17,3.58,49.97,0.97
2580,219.50,3.59,49.90,0.96
2600,219.33,3.62,49.92,0.96
2620,219.87,3.54,50.10,0.97
2640,220.30,3.57,49.97,0.98
2660,219.85,3.47,50.09,0.96
2680,219.95,3.46,49.93,0.97
2700,220.98,3.67,49.92,0.97
2720,219.31,3.47,50.04,0.97
2740,219.10,3.63,50.08,0.96
2760,220.69,3.55,50.02,0.97
2780,220.17,3.55,49.91,0.96
2800,219.81,3.45,50.04,0.97
2820,220.46,3.57,50.01,0.97
2840,219.45,3.56,49.91,0.98
2860,219.80,3.64,50.06,0.97
2880,219.87,3.45,49.98,0.96
2900,219.10,3.60,50.05,0.97
