timestamp,voltage,current_amps,frequency,power_factor
0,219.65,3.69,49.98,0.97
20,219.18,3.70,50.00,0.98
40,219.38,3.69,49.98,0.97
60,220.52,3.55,50.07,0.97
80,219.59,3.48,49.99,0.97
100,220.66,3.70,50.08,0.97
120,220.89,3.44,50.09,0.96
140,219.11,3.43,49.93,0.96
160,220.22,3.55,49.93,0.97
180,219.18,3.38,50.06,0.97
200,219.91,3.60,50.10,0.97
220,221.00,3.32,50.04,0.98
240,220.43,3.64,49.96,0.97
260,219.01,3.53,49.92,0.98
280,220.71,3.30,50.08,0.97
300,219.67,3.53,49.91,0.97
320,220.19,3.47,49.97,0.97
340,220.84,3.45,50.06,0.97
360,219.24,3.40,49.92,0.97
380,219.45,3.38,49.97,0.98
400,220.20,3.51,49.91,0.98
420,220.51,3.32,50.09,0.97
440,219.36,3.39,49.99,0.98
460,219.97,3.49,50.03,0.98
480,220.79,3.42,49.98,0.97
500,220.11,3.56,50.01,0.96
520,220.89,3.49,50.01,0.98
540,219.56,3.45,50.07,0.96
560,220.37,3.61,50.02,0.97
580,220.68,3.62,49.93,0.96
600,219.46,3.61,50.06,0.97
620,219.53,3.66,50.02,0.96
640,220.86,3.63,50.00,0.97
660,219.42,3.34,50.01,0.97
680,220.13,3.37,50.05,0.97
700,220.69,3.33,49.93,0.97
720,219.76,3.63,49.94,0.96
740,219.85,3.65,49.97,0.97
760,220.53,3.54,50.00,0.98
780,220.27,3.64,50.03,0.98
800,219.42,3.43,50.07,0.96
820,220.90,3.45,50.07,0.98
840,219.46,3.38,49.98,0.97
860,219.89,3.51,50.03,0.98
880,220.72,3.47,49.95,0.97
900,220.75,3.35,49.94,0.96
920,219.47,3.41,49.92,0.97
940,219.53,3.60,49.92,0.96
960,220.25,3.55,50.03,0.97
980,219.48,3.41,50.06,0.97
1000,219.54,3.68,50.09,0.97
1020,220.82,3.48,49.90,0.96
1040,220.00,3.62,49.96,0.97
1060,219.19,3.69,50.10,0.97
1080,219.21,3.67,50.06,0.96
1100,220.99,3.54,50.07,0.97
1120,219.42,3.45,49.95,0.98
1140,219.62,3.53,50.05,0.98
1160,219.74,3.31,50.09,0.98
1180,220.15,3.62,50.07,0.96
1200,219.10,3.50,49.94,0.97
1220,220.36,3.64,49.97,0.97
1240,219.74,3.39,49.94,0.97
1260,220.03,3.61,50.03,0.97
1280,220.81,3.31,50.03,0.98
1300,219.79,3.52,49.98,0.96
1320,219.95,3.35,49.96,0.98
1340,219.08,3.50,49.90,0.97
1360,219.59,3.30,50.07,0.97
1380,219.15,3.54,49.94,0.97
1400,219.16,3.54,50.02,0.97
1420,219.73,3.34,50.08,0.97
1440,220.06,3.33,50.02,0.97
1460,220.68,3.41,50.01,0.97
1480,219.26,3.65,50.00,0.96
1500,220.72,3.61,49.91,0.98
1520,219.63,3.67,50.06,0.97
1540,219.95,3.40,49.95,0.97
1560,220.43,3.45,49.91,0.98
1580,220.58,3.33,50.03,0.97
1600,220.54,3.58,49.93,0.96
1620,220.67,3.38,49.92,0.97
1640,220.43,3.53,49.92,0.97
1660,219.13,3.50,50.02,0.97
1680,220.39,3.57,49.92,0.97
1700,220.22,3.53,49.92,0.97
1720,219.07,3.55,50.04,0.96
1740,220.91,3.68,49.97,0.97
1760,220.83,3.45,49.94,0.97
1780,219.65,3.53,49.95,0.98
1800,220.65,3.69,49.93,0.97
1820,220.59,3.38,49.98,0.98
1840,220.00,3.62,50.03,0.96
1860,219.57,3.47,50.01,0.98
1880,220.49,3.52,50.06,0.96
1900,220.75,3.35,50.06,0.97
1920,220.91,3.42,49.90,0.98
1940,220.77,3.51,50.10,0.96
1960,219.90,3.63,49.95,0.98
1980,220.01,3.31,50.05,0.97
2000,220.75,3.58,50.05,0.98
2020,220.31,3.61,49.92,0.96
2040,220.70,3.70,50.07,0.97
2060,220.21,3.45,49.93,0.97
2080,220.20,3.48,50.08,0.96
2100,219.69,3.39,50.09,0.97
2120,219.67,3.50,49.99,0.97
2140,220.30,3.68,49.96,0.96
2160,219.50,3.67,49.99,0.97
2180,220.34,3.50,50.04,0.97
2200,219.94,3.61,50.00,0.97
2220,219.76,3.55,50.08,0.97
2240,219.19,3.63,50.06,0.98
2260,220.58,3.53,49.95,0.96
2280,220.68,3.37,49.98,0.97
2300,219.46,3.39,49.92,0.97
