timestamp,voltage,current_amps,frequency,power_factor
0,220.87,3.63,50.04,0.97
20,219.22,3.31,50.05,0.97
40,220.27,3.68,49.94,0.96
60,220.50,3.39,49.92,0.97
80,219.13,3.64,50.00,0.97
100,220.52,3.50,50.05,0.98
120,220.28,3.45,50.08,0.97
140,220.49,3.62,49.91,0.97
160,220.61,3.44,50.00,0.97
180,219.32,3.32,50.04,0.98
200,219.22,3.58,49.92,0.97
220,219.25,3.40,50.01,0.96
240,220.05,3.70,49.93,0.96
260,219.35,3.58,49.93,0.96
280,220.96,3.57,50.00,0.98
300,220.21,3.69,49.92,0.98
320,220.28,3.34,49.96,0.97
340,220.49,3.48,49.98,0.97
360,219.08,3.66,50.09,0.97
380,220.91,3.46,50.08,0.97
400,219.63,3.49,50.04,0.98
420,219.58,3.58,49.91,0.98
440,220.64,3.57,50.01,0.98
460,219.78,3.47,49.95,0.98
480,220.01,3.46,50.01,0.96
500,219.82,3.56,49.93,0.96
520,219.14,3.40,50.05,0.97
540,220.01,3.70,50.03,0.96
560,220.34,3.64,50.00,0.97
580,220.69,3.43,49.99,0.96
600,220.85,3.46,50.00,0.97
620,220.33,3.37,50.05,0.97
640,219.93,3.47,49.98,0.97
660,220.23,3.37,49.95,0.97
680,219.05,3.60,50.04,0.98
700,220.93,3.62,49.92,0.97
720,219.66,3.61,49.93,0.98
740,220.50,3.66,50.02,0.96
760,220.86,3.47,50.04,0.98
780,220.61,3.68,50.08,0.97
800,219.78,3.44,49.97,0.98
820,220.40,3.56,50.04,0.97
840,220.87,3.66,50.01,0.98
860,220.27,3.36,50.01,0.97
880,219.42,3.65,50.02,0.98
900,220.77,3.42,50.07,0.97
920,220.72,3.38,50.04,0.96
940,219.62,3.38,50.02,0.97
960,219.18,3.45,49.98,0.97
980,220.09,3.63,49.96,0.97
1000,220.31,3.66,50.00,0.98
1020,219.50,3.32,50.04,0.97
1040,220.04,3.56,49.95,0.97
1060,219.49,3.62,49.96,0.97
1080,220.30,3.63,50.07,0.97
1100,220.11,3.35,49.96,0.98
1120,220.20,3.37,49.99,0.97
1140,219.87,3.50,50.00,0.97
1160,219.26,3.34,49.96,0.96
1180,220.40,3.32,49.94,0.97
1200,219.79,3.41,49.92,0.97
1220,220.60,3.52,49.99,0.97
1240,220.64,3.67,50.06,0.97
1260,220.06,3.50,49.92,0.97
1280,220.59,3.39,50.06,0.98
1300,219.64,3.46,49.95,0.96
1320,219.22,3.54,49.95,0.97
1340,219.66,3.59,50.00,0.96
1360,220.44,3.63,49.97,0.97
1380,220.64,3.63,49.99,0.96
1400,220.08,3.65,49.93,0.98
1420,219.06,3.54,49.94,0.96
1440,220.95,3.61,49.96,0.98
1460,220.35,3.36,50.01,0.96
1480,219.21,3.37,49.97,0.96
1500,220.50,3.39,49.90,0.96
1520,220.54,3.48,49.96,0.97
1540,219.32,3.34,50.09,0.97
1560,219.48,3.46,50.04,0.97
1580,220.89,3.51,50.02,0.98
1600,219.29,3.36,50.01,0.96
1620,219.38,3.65,49.97,0.96
1640,220.69,3.33,50.08,0.97
1660,220.25,3.63,50.00,0.98
1680,219.04,3.39,49.91,0.97
1700,220.99,3.35,49.98,0.97
1720,219.89,3.51,49.99,0.96
1740,219.91,3.34,50.03,0.97
1760,220.17,3.68,49.96,0.97
1780,220.20,3.49,49.96,0.97
1800,220.39,3.42,49.99,0.97
1820,219.11,3.56,49.99,0.96
1840,219.79,3.66,49.91,0.97
1860,219.02,3.37,50.10,0.98
1880,219.61,3.66,50.00,0.97
1900,219.89,3.47,50.03,0.97
1920,220.74,3.35,50.06,0.97
1940,219.31,3.59,49.90,0.96
1960,219.98,3.35,50.02,0.97
1980,220.98,3.58,50.05,0.97
2000,219.86,3.64,50.06,0.97
2020,220.39,3.43,50.01,0.97
2040,219.34,3.33,49.91,0.96
2060,220.97,3.43,49.94,0.98
2080,220.81,3.37,50.04,0.98
2100,220.88,3.60,50.08,0.97
2120,219.14,3.35,49.97,0.97
2140,220.78,3.55,49.92,0.98
2160,220.56,3.60,50.06,0.98
2180,219.86,3.34,50.09,0.98
2200,219.59,3.43,49.97,0.97
2220,219.45,3.33,49.99,0.97
2240,220.45,3.40,49.92,0.96
2260,220.08,3.63,49.92,0.97
2280,220.86,3.63,49.93,0.97
2300,220.13,3.64,49.93,0.98
2320,219.69,3.46,50.08,0.97
2340,220.82,3.61,50.07,0.98
2360,219.16,3.65,49.92,0.96
2380,219.52,3.31,50.04,0.97
2400,220.76,3.31,49.90,0.96
2420,219.62,3.61,50.03,0.96
2440,219.74,3.48,49.95,0.97
2460,219.55,3.53,49.93,0.97
2480,220.79,3.66,49.97,0.97
2500,219.54,3.53,49.92,0.97
2520,219.60,3.58,50.08,0.97
2540,220.45,3.49,49.97,0.96
2560,219.32,3.50,50.09,0.97
2580,220.47,3.42,50.07,0.97
2600,219.74,3.68,49.98,0.98
2620,219.88,3.37,50.06,0.97
2640,220.32,3.54,50.01,0.97
2660,220.11,3.54,50.08,0.98
2680,219.36,3.52,49.98,0.98
2700,220.80,3.30,49.97,0.98
2720,220.75,3.60,49.95,0.98
2740,219.30,3.65,49.92,0.97
2760,220.11,3.47,50.05,0.98
2780,219.81,3.53,49.99,0.96
2800,220.90,3.43,49.95,0.98
2820,220.50,3.46,49.99,0.97
2840,219.23,3.51,49.92,0.97
2860,220.22,3.60,49.94,0.97
2880,220.32,3.46,49.96,0.97
2900,220.63,3.31,50.04,0.97
2920,219.98,3.41,50.01,0.98
2940,220.00,3.41,49.92,0.98
2960,219.48,3.44,49.91,0.97
2980,220.59,3.65,50.07,0.97
3000,220.47,3.55,49.92,0.96
3020,322.44,20.48,50.06,0.97
3040,332.03,22.14,50.09,0.97
3060,316.79,18.77,50.06,0.97
3080,326.60,18.62,49.93,0.97
3100,313.13,21.88,49.94,0.97
3120,328.30,22.16,49.96,0.97
3140,310.18,20.11,49.94,0.97
3160,331.97,20.90,50.08,0.96
3180,314.01,20.84,49.96,0.96
3200,311.19,20.68,49.91,0.96
3220,318.63,20.85,49.96,0.97
3240,310.46,19.51,49.92,0.96
3260,314.90,19.36,49.98,0.98
3280,313.34,19.87,49.99,0.96
3300,319.83,22.26,50.01,0.98
3320,328.14,19.15,50.08,0.97
3340,312.41,20.42,49.95,0.97
3360,325.23,20.19,49.99,0.97
3380,318.71,18.90,49.91,0.97
3400,324.28,18.64,50.06,0.97
3420,332.74,20.06,49.99,0.96
3440,332.43,20.49,50.05,0.97
3460,330.11,21.32,50.03,0.97
3480,310.28,19.40,50.03,0.96
3500,331.28,19.79,50.05,0.96
3520,317.54,20.70,49.97,0.98
3540,327.03,21.78,50.02,0.97
3560,315.66,21.28,50.01,0.97
3580,333.52,20.81,50.10,0.96
3600,334.51,21.83,50.01,0.98
3620,333.04,19.16,50.06,0.97
3640,314.70,19.22,50.02,0.98
3660,327.40,21.19,50.07,0.96
3680,310.23,21.01,49.95,0.96
3700,322.65,21.62,49.97,0.97
3720,316.72,20.32,50.09,0.97
3740,326.79,20.20,49.92,0.96
3760,325.10,18.97,49.98,0.98
3780,323.98,20.87,49.96,0.96
3800,332.62,20.17,49.90,0.97
3820,316.02,20.11,50.05,0.97
3840,321.12,19.52,50.03,0.98
3860,325.58,21.43,50.07,0.98
3880,316.41,21.67,50.08,0.98
3900,331.61,20.47,49.95,0.97
3920,328.13,21.18,49.94,0.97
3940,321.07,20.21,50.03,0.98
3960,324.48,19.56,50.01,0.97
3980,334.91,19.76,50.05,0.97
4000,313.53,20.16,49.92,0.97
4020,324.32,21.06,49.98,0.97
4040,312.85,21.75,50.03,0.97
4060,327.37,18.68,49.92,0.97
4080,328.70,22.38,50.01,0.98
4100,326.57,20.45,49.98,0.97
4120,330.51,18.60,50.00,0.97
4140,317.09,20.91,50.07,0.97
4160,314.90,20.65,50.04,0.96
4180,331.79,18.69,50.06,0.97
4200,311.58,19.78,49.95,0.97
4220,319.16,20.23,50.06,0.97
4240,311.44,18.78,50.03,0.98
4260,320.26,20.19,49.97,0.96
4280,311.32,18.77,50.01,0.97
4300,327.26,20.65,50.01,0.96
4320,327.53,20.86,50.02,0.96
4340,316.06,19.98,49.93,0.98
4360,311.32,20.70,49.90,0.97
4380,325.49,19.07,50.05,0.96
4400,323.44,21.56,49.98,0.97
4420,329.49,19.56,50.09,0.98
4440,333.92,18.76,49.96,0.96
4460,326.67,21.75,50.02,0.98
4480,317.24,22.04,50.00,0.96
4500,312.28,19.72,49.94,0.97
4520,329.70,21.99,50.05,0.98
4540,312.74,18.62,49.97,0.97
4560,323.82,22.40,49.93,0.96
4580,322.78,18.85,49.97,0.96
4600,312.14,19.36,49.99,0.97
