timestamp,voltage,current_amps,frequency,power_factor
0,220.59,3.56,49.92,0.96
20,219.64,3.67,50.02,0.98
40,220.41,3.50,50.07,0.97
60,219.83,3.50,49.97,0.96
80,220.32,3.47,50.06,0.98
100,220.72,3.38,49.95,0.97
120,219.87,3.58,49.98,0.97
140,219.07,3.69,50.08,0.97
160,219.57,3.69,49.90,0.96
180,220.09,3.40,49.96,0.98
200,219.38,3.55,50.08,0.97
220,219.26,3.68,49.98,0.97
240,220.09,3.62,50.10,0.98
260,219.03,3.35,49.96,0.97
280,219.96,3.34,49.95,0.97
300,220.88,3.32,50.00,0.97
320,220.32,3.58,50.01,0.96
340,219.39,3.49,49.90,0.97
360,219.27,3.60,50.08,0.97
380,220.91,3.38,49.96,0.96
400,219.75,3.51,49.99,0.96
420,220.45,3.61,50.07,0.97
440,220.52,3.34,49.97,0.97
460,220.91,3.61,50.04,0.96
480,220.51,3.69,50.05,0.97
500,220.08,3.36,50.09,0.97
520,219.70,3.34,49.96,0.97
540,219.42,3.37,49.96,0.97
560,219.55,3.46,49.96,0.96
580,220.76,3.69,50.05,0.96
600,220.90,3.40,49.99,0.98
620,220.00,3.37,49.93,0.96
640,220.64,3.69,50.06,0.96
660,220.42,3.46,50.02,0.97
680,219.94,3.64,49.97,0.98
700,219.67,3.62,49.98,0.98
720,219.59,3.49,50.03,0.96
740,219.67,3.46,49.96,0.96
760,219.68,3.37,49.99,0.98
780,220.28,3.51,49.97,0.97
800,220.51,3.57,50.07,0.96
820,219.68,3.45,50.04,0.97
840,220.24,3.33,50.03,0.97
860,219.99,3.34,50.09,0.97
880,220.59,3.56,49.96,0.97
900,219.50,3.61,50.08,0.97
920,220.54,3.56,50.02,0.96
940,219.87,3.70,49.92,0.98
960,219.46,3.50,49.94,0.96
980,219.43,3.49,49.98,0.97
1000,219.97,3.47,49.98,0.97
1020,220.93,3.67,49.98,0.98
1040,219.76,3.35,50.06,0.97
1060,219.80,3.43,50.07,0.97
1080,220.90,3.30,50.04,0.97
1100,219.20,3.60,50.07,0.98
1120,219.04,3.59,49.92,0.97
1140,220.88,3.51,49.95,0.98
1160,220.54,3.45,50.02,0.97
1180,220.02,3.31,50.05,0.96
1200,220.05,3.61,50.01,0.98
1220,219.41,3.31,49.97,0.97
1240,220.23,3.44,49.92,0.96
1260,219.68,3.63,49.99,0.97
1280,219.60,3.35,50.06,0.96
1300,219.64,3.37,50.10,0.96
1320,219.45,3.32,49.92,0.97
