timestamp,voltage,current_amps,frequency,power_factor
0,220.17,3.47,49.93,0.98
20,220.12,3.62,49.93,0.96
40,220.58,3.52,50.08,0.97
60,220.14,3.54,49.95,0.97
80,219.46,3.44,49.95,0.96
100,220.06,3.67,50.08,0.97
120,219.35,3.38,49.91,0.97
140,219.37,3.61,50.00,0.98
160,220.67,3.38,50.03,0.97
180,219.18,3.31,49.98,0.97
200,219.64,3.51,49.98,0.97
220,219.86,3.32,49.93,0.97
240,219.76,3.57,49.94,0.96
260,220.13,3.70,50.10,0.96
280,219.88,3.36,50.01,0.96
300,219.32,3.41,50.04,0.98
320,219.37,3.64,49.96,0.96
340,219.30,3.55,49.93,0.97
360,220.43,3.50,50.05,0.98
380,220.35,3.47,50.04,0.97
400,219.07,3.38,49.96,0.98
420,219.28,3.38,49.97,0.96
440,219.62,3.60,50.02,0.97
460,219.22,3.51,50.03,0.98
480,220.84,3.45,49.94,0.96
500,220.10,3.48,50.01,0.98
520,219.49,3.48,49.91,0.97
540,219.47,3.31,49.99,0.97
560,220.09,3.50,49.98,0.97
580,220.25,3.52,50.06,0.97
600,220.58,3.67,49.94,0.97
620,219.86,3.52,50.01,0.97
640,220.47,3.67,50.04,0.97
660,220.40,3.45,50.02,0.97
680,220.81,3.67,50.02,0.96
700,219.54,3.40,49.97,0.96
720,220.31,3.31,49.94,0.97
740,219.21,3.67,49.90,0.96
760,219.81,3.57,49.95,0.96
780,220.93,3.38,50.01,0.98
800,219.05,3.34,50.07,0.97
820,219.41,3.49,49.99,0.96
840,220.52,3.46,50.06,0.96
860,220.09,3.69,49.98,0.97
880,219.50,3.66,49.93,0.96
900,220.79,3.50,49.97,0.97
920,219.47,3.50,49.91,0.97
940,219.93,3.34,50.10,0.97
960,219.56,3.57,49.96,0.97
980,219.21,3.48,49.91,0.98
1000,220.82,3.43,49.91,0.96
1020,220.52,3.33,49.91,0.96
1040,220.85,3.54,49.96,0.97
1060,219.00,3.62,50.08,0.97
1080,220.14,3.37,49.97,0.97
1100,220.53,3.36,49.99,0.97
1120,220.48,3.59,50.06,0.97
1140,220.09,3.57,49.92,0.98
1160,219.63,3.32,50.06,0.96
1180,220.10,3.31,49.99,0.98
1200,220.22,3.39,50.01,0.96
1220,220.48,3.34,50.06,0.97
1240,220.69,3.57,50.02,0.97
1260,220.47,3.44,49.92,0.97
1280,220.25,3.58,49.93,0.96
1300,220.85,3.58,50.04,0.96
1320,219.76,3.57,50.02,0.98
1340,220.16,3.61,50.05,0.97
1360,219.24,3.38,50.00,0.97
