timestamp,voltage,current_amps,frequency,power_factor
0,219.16,3.53,49.93,0.97
20,219.51,3.46,50.01,0.98
40,219.24,3.60,49.95,0.97
60,219.80,3.65,50.01,0.96
80,219.76,3.45,50.04,0.97
100,219.83,3.63,49.91,0.96
120,219.29,3.35,49.96,0.97
140,220.22,3.35,49.96,0.97
160,220.70,3.38,49.95,0.98
180,219.52,3.47,50.07,0.97
200,219.24,3.47,49.93,0.96
220,219.55,3.70,49.96,0.97
240,219.33,3.46,49.98,0.96
260,219.66,3.60,50.06,0.96
280,219.22,3.70,50.02,0.97
300,219.66,3.57,50.02,0.97
320,219.29,3.62,50.10,0.96
340,219.78,3.37,49.99,0.97
360,219.54,3.33,50.00,0.97
380,219.10,3.67,49.97,0.97
400,220.65,3.46,49.94,0.98
420,220.78,3.53,50.07,0.97
440,220.56,3.66,50.09,0.98
460,219.34,3.60,49.91,0.96
480,219.22,3.42,49.92,0.97
500,220.56,3.48,50.07,0.97
520,220.37,3.35,50.04,0.96
540,219.27,3.61,50.07,0.97
560,220.26,3.39,50.05,0.97
580,219.61,3.51,50.01,0.98
600,219.05,3.42,49.95,0.96
620,220.73,3.58,49.94,0.96
640,220.51,3.39,50.05,0.96
660,220.20,3.46,49.91,0.97
680,219.60,3.43,50.05,0.96
700,219.31,3.70,49.92,0.97
720,219.38,3.34,50.00,0.98
740,220.25,3.36,50.00,0.97
760,220.85,3.51,49.98,0.96
780,220.73,3.68,49.97,0.98
800,219.74,3.37,50.00,0.97
820,219.96,3.59,50.06,0.98
840,219.82,3.53,50.07,0.98
860,219.83,3.67,49.95,0.96
880,219.61,3.39,49.96,0.97
900,220.18,3.65,50.08,0.97
920,219.18,3.67,49.90,0.97
940,220.33,3.31,50.03,0.98
960,219.82,3.53,50.04,0.97
980,220.95,3.49,49.91,0.98
1000,220.72,3.53,50.05,0.97
1020,220.64,3.68,49.99,0.97
1040,219.59,3.64,49.91,0.96
1060,219.77,3.38,49.96,0.98
1080,219.19,3.60,49.93,0.98
1100,219.56,3.52,49.93,0.96
1120,219.86,3.53,49.95,0.97
1140,219.83,3.31,50.03,0.96
1160,220.20,3.50,50.01,0.98
1180,220.51,3.59,50.09,0.96
1200,219.55,3.35,49.97,0.97
1220,220.17,3.68,50.08,0.97
1240,219.21,3.48,49.94,0.97
1260,220.59,3.64,49.97,0.97
1280,219.30,3.42,49.95,0.98
1300,219.12,3.49,50.10,0.97
1320,220.45,3.61,49.98,0.96
1340,219.67,3.40,50.09,0.97
1360,221.00,3.51,50.09,0.97
1380,220.80,3.63,50.00,0.98
1400,220.18,3.37,50.01,0.97
1420,220.14,3.37,49.91,0.96
1440,219.81,3.50,49.97,0.97
1460,220.27,3.32,49.96,0.96
1480,219.08,3.32,49.99,0.98
1500,220.39,3.52,50.00,0.97
1520,219.66,3.30,50.06,0.96
1540,219.41,3.32,49.96,0.96
1560,219.56,3.60,50.01,0.98
1580,219.78,3.61,50.01,0.97
1600,219.25,3.56,50.00,0.97
1620,219.88,3.44,49.98,0.96
1640,219.99,3.57,50.07,0.97
1660,220.45,3.40,50.05,0.96
1680,219.55,3.54,49.94,0.97
1700,220.18,3.58,50.00,0.96
1720,219.54,3.42,49.98,0.96
1740,219.10,3.40,50.01,0.97
1760,219.71,3.35,50.09,0.97
1780,219.38,3.65,49.94,0.98
1800,219.22,3.34,50.08,0.96
1820,220.66,3.56,50.07,0.97
1840,219.70,3.33,49.91,0.97
1860,219.90,3.66,50.01,0.97
1880,220.00,3.34,49.92,0.97
1900,220.08,3.67,50.01,0.98
1920,220.40,3.51,50.09,0.96
1940,219.42,3.62,49.91,0.96
1960,219.87,3.42,50.08,0.96
1980,220.04,3.30,49.91,0.96
2000,219.91,3.57,50.00,0.97
2020,219.57,3.39,50.09,0.97
2040,219.25,3.47,50.00,0.98
2060,219.90,3.34,49.98,0.96
2080,219.12,3.68,50.09,0.96
2100,220.17,3.31,50.01,0.98
2120,219.27,3.52,50.02,0.98
2140,219.55,3.54,50.06,0.97
2160,219.80,3.58,49.98,0.98
2180,220.41,3.45,49.99,0.97
2200,220.53,3.44,49.91,0.96
2220,220.84,3.61,49.99,0.97
2240,219.16,3.49,49.96,0.98
2260,219.22,3.52,50.00,0.96
2280,219.03,3.41,50.06,0.97
2300,219.57,3.38,49.95,0.96
2320,220.00,3.59,49.97,0.98
2340,220.58,3.63,49.95,0.97
2360,219.19,3.68,49.97,0.96
2380,220.22,3.54,50.05,0.97
2400,219.23,3.64,50.01,0.97
2420,219.35,3.34,50.03,0.98
2440,220.73,3.50,49.98,0.98
2460,220.31,3.43,49.90,0.96
2480,220.18,3.53,50.09,0.97
2500,220.33,3.64,49.98,0.97
2520,220.80,3.61,50.00,0.97
2540,220.39,3.68,50.04,0.96
2560,219.43,3.60,49.96,0.97
2580,219.18,3.38,50.08,0.97
2600,220.24,3.48,50.04,0.98
2620,219.35,3.66,50.04,0.96
2640,219.87,3.43,49.93,0.97
2660,219.13,3.51,50.10,0.96
2680,220.72,3.44,50.05,0.97
2700,219.22,3.58,50.06,0.97
2720,219.02,3.32,49.97,0.98
2740,220.04,3.59,49.91,0.97
2760,220.64,3.65,49.92,0.98
2780,219.16,3.44,49.96,0.97
2800,219.16,3.57,50.07,0.98
2820,220.99,3.69,49.97,0.97
2840,219.72,3.44,50.00,0.98
2860,220.53,3.43,50.06,0.96
2880,219.46,3.60,49.96,0.97
2900,220.35,3.41,49.99,0.96
2920,219.41,3.69,49.97,0.97
2940,220.28,3.50,49.91,0.97
2960,219.87,3.35,49.93,0.97
2980,220.65,3.58,49.96,0.97
3000,220.66,3.53,50.10,0.97
3020,219.26,3.38,49.92,0.98
3040,219.85,3.46,50.10,0.97
3060,219.05,3.55,50.05,0.96
3080,220.65,3.65,50.01,0.96
3100,220.26,3.45,50.00,0.97
3120,219.36,3.34,49.98,0.96
3140,219.66,3.44,49.99,0.97
3160,219.49,3.41,50.00,0.96
3180,219.26,3.57,50.05,0.98
3200,219.84,3.36,49.97,0.98
3220,219.22,3.64,49.99,0.97
3240,219.55,3.61,49.92,0.96
3260,219.47,3.46,50.10,0.98
3280,220.25,3.30,49.95,0.98
3300,219.11,3.45,49.96,0.98
3320,219.79,3.35,49.98,0.97
3340,219.28,3.67,49.94,0.97
3360,219.89,3.68,49.91,0.96
3380,219.08,3.57,50.01,0.98
3400,219.92,3.64,50.03,0.96
3420,220.98,3.53,49.97,0.97
3440,219.49,3.32,50.07,0.96
3460,219.35,3.43,50.04,0.97
3480,220.94,3.43,50.09,0.98
3500,220.82,3.68,50.02,0.96
3520,220.06,3.31,49.93,0.96
3540,219.46,3.31,50.10,0.97
3560,219.28,3.33,49.96,0.98
3580,220.10,3.62,50.01,0.97
3600,220.08,3.31,49.98,0.96
3620,219.36,3.65,49.96,0.97
3640,220.45,3.59,49.93,0.96
3660,219.05,3.40,49.97,0.97
3680,219.21,3.51,49.98,0.98
3700,219.37,3.38,49.96,0.98
3720,219.63,3.48,49.95,0.98
3740,219.47,3.48,50.06,0.97
3760,220.56,3.44,50.06,0.98
3780,220.26,3.50,49.91,0.97
3800,220.99,3.40,49.98,0.98
3820,219.22,3.34,49.91,0.96
3840,220.87,3.56,49.93,0.97
3860,220.96,3.45,50.10,0.97
3880,219.35,3.40,50.01,0.96
3900,220.19,3.42,50.07,0.98
3920,219.97,3.53,50.02,0.96
3940,220.03,3.43,49.94,0.98
3960,220.33,3.42,49.99,0.96
3980,220.75,3.39,49.91,0.98
4000,219.65,3.33,49.99,0.97
4020,220.11,3.59,50.10,0.98
4040,220.14,3.68,49.95,0.96
4060,220.29,3.50,49.96,0.97
4080,219.50,3.58,49.97,0.97
4100,220.24,3.55,50.05,0.97
4120,220.30,3.66,50.01,0.97
4140,220.24,3.55,49.92,0.98
4160,220.18,3.48,49.92,0.96
4180,219.80,3.54,49.97,0.97
4200,220.45,3.61,50.09,0.96
4220,220.80,3.33,49.95,0.98
4240,220.09,3.62,49.93,0.98
4260,219.85,3.61,50.08,0.97
4280,220.83,3.69,50.01,0.97
4300,220.35,3.52,49.94,0.98
4320,220.10,3.44,49.91,0.97
4340,219.08,3.69,49.91,0.97
4360,220.42,3.42,49.94,0.97
4380,219.50,3.37,50.00,0.97
4400,220.73,3.34,49.98,0.97
4420,220.39,3.42,50.09,0.96
4440,220.11,3.42,49.92,0.98
4460,219.78,3.51,50.07,0.96
4480,220.85,3.59,49.98,0.98
4500,220.71,3.55,49.94,0.97
4520,219.11,3.45,50.09,0.96
4540,221.00,3.48,50.02,0.96
4560,220.32,3.53,50.01,0.96
4580,220.02,3.41,49.98,0.96
4600,220.60,3.34,49.94,0.97
4620,219.98,3.50,50.08,0.97
4640,219.29,3.49,49.94,0.98
4660,220.73,3.45,49.99,0.98
4680,219.62,3.51,50.06,0.97
4700,220.88,3.67,49.92,0.97
4720,219.98,3.38,50.00,0.96
4740,220.08,3.44,49.93,0.98
4760,219.05,3.44,49.91,0.97
4780,220.20,3.35,50.02,0.97
4800,219.58,3.55,49.98,0.97
4820,219.27,3.63,49.96,0.96
4840,219.42,3.63,49.96,0.97
4860,219.62,3.60,49.99,0.97
4880,219.50,3.61,49.93,0.98
4900,219.33,3.33,49.96,0.98
4920,219.66,3.62,50.00,0.98
4940,220.90,3.45,49.98,0.97
4960,220.70,3.60,50.05,0.98
4980,219.59,3.69,50.08,0.98
5000,219.94,3.70,49.91,0.98
5020,220.83,3.70,50.08,0.97
5040,220.17,3.49,50.01,0.96
5060,219.79,3.32,49.94,0.96
5080,220.17,3.61,50.06,0.96
5100,219.41,3.70,49.94,0.97
5120,220.10,3.30,50.08,0.97
5140,220.24,3.33,50.00,0.97
5160,220.16,3.59,50.04,0.96
5180,219.64,3.63,50.07,0.97
5200,219.29,3.67,50.05,0.97
5220,219.51,3.58,50.06,0.97
5240,219.61,3.64,50.01,0.96
5260,220.13,3.62,50.08,0.98
5280,220.75,3.39,50.03,0.98
5300,220.47,3.40,49.91,0.97
5320,220.41,3.44,49.97,0.97
5340,220.10,3.49,49.97,0.98
5360,220.18,3.49,50.00,0.98
5380,220.61,3.40,50.00,0.96
5400,220.41,3.32,50.01,0.96
5420,220.40,3.36,49.98,0.97
5440,220.13,3.40,50.03,0.98
5460,220.53,3.46,49.93,0.97
5480,219.35,3.61,50.01,0.98
5500,220.24,3.58,50.08,0.98
5520,219.65,3.38,49.96,0.97
5540,219.01,3.41,50.04,0.97
5560,220.77,3.39,50.01,0.96
5580,220.14,3.30,49.91,0.96
5600,219.85,3.44,49.92,0.97
5620,220.37,3.43,50.10,0.98
5640,219.98,3.62,50.02,0.97
5660,220.89,3.61,49.93,0.97
5680,219.45,3.39,50.00,0.96
5700,220.89,3.47,49.92,0.97
5720,219.38,3.68,50.01,0.97
5740,219.74,3.37,50.00,0.97
5760,219.23,3.67,49.98,0.98
5780,220.15,3.49,50.00,0.98
5800,219.50,3.45,50.10,0.97
5820,220.35,3.33,50.00,0.97
5840,220.32,3.59,50.04,0.96
5860,219.88,3.43,50.03,0.96
5880,219.02,3.67,49.93,0.97
5900,220.26,3.63,50.01,0.97
5920,219.38,3.63,49.97,0.97
5940,219.72,3.56,50.04,0.98
5960,219.82,3.54,50.00,0.98
5980,219.08,3.38,49.98,0.98
6000,220.76,3.41,50.05,0.98
6020,220.35,3.69,50.01,0.97
6040,220.91,3.37,50.06,0.97
6060,220.57,3.48,50.07,0.97
6080,219.37,3.46,49.96,0.96
6100,220.93,3.46,49.95,0.97
6120,220.07,3.64,49.96,0.96
6140,219.14,3.50,50.08,0.98
6160,219.69,3.65,49.97,0.97
6180,220.31,3.41,50.09,0.96
6200,220.87,3.34,50.00,0.97
6220,220.37,3.55,49.97,0.96
6240,219.74,3.40,50.01,0.96
6260,220.09,3.31,49.92,0.96
6280,219.15,3.62,49.94,0.96
6300,220.21,3.45,50.06,0.97
6320,219.44,3.54,49.93,0.97
6340,219.57,3.60,50.04,0.97
