timestamp,voltage,current_amps,frequency,power_factor
0,220.00,3.57,50.08,0.96
20,219.20,3.32,49.92,0.97
40,219.88,3.70,49.94,0.97
60,220.89,3.52,49.98,0.97
80,220.53,3.43,50.08,0.96
100,220.30,3.40,50.09,0.98
120,220.49,3.45,50.00,0.96
140,219.06,3.57,50.09,0.97
160,220.11,3.53,49.97,0.97
180,219.75,3.66,50.07,0.98
200,219.01,3.53,49.94,0.97
220,220.55,3.32,50.06,0.98
240,219.04,3.52,50.10,0.98
260,219.62,3.41,50.06,0.97
280,219.14,3.62,49.96,0.98
300,220.81,3.48,50.03,0.97
320,219.51,3.44,50.06,0.98
340,219.82,3.55,50.08,0.98
360,220.95,3.46,50.00,0.97
380,219.38,3.70,50.06,0.97
400,219.71,3.58,50.07,0.96
420,219.89,3.55,49.91,0.97
440,220.07,3.38,49.94,0.98
460,220.16,3.36,50.02,0.97
480,219.03,3.49,50.06,0.98
500,219.68,3.68,50.08,0.96
520,219.47,3.64,49.91,0.97
540,219.39,3.51,50.09,0.97
560,220.99,3.39,50.03,0.98
580,220.32,3.48,50.04,0.96
600,219.02,3.53,50.04,0.97
620,219.89,3.50,49.99,0.96
640,220.78,3.55,49.93,0.97
660,219.36,3.63,49.99,0.96
680,220.92,3.44,50.01,0.98
700,220.95,3.37,50.06,0.97
720,220.68,3.36,50.02,0.98
740,219.67,3.51,49.94,0.98
760,220.15,3.70,49.91,0.97
780,220.86,3.58,49.98,0.96
800,219.74,3.45,49.98,0.98
820,220.34,3.51,49.97,0.97
840,220.32,3.52,50.08,0.98
860,219.22,3.49,49.94,0.98
880,220.32,3.52,49.92,0.98
900,220.55,3.68,50.03,0.98
920,219.44,3.42,50.09,0.98
940,220.90,3.64,49.94,0.98
960,219.88,3.63,49.95,0.97
980,220.90,3.61,49.97,0.96
1000,220.39,3.68,50.03,0.97
1020,220.88,3.36,50.06,0.97
1040,220.96,3.58,49.97,0.97
1060,220.78,3.61,50.09,0.96
1080,220.02,3.45,50.02,0.97
1100,220.53,3.67,49.99,0.97
1120,220.65,3.36,50.10,0.98
1140,220.48,3.57,49.95,0.97
1160,219.06,3.37,50.04,0.98
1180,220.03,3.34,50.00,0.96
1200,220.35,3.65,50.05,0.96
1220,220.65,3.48,49.99,0.97
1240,220.99,3.65,50.08,0.98
1260,220.35,3.57,50.02,0.97
1280,220.17,3.52,49.93,0.97
1300,219.38,3.61,49.91,0.97
1320,220.78,3.58,50.09,0.98
1340,220.67,3.41,49.98,0.97
1360,219.07,3.37,50.08,0.97
1380,219.60,3.34,50.09,0.97
1400,220.89,3.59,50.00,0.97
1420,219.98,3.46,50.04,0.96
1440,219.06,3.59,50.08,0.97
1460,220.13,3.64,49.98,0.97
1480,220.88,3.41,50.08,0.96
1500,219.65,3.31,49.92,0.98
1520,219.33,3.35,49.95,0.96
1540,219.94,3.48,49.93,0.96
1560,219.90,3.60,50.06,0.98
1580,220.35,3.61,49.92,0.97
1600,219.83,3.46,49.92,0.97
1620,220.51,3.60,49.94,0.97
1640,220.58,3.59,49.90,0.97
1660,219.67,3.66,49.93,0.96
1680,219.24,3.43,50.06,0.97
1700,220.08,3.54,49.92,0.96
1720,220.26,3.51,50.01,0.96
1740,219.90,3.56,49.93,0.96
1760,220.48,3.36,50.06,0.96
1780,219.08,3.37,50.09,0.97
1800,220.41,3.54,49.99,0.98
1820,220.39,3.50,49.98,0.98
1840,219.62,3.54,49.93,0.97
1860,219.18,3.59,49.95,0.98
1880,220.52,3.61,49.93,0.97
1900,219.44,3.59,50.00,0.98
1920,219.61,3.60,49.94,0.98
1940,219.83,3.38,50.04,0.97
1960,219.56,3.44,50.06,0.97
1980,220.83,3.56,49.91,0.97
2000,219.53,3.41,50.10,0.96
2020,220.06,3.54,50.01,0.98
2040,219.11,3.58,50.07,0.97
2060,220.25,3.56,50.03,0.98
2080,219.84,3.56,50.01,0.97
2100,220.09,3.56,50.02,0.97
2120,219.94,3.56,50.10,0.97
2140,219.13,3.39,49.97,0.96
2160,219.27,3.44,50.01,0.96
2180,220.67,3.53,50.08,0.98
2200,220.56,3.69,50.08,0.98
2220,220.47,3.44,49.99,0.97
2240,220.51,3.51,50.07,0.98
2260,220.10,3.57,50.02,0.97
2280,219.44,3.51,50.00,0.97
2300,219.95,3.67,49.97,0.96
2320,219.57,3.31,49.95,0.97
2340,219.20,3.33,49.90,0.97
2360,219.73,3.62,50.09,0.97
2380,219.03,3.41,49.99,0.97
2400,219.70,3.38,50.07,0.97
2420,219.30,3.67,50.01,0.97
2440,219.35,3.37,49.99,0.97
2460,220.68,3.42,50.09,0.97
2480,220.83,3.33,49.92,0.97
2500,219.96,3.38,49.95,0.97
2520,219.68,3.54,49.98,0.97
2540,220.09,3.35,49.95,0.96
2560,219.77,3.66,50.01,0.97
2580,219.44,3.59,49.95,0.97
2600,220.79,3.43,50.05,0.96
2620,220.75,3.67,49.97,0.96
2640,219.06,3.55,49.94,0.97
2660,220.03,3.64,49.98,0.98
2680,220.26,3.47,50.09,0.97
2700,219.27,3.41,49.91,0.97
2720,220.53,3.32,49.93,0.97
2740,219.86,3.31,49.99,0.97
2760,219.89,3.49,49.91,0.97
2780,219.76,3.69,49.90,0.97
2800,219.95,3.39,50.07,0.98
2820,220.44,3.60,50.02,0.98
2840,219.92,3.59,49.94,0.97
2860,220.13,3.53,49.93,0.98
2880,219.99,3.65,49.94,0.97
2900,220.08,3.43,50.00,0.98
2920,219.67,3.55,49.94,0.98
2940,220.83,3.62,50.04,0.97
2960,219.38,3.45,50.00,0.97
2980,220.82,3.52,49.99,0.97
3000,219.74,3.62,50.00,0.98
3020,134.48,0.79,50.03,0.98
3040,127.81,1.07,49.97,0.98
3060,129.66,0.71,49.91,0.96
3080,121.04,0.83,49.99,0.96
3100,132.95,0.74,50.00,0.96
3120,123.66,0.78,49.97,0.98
3140,133.45,0.95,50.04,0.98
3160,133.13,1.13,50.08,0.98
3180,128.61,0.77,50.04,0.97
3200,136.07,0.98,49.95,0.96
3220,123.09,1.13,49.96,0.96
3240,124.36,0.78,50.04,0.97
3260,126.90,0.83,49.97,0.96
3280,122.11,0.89,49.92,0.97
3300,129.16,0.77,49.94,0.97
3320,129.22,1.14,50.02,0.98
3340,135.62,1.09,50.02,0.97
3360,135.46,0.79,49.96,0.97
3380,126.27,0.89,49.90,0.98
3400,137.13,0.83,49.98,0.98
3420,138.13,0.71,50.09,0.97
3440,128.71,1.06,50.00,0.98
3460,120.29,0.98,49.97,0.98
3480,139.41,0.92,49.92,0.96
3500,121.89,0.90,50.08,0.97
3520,126.40,0.75,49.98,0.98
3540,127.90,0.96,50.06,0.97
3560,139.30,1.09,49.95,0.98
3580,139.26,0.93,50.06,0.97
3600,125.50,0.83,49.91,0.97
3620,129.93,1.11,50.00,0.97
3640,128.60,1.16,50.08,0.98
3660,127.25,1.15,50.09,0.97
3680,123.48,0.72,50.09,0.98
3700,134.82,0.87,50.05,0.97
3720,133.47,1.10,50.06,0.98
3740,135.73,1.07,50.08,0.96
3760,125.15,0.84,50.00,0.97
3780,135.73,1.17,49.99,0.97
3800,139.31,0.86,50.06,0.96
3820,138.72,0.74,49.96,0.96
3840,122.83,0.99,50.09,0.97
3860,131.20,1.17,50.02,0.96
3880,138.06,0.76,50.01,0.97
3900,135.77,1.12,49.94,0.97
3920,137.08,1.05,50.08,0.98
3940,133.79,1.08,49.97,0.98
3960,131.58,0.99,50.05,0.98
3980,130.25,1.02,50.03,0.98
4000,131.51,0.76,49.96,0.97
4020,135.71,1.08,50.01,0.98
4040,125.52,1.14,50.07,0.96
4060,121.36,1.03,49.91,0.98
4080,130.43,1.18,50.00,0.97
4100,129.34,0.93,50.10,0.96
4120,122.17,0.91,50.08,0.97
4140,134.88,0.76,50.01,0.97
4160,120.19,0.80,50.00,0.96
4180,134.64,0.95,50.06,0.97
4200,136.87,0.73,49.97,0.96
4220,121.83,0.87,50.04,0.98
4240,137.99,0.97,50.04,0.97
4260,125.86,1.11,50.01,0.97
4280,137.16,0.98,49.97,0.96
4300,135.36,0.90,49.97,0.97
4320,124.54,0.90,49.98,0.97
4340,139.24,1.15,49.99,0.97
4360,131.79,0.96,50.09,0.97
4380,124.72,1.03,50.06,0.97
4400,131.37,1.19,50.02,0.97
4420,126.85,0.82,50.01,0.96
4440,123.33,1.11,50.08,0.98
4460,120.42,1.10,50.00,0.97
4480,139.71,0.75,49.99,0.97
4500,121.58,1.07,50.06,0.98
4520,121.35,0.72,49.92,0.96
4540,131.24,0.91,49.90,0.97
4560,134.20,1.16,50.01,0.96
4580,132.43,1.05,50.10,0.97
4600,136.99,0.84,50.02,0.98
4620,137.07,0.88,50.07,0.96
4640,120.39,1.10,49.98,0.97
4660,127.90,1.16,49.92,0.97
4680,122.55,0.91,49.96,0.97
4700,133.77,0.73,49.95,0.96
4720,120.57,1.12,49.90,0.98
4740,138.44,0.88,49.99,0.97
4760,134.47,1.05,49.92,0.97
4780,138.40,1.07,49.90,0.97
4800,131.72,0.86,50.10,0.96
4820,126.04,0.82,49.93,0.98
4840,122.74,0.88,49.92,0.98
