timestamp,voltage,current_amps,frequency,power_factor
0,219.43,3.62,49.93,0.98
20,220.10,3.42,49.98,0.98
40,220.91,3.44,50.04,0.97
60,220.24,3.51,49.94,0.97
80,220.20,3.50,50.00,0.97
100,220.43,3.48,50.10,0.97
120,219.92,3.58,50.10,0.98
140,220.38,3.34,49.91,0.96
160,220.93,3.54,50.06,0.96
180,219.81,3.31,50.00,0.96
200,220.18,3.35,49.99,0.98
220,220.70,3.38,49.96,0.98
240,220.35,3.65,50.02,0.96
260,219.44,3.47,49.91,0.98
280,219.78,3.44,50.04,0.97
300,220.65,3.39,50.00,0.98
320,220.54,3.33,49.99,0.96
340,220.13,3.32,50.07,0.98
360,219.08,3.57,49.91,0.96
380,219.47,3.39,50.01,0.98
400,219.08,3.33,50.03,0.97
420,220.56,3.55,50.02,0.97
440,219.56,3.31,49.91,0.97
460,219.54,3.40,49.94,0.96
480,219.46,3.56,50.04,0.97
500,219.85,3.66,49.97,0.97
520,219.98,3.58,50.00,0.98
540,219.48,3.39,50.09,0.97
560,220.00,3.65,50.05,0.97
580,219.81,3.69,49.98,0.97
600,220.00,3.69,50.06,0.97
620,219.60,3.68,50.00,0.96
640,219.11,3.63,50.07,0.97
660,220.10,3.42,50.03,0.96
680,220.35,3.41,49.95,0.96
700,220.77,3.70,50.04,0.96
720,219.71,3.65,50.01,0.97
740,219.04,3.51,49.96,0.98
760,219.50,3.59,50.08,0.96
780,220.78,3.40,50.09,0.97
800,219.37,3.63,50.01,0.97
820,219.97,3.66,49.92,0.96
840,219.36,3.65,50.08,0.97
860,220.38,3.45,49.91,0.96
880,219.39,3.48,49.94,0.97
900,219.04,3.32,50.03,0.97
920,220.84,3.33,50.08,0.96
940,220.67,3.64,50.00,0.97
960,219.45,3.44,50.10,0.97
980,219.46,3.53,50.04,0.97
1000,219.43,3.57,49.93,0.97
1020,220.25,3.50,49.92,0.97
1040,219.01,3.37,50.08,0.96
1060,219.36,3.53,49.94,0.98
1080,220.55,3.42,50.09,0.98
1100,219.38,3.58,49.92,0.97
1120,220.87,3.48,49.94,0.96
1140,220.01,3.58,49.98,0.97
1160,219.11,3.48,49.93,0.97
1180,220.58,3.56,49.93,0.97
1200,219.08,3.55,49.95,0.97
1220,220.39,3.53,50.08,0.97
1240,219.92,3.34,49.95,0.98
1260,220.53,3.47,50.06,0.97
1280,219.22,3.61,49.91,0.97
1300,220.27,3.46,50.00,0.98
1320,219.76,3.65,50.08,0.98
1340,219.52,3.32,49.92,0.97
1360,219.29,3.51,49.92,0.97
1380,219.68,3.47,49.94,0.98
1400,220.88,3.35,49.94,0.97
1420,219.74,3.38,49.96,0.98
1440,219.10,3.39,50.03,0.98
1460,219.43,3.47,50.03,0.97
1480,219.85,3.51,50.02,0.96
1500,219.04,3.60,50.00,0.97
1520,219.78,3.36,49.91,0.98
1540,219.66,3.66,49.98,0.97
1560,220.97,3.55,50.02,0.97
1580,219.76,3.43,50.01,0.97
1600,219.36,3.43,50.07,0.96
1620,220.38,3.54,50.06,0.98
1640,220.39,3.47,50.02,0.96
1660,220.46,3.58,49.98,0.97
1680,220.06,3.33,50.01,0.97
1700,220.79,3.50,50.05,0.98
1720,219.66,3.53,50.06,0.97
1740,219.12,3.36,50.06,0.97
1760,220.27,3.60,49.99,0.98
1780,219.98,3.45,50.01,0.96
1800,220.16,3.64,49.93,0.96
1820,219.31,3.38,49.91,0.98
1840,220.13,3.37,50.03,0.98
1860,219.51,3.51,49.98,0.96
1880,220.09,3.35,50.00,0.96
1900,220.80,3.42,50.07,0.96
1920,219.34,3.64,50.05,0.97
1940,220.13,3.66,50.05,0.97
1960,219.29,3.41,50.08,0.96
1980,220.52,3.69,50.10,0.98
2000,219.54,3.37,49.93,0.96
2020,203.07,1.75,50.10,0.82
2040,230.22,1.64,49.89,0.72
2060,223.38,6.76,48.74,0.79
2080,227.89,1.88,49.34,0.79
2100,209.61,4.21,49.18,0.77
2120,219.06,5.16,48.90,0.71
2140,214.43,0.08,49.12,0.71
2160,220.68,1.82,48.96,0.71
2180,222.00,2.32,49.38,0.72
2200,220.50,2.00,51.11,0.82
2220,201.73,5.11,51.03,0.81
2240,209.46,4.74,49.31,0.73
2260,206.70,6.38,49.67,0.75
2280,203.47,7.62,49.51,0.72
2300,236.60,0.53,49.78,0.82
2320,233.17,-0.01,49.52,0.83
2340,227.38,2.11,50.63,0.85
2360,228.64,0.93,49.21,0.78
2380,227.85,1.14,49.99,0.70
2400,234.86,2.51,50.74,0.75
2420,202.51,6.50,49.96,0.84
2440,200.10,6.75,49.92,0.81
2460,228.76,4.75,50.75,0.78
2480,202.95,-0.12,49.07,0.75
2500,213.67,1.33,50.40,0.85
2520,217.84,3.31,49.20,0.76
2540,222.10,4.99,49.51,0.84
2560,203.93,-0.56,48.87,0.79
2580,230.36,0.68,49.15,0.81
2600,202.36,4.68,50.87,0.77
2620,203.61,5.28,50.29,0.73
2640,206.30,6.80,49.41,0.83
2660,237.10,1.69,50.40,0.82
2680,233.86,1.21,48.68,0.78
2700,212.55,6.33,48.64,0.76
2720,226.82,5.20,50.46,0.72
2740,232.07,2.03,50.67,0.71
2760,217.84,6.02,48.70,0.77
2780,223.01,0.21,51.53,0.84
2800,207.43,2.23,48.53,0.71
2820,234.60,3.72,51.43,0.71
2840,218.11,4.64,49.92,0.81
2860,221.94,4.22,49.91,0.79
2880,222.14,0.66,51.09,0.77
2900,233.91,1.24,51.52,0.79
2920,215.29,1.29,49.40,0.73
2940,217.89,3.85,49.64,0.83
2960,219.13,3.68,49.06,0.77
2980,227.61,-0.22,49.89,0.74
3000,215.69,4.84,50.94,0.85
3020,233.42,6.12,50.84,0.84
3040,225.76,-0.20,49.78,0.71
3060,206.17,1.37,48.49,0.82
3080,220.06,-0.01,49.01,0.85
3100,236.87,4.76,51.56,0.70
3120,200.00,2.78,50.93,0.74
3140,220.76,6.69,48.57,0.78
3160,235.37,2.39,49.37,0.77
3180,230.66,5.99,49.84,0.74
3200,215.55,6.78,50.75,0.76
3220,224.32,2.35,50.95,0.73
3240,210.30,-0.14,48.97,0.83
3260,232.26,6.30,48.72,0.78
3280,221.27,3.54,49.77,0.83
3300,228.65,4.69,48.74,0.74
3320,226.49,2.65,50.42,0.83
3340,237.79,1.75,50.40,0.75
3360,204.98,2.30,50.10,0.77
3380,224.05,1.10,49.46,0.76
3400,230.33,1.69,49.18,0.73
3420,211.09,-0.21,49.75,0.84
3440,219.64,7.35,49.23,0.85
3460,215.33,4.44,49.11,0.81
3480,226.76,-0.01,49.25,0.79
3500,227.28,3.57,49.69,0.78
3520,228.14,3.60,48.67,0.79
3540,207.35,-0.02,48.53,0.79
3560,218.32,3.72,50.54,0.78
3580,202.86,1.31,50.89,0.83
3600,205.43,1.82,49.85,0.70
3620,219.92,3.84,50.86,0.85
3640,239.46,6.31,51.27,0.71
3660,238.16,2.09,51.37,0.71
3680,207.10,3.37,49.09,0.73
3700,224.44,1.19,50.97,0.84
3720,215.34,1.72,49.66,0.83
3740,236.38,4.99,50.75,0.72
3760,207.14,0.99,50.11,0.72
3780,229.34,5.31,49.56,0.74
3800,239.07,0.54,50.12,0.81
3820,232.93,1.00,50.92,0.71
3840,202.45,6.65,50.35,0.77
3860,225.84,6.43,49.91,0.74
3880,220.04,2.27,50.41,0.81
3900,223.63,1.53,49.55,0.78
3920,214.48,5.48,49.30,0.78
3940,231.54,4.22,49.39,0.77
3960,239.91,1.62,50.41,0.78
3980,212.93,5.14,51.38,0.80
4000,218.73,6.08,49.92,0.76
4020,228.53,2.59,49.32,0.77
4040,213.40,5.60,51.48,0.72
4060,226.66,6.01,51.20,0.73
4080,230.12,0.51,51.04,0.79
4100,208.77,6.50,49.94,0.74
4120,234.86,4.58,48.89,0.76
4140,238.32,3.47,48.87,0.73
4160,230.54,5.64,51.08,0.75
4180,207.67,0.23,50.57,0.82
4200,210.33,7.32,49.47,0.77
4220,228.49,4.95,48.61,0.71
4240,210.63,6.95,49.86,0.79
4260,234.94,5.31,50.79,0.76
4280,226.96,0.30,48.98,0.82
4300,222.48,6.46,50.12,0.73
4320,225.79,-0.16,48.48,0.82
4340,238.36,5.56,49.56,0.77
4360,220.20,0.57,50.12,0.82
4380,231.09,1.44,48.87,0.80
4400,205.62,1.85,50.47,0.76
4420,227.98,1.96,49.28,0.85
4440,225.52,5.27,49.91,0.82
4460,215.39,0.21,48.62,0.75
4480,236.73,-0.37,49.19,0.79
4500,219.19,4.00,50.84,0.79
4520,232.28,2.88,49.94,0.71
4540,227.72,2.51,51.26,0.75
4560,216.86,4.12,48.61,0.74
4580,208.37,6.34,49.98,0.80
4600,212.59,4.89,51.35,0.71
4620,216.76,2.66,50.28,0.81
4640,226.44,7.11,49.27,0.75
4660,237.89,1.01,49.28,0.81
4680,229.00,5.39,50.90,0.80
4700,228.15,2.71,49.52,0.83
4720,238.11,5.60,49.74,0.72
4740,218.29,2.00,49.96,0.82
4760,221.24,-0.21,50.49,0.82
4780,210.85,0.25,48.80,0.80
