timestamp,voltage,current_amps,frequency,power_factor
0,219.46,3.62,49.95,0.97
20,219.44,3.53,49.94,0.97
40,219.93,3.56,49.95,0.96
60,220.74,3.55,50.08,0.97
80,220.21,3.55,49.94,0.97
100,219.90,3.48,49.90,0.98
120,219.48,3.43,49.98,0.96
140,220.01,3.51,50.01,0.97
160,219.62,3.61,50.02,0.96
180,220.74,3.60,50.07,0.96
200,219.56,3.38,49.97,0.96
220,219.50,3.50,50.06,0.98
240,220.88,3.40,49.91,0.96
260,219.74,3.66,50.04,0.97
280,219.84,3.54,49.92,0.96
300,220.47,3.47,50.00,0.96
320,220.02,3.42,49.95,0.97
340,219.06,3.42,49.99,0.97
360,219.36,3.47,50.09,0.98
380,219.58,3.61,50.10,0.97
400,220.83,3.51,49.95,0.98
420,219.74,3.58,49.90,0.97
440,220.26,3.67,49.96,0.97
460,220.85,3.63,50.07,0.97
480,220.13,3.55,49.95,0.96
500,219.19,3.57,49.97,0.98
520,219.72,3.39,50.01,0.97
540,219.61,3.59,50.05,0.97
560,219.83,3.60,49.96,0.96
580,220.29,3.42,49.95,0.97
600,220.28,3.33,50.10,0.97
620,219.45,3.44,50.07,0.98
640,220.90,3.50,49.94,0.97
660,219.66,3.61,50.05,0.97
680,220.07,3.34,49.99,0.97
700,220.61,3.55,50.05,0.97
720,220.50,3.44,50.00,0.97
740,219.80,3.66,49.94,0.98
760,219.96,3.39,49.91,0.97
780,220.94,3.42,50.05,0.97
800,220.19,3.33,49.95,0.97
820,219.08,3.65,50.05,0.98
840,220.37,3.39,49.94,0.97
860,219.23,3.67,50.01,0.97
880,220.25,3.46,49.91,0.97
900,219.85,3.63,49.92,0.97
920,219.11,3.46,50.10,0.97
940,219.96,3.69,49.96,0.97
960,219.74,3.34,50.02,0.97
980,220.52,3.47,50.07,0.97
1000,220.06,3.35,49.94,0.98
1020,220.30,3.58,49.93,0.98
1040,219.25,3.69,49.97,0.98
1060,219.85,3.39,50.10,0.97
1080,219.74,3.45,49.93,0.96
1100,219.43,3.62,49.96,0.98
1120,220.03,3.55,50.10,0.98
1140,220.19,3.44,49.96,0.97
1160,220.07,3.56,50.05,0.96
1180,220.86,3.55,49.91,0.97
1200,219.89,3.53,50.00,0.96
1220,220.77,3.53,49.97,0.98
1240,220.40,3.45,50.05,0.96
1260,219.74,3.46,50.04,0.97
1280,220.91,3.58,49.93,0.97
1300,219.36,3.64,50.09,0.96
1320,219.12,3.54,50.07,0.98
1340,219.21,3.68,50.10,0.97
1360,220.91,3.54,49.98,0.97
1380,219.74,3.63,50.06,0.98
1400,220.23,3.62,50.00,0.96
1420,219.84,3.44,50.09,0.97
1440,220.33,3.48,49.96,0.97
1460,219.78,3.38,49.97,0.96
1480,220.15,3.56,49.99,0.97
1500,220.94,3.53,49.94,0.98
1520,219.12,3.34,49.99,0.97
1540,219.32,3.56,50.04,0.97
1560,220.81,3.60,49.94,0.97
1580,219.84,3.35,49.92,0.97
1600,219.97,3.69,50.02,0.98
1620,219.61,3.53,49.91,0.97
1640,219.91,3.62,50.10,0.97
1660,219.25,3.58,50.09,0.97
1680,219.29,3.42,50.10,0.97
1700,220.40,3.30,50.03,0.98
1720,220.71,3.49,50.02,0.97
1740,219.83,3.63,49.93,0.96
1760,220.05,3.35,49.92,0.98
1780,220.94,3.31,49.91,0.97
1800,220.51,3.64,49.95,0.97
1820,220.72,3.64,50.05,0.98
1840,219.89,3.62,49.98,0.97
1860,220.52,3.58,49.97,0.96
1880,220.84,3.54,50.08,0.96
1900,219.88,3.34,50.00,0.97
1920,219.12,3.65,50.09,0.97
1940,220.87,3.49,49.91,0.97
1960,220.89,3.48,50.04,0.97
1980,219.39,3.67,50.05,0.97
2000,220.26,3.61,50.08,0.97
2020,220.16,3.30,49.94,0.97
2040,220.43,3.32,49.95,0.98
2060,219.97,3.37,50.10,0.98
2080,220.03,3.50,50.01,0.96
2100,219.48,3.50,49.97,0.97
2120,220.04,3.45,49.98,0.96
2140,220.97,3.41,49.91,0.96
2160,219.65,3.60,50.04,0.97
2180,220.67,3.31,49.92,0.98
2200,219.06,3.64,50.07,0.97
2220,219.04,3.46,49.94,0.97
2240,219.86,3.44,49.97,0.96
2260,220.93,3.45,50.07,0.96
2280,220.03,3.51,49.91,0.98
2300,220.67,3.45,50.05,0.97
2320,219.37,3.48,50.04,0.97
2340,220.82,3.40,50.02,0.98
2360,220.44,3.33,49.94,0.98
2380,220.44,3.56,50.02,0.97
2400,219.43,3.43,50.03,0.97
2420,220.58,3.30,49.95,0.97
2440,220.13,3.49,50.09,0.96
2460,220.34,3.67,49.96,0.97
2480,219.19,3.68,50.02,0.97
2500,219.50,3.40,50.04,0.97
2520,220.33,3.68,50.10,0.97
2540,219.27,3.63,49.93,0.97
2560,220.52,3.39,50.01,0.97
2580,220.27,3.47,50.01,0.97
2600,219.19,3.68,50.04,0.98
2620,220.03,3.70,50.09,0.96
2640,219.34,3.31,50.08,0.97
2660,219.17,3.51,49.99,0.96
2680,219.64,3.68,50.02,0.97
2700,220.21,3.38,50.02,0.96
2720,219.67,3.63,49.93,0.97
2740,220.74,3.31,50.09,0.96
2760,220.24,3.69,49.92,0.97
2780,220.61,3.34,50.03,0.96
2800,219.14,3.52,49.98,0.98
2820,219.92,3.34,50.00,0.98
2840,219.23,3.66,49.96,0.96
2860,219.88,3.66,50.08,0.97
2880,219.48,3.58,50.09,0.98
2900,219.42,3.56,49.96,0.97
2920,220.98,3.60,50.05,0.98
2940,219.29,3.69,50.03,0.98
2960,220.49,3.67,50.07,0.97
2980,219.26,3.70,49.98,0.97
3000,219.77,3.42,50.02,0.98
3020,219.15,3.35,49.93,0.97
3040,219.60,3.41,49.93,0.96
3060,220.93,3.33,50.01,0.98
3080,219.43,3.47,49.98,0.96
3100,220.12,3.57,50.00,0.96
3120,220.13,3.60,50.04,0.98
3140,220.08,3.47,50.06,0.98
3160,219.27,3.63,49.90,0.97
3180,219.99,3.45,49.96,0.98
3200,220.37,3.41,49.98,0.98
3220,220.31,3.63,50.01,0.96
3240,219.64,3.57,50.04,0.96
3260,220.46,3.67,50.03,0.98
3280,219.01,3.55,49.93,0.97
3300,219.66,3.66,49.93,0.97
3320,219.89,3.45,49.97,0.97
3340,220.24,3.54,49.95,0.98
3360,219.41,3.63,50.05,0.97
3380,219.93,3.67,49.91,0.97
3400,219.67,3.54,50.03,0.97
3420,219.45,3.58,50.10,0.96
3440,220.31,3.58,49.93,0.98
3460,219.53,3.70,50.02,0.96
3480,219.83,3.32,50.07,0.96
3500,219.81,3.36,50.07,0.97
3520,220.45,3.40,50.03,0.98
3540,220.12,3.35,49.91,0.97
3560,220.37,3.59,50.05,0.98
3580,220.79,3.55,50.05,0.98
3600,220.10,3.43,50.05,0.97
3620,219.87,3.53,50.06,0.98
3640,219.35,3.57,49.97,0.98
3660,219.61,3.61,49.95,0.97
3680,219.12,3.67,50.01,0.98
3700,220.08,3.37,49.99,0.97
3720,220.97,3.54,49.92,0.97
3740,219.39,3.47,49.93,0.98
3760,219.73,3.67,50.04,0.97
3780,220.38,3.39,49.93,0.96
3800,220.90,3.35,50.03,0.97
3820,219.76,3.46,49.96,0.96
3840,219.16,3.54,49.97,0.98
3860,219.50,3.53,50.08,0.97
3880,219.09,3.57,50.02,0.97
3900,220.80,3.50,50.10,0.97
3920,220.26,3.53,49.99,0.97
3940,219.73,3.59,50.02,0.98
3960,220.98,3.39,49.93,0.97
3980,220.51,3.45,49.95,0.98
4000,219.31,3.37,49.97,0.97
4020,219.48,3.61,49.98,0.96
4040,219.87,3.65,49.95,0.98
4060,219.88,3.48,49.95,0.97
4080,219.67,3.42,50.00,0.97
4100,219.99,3.43,50.03,0.98
4120,220.59,3.67,49.91,0.97
4140,219.90,3.65,50.09,0.97
4160,220.07,3.55,50.03,0.97
4180,220.73,3.41,50.02,0.98
4200,219.26,3.33,50.08,0.97
4220,220.24,3.44,50.00,0.97
4240,220.06,3.42,50.06,0.97
4260,220.02,3.45,50.05,0.96
4280,219.74,3.46,49.95,0.98
4300,220.72,3.47,49.91,0.97
4320,219.09,3.53,50.03,0.97
4340,220.00,3.39,50.09,0.97
4360,220.71,3.63,49.95,0.98
4380,219.81,3.45,49.96,0.96
4400,220.81,3.67,50.06,0.96
4420,220.09,3.64,50.00,0.97
4440,220.74,3.34,49.97,0.98
4460,220.81,3.40,49.95,0.96
4480,220.08,3.48,49.91,0.97
4500,220.78,3.39,50.02,0.98
4520,220.47,3.59,50.09,0.97
4540,219.75,3.33,50.00,0.98
4560,219.94,3.57,50.09,0.97
4580,220.74,3.33,50.05,0.96
4600,220.17,3.43,49.96,0.96
4620,219.79,3.43,50.00,0.97
