timestamp,voltage,current_amps,frequency,power_factor
0,219.00,3.54,49.96,0.97
20,219.52,3.69,50.06,0.98
40,220.48,3.51,49.99,0.96
60,220.01,3.49,49.92,0.97
80,220.25,3.32,50.04,0.97
100,219.65,3.44,49.93,0.97
120,219.01,3.33,50.05,0.96
140,219.25,3.44,49.92,0.98
160,219.11,3.48,50.00,0.97
180,220.10,3.49,49.99,0.98
200,220.14,3.53,49.92,0.98
220,220.01,3.44,50.01,0.98
240,219.62,3.47,50.08,0.96
260,220.92,3.68,50.02,0.97
280,220.55,3.51,49.92,0.97
300,220.40,3.35,49.93,0.97
320,220.70,3.63,50.04,0.96
340,220.55,3.58,49.97,0.96
360,219.22,3.34,50.08,0.97
380,219.58,3.67,50.09,0.98
400,220.61,3.40,49.95,0.97
420,220.58,3.61,49.97,0.97
440,219.87,3.63,50.06,0.98
460,220.03,3.69,50.00,0.97
480,219.08,3.63,50.07,0.97
500,220.96,3.47,49.90,0.97
520,220.49,3.54,50.00,0.96
540,220.20,3.38,49.92,0.97
560,219.46,3.44,49.97,0.96
580,220.48,3.62,49.94,0.96
600,219.30,3.51,49.90,0.97
620,220.13,3.39,50.07,0.96
640,219.73,3.51,50.06,0.98
660,220.07,3.60,50.03,0.96
680,220.77,3.45,49.94,0.96
700,219.66,3.56,50.08,0.98
720,219.60,3.42,50.10,0.96
740,220.26,3.54,50.03,0.97
760,220.44,3.32,49.97,0.98
780,219.83,3.58,50.04,0.97
800,220.55,3.60,50.08,0.98
820,220.58,3.33,49.90,0.97
840,219.52,3.61,50.00,0.96
860,219.58,3.52,50.05,0.96
880,219.33,3.53,50.05,0.97
900,219.08,3.39,49.92,0.97
920,219.83,3.69,50.09,0.96
940,220.55,3.66,49.97,0.98
960,220.92,3.64,49.93,0.97
980,219.65,3.40,49.96,0.98
1000,219.43,3.63,50.10,0.98
1020,220.66,3.37,50.04,0.97
1040,220.58,3.65,49.92,0.97
1060,219.89,3.41,50.02,0.97
1080,219.75,3.30,50.06,0.97
1100,219.56,3.40,50.05,0.98
1120,219.79,3.49,49.93,0.96
1140,220.49,3.59,49.94,0.97
1160,220.95,3.67,50.04,0.98
1180,220.60,3.42,50.09,0.96
1200,220.53,3.43,49.91,0.96
1220,219.72,3.39,50.09,0.98
1240,219.15,3.70,50.04,0.96
1260,219.25,3.52,50.04,0.97
1280,219.98,3.53,50.08,0.98
1300,220.74,3.53,50.08,0.97
1320,219.23,3.37,49.92,0.96
1340,220.65,3.62,50.09,0.97
1360,220.51,3.47,49.97,0.97
1380,219.91,3.30,50.00,0.96
1400,219.34,3.43,49.98,0.98
1420,219.66,3.63,49.94,0.96
1440,220.04,3.59,49.90,0.98
1460,219.94,3.30,50.01,0.96
1480,220.48,3.33,50.03,0.96
1500,219.71,3.69,49.93,0.97
1520,220.82,3.35,49.91,0.98
1540,220.45,3.54,49.99,0.98
1560,220.76,3.30,50.06,0.97
1580,220.28,3.36,49.95,0.98
1600,219.15,3.43,50.04,0.98
1620,219.71,3.30,49.94,0.98
1640,220.44,3.64,50.00,0.97
1660,219.77,3.48,49.96,0.96
1680,220.13,3.64,49.99,0.96
1700,219.47,3.57,50.09,0.96
1720,219.46,3.52,50.04,0.97
1740,220.75,3.57,50.07,0.96
1760,220.17,3.58,49.98,0.97
1780,220.32,3.54,49.96,0.97
1800,219.12,3.57,50.03,0.97
1820,219.84,3.68,49.99,0.97
1840,219.34,3.42,49.90,0.97
1860,219.69,3.40,49.97,0.96
1880,219.17,3.62,49.92,0.96
