timestamp,voltage,current_amps,frequency,power_factor
0,220.82,3.39,50.06,0.97
20,219.08,3.55,49.99,0.98
40,219.34,3.68,49.98,0.97
60,219.74,3.38,49.93,0.97
80,220.75,3.64,50.07,0.98
100,219.29,3.33,50.02,0.97
120,220.85,3.45,50.01,0.97
140,220.91,3.69,49.91,0.97
160,219.46,3.64,50.01,0.98
180,219.34,3.69,50.00,0.96
200,219.67,3.60,49.99,0.97
220,220.56,3.37,50.07,0.96
240,219.15,3.41,49.99,0.97
260,220.35,3.54,49.98,0.97
280,220.48,3.49,49.97,0.96
300,220.29,3.35,49.93,0.97
320,220.89,3.41,50.09,0.97
340,219.88,3.45,50.04,0.97
360,219.47,3.39,50.05,0.98
380,219.44,3.61,49.99,0.97
400,220.67,3.56,49.93,0.97
420,219.81,3.61,49.93,0.96
440,219.83,3.49,49.92,0.97
460,220.09,3.56,50.08,0.97
480,220.21,3.59,50.10,0.98
500,219.54,3.44,49.96,0.98
520,219.07,3.33,49.93,0.97
540,221.00,3.44,49.99,0.97
560,219.72,3.63,50.06,0.97
580,219.27,3.33,49.97,0.98
600,219.30,3.34,49.90,0.97
620,220.06,3.43,50.05,0.96
640,220.53,3.37,50.08,0.97
660,219.46,3.69,49.96,0.98
680,220.08,3.39,49.93,0.98
700,219.84,3.50,49.92,0.98
720,219.95,3.56,49.91,0.97
740,219.20,3.32,50.00,0.97
760,219.03,3.54,49.99,0.96
780,219.11,3.31,49.99,0.96
800,220.50,3.53,50.04,0.96
820,220.01,3.60,50.09,0.98
840,219.95,3.68,50.09,0.98
860,220.85,3.70,50.00,0.97
880,220.45,3.31,49.97,0.98
900,220.88,3.47,49.98,0.98
920,220.73,3.58,49.91,0.96
940,220.95,3.63,49.91,0.97
960,220.47,3.70,49.97,0.97
980,220.94,3.40,50.04,0.97
1000,220.75,3.49,50.05,0.98
1020,219.26,3.35,49.97,0.97
1040,219.99,3.69,50.04,0.97
1060,219.33,3.31,50.02,0.96
1080,219.31,3.40,49.93,0.96
1100,220.34,3.69,49.97,0.98
1120,220.44,3.53,50.00,0.98
1140,220.23,3.66,50.06,0.98
