timestamp,voltage,current_amps,frequency,power_factor
0,219.82,3.63,49.94,0.98
20,219.51,3.32,50.01,0.96
40,220.67,3.70,50.02,0.96
60,220.44,3.65,50.09,0.97
80,220.71,3.45,50.08,0.97
100,220.37,3.46,49.96,0.97
120,219.60,3.54,49.95,0.96
140,220.51,3.40,49.99,0.97
160,219.98,3.44,49.95,0.96
180,219.14,3.44,49.98,0.96
200,219.45,3.45,50.05,0.96
220,219.40,3.52,50.07,0.96
240,220.38,3.52,50.03,0.96
260,219.23,3.32,50.07,0.98
280,219.78,3.59,50.10,0.97
300,220.00,3.58,50.07,0.97
320,219.71,3.44,49.91,0.96
340,220.62,3.57,50.07,0.96
360,220.21,3.35,49.93,0.97
380,220.55,3.44,49.96,0.97
400,219.19,3.63,50.09,0.97
420,220.41,3.62,49.94,0.97
440,219.31,3.43,49.97,0.97
460,219.94,3.68,49.97,0.96
480,220.79,3.60,49.98,0.97
500,219.58,3.43,50.08,0.96
520,219.57,3.59,49.91,0.96
540,219.44,3.54,50.09,0.97
560,220.66,3.47,49.99,0.97
580,219.69,3.60,49.90,0.97
600,219.65,3.38,49.98,0.98
620,219.51,3.67,50.00,0.97
640,219.58,3.70,50.07,0.98
660,219.18,3.55,50.01,0.97
680,220.49,3.35,49.91,0.97
700,220.23,3.49,50.01,0.97
720,220.94,3.56,49.91,0.97
740,219.92,3.48,50.07,0.97
760,220.52,3.35,49.92,0.98
780,219.79,3.68,50.02,0.97
800,220.53,3.64,49.95,0.97
820,220.37,3.37,50.03,0.96
840,220.22,3.49,49.99,0.97
860,220.91,3.45,49.97,0.96
880,219.52,3.41,49.97,0.96
900,220.77,3.61,49.97,0.96
920,220.31,3.63,49.97,0.96
940,220.70,3.48,50.08,0.98
960,220.24,3.59,49.91,0.98
980,220.42,3.39,49.94,0.98
1000,219.43,3.58,50.03,0.96
1020,219.06,3.66,49.99,0.97
1040,220.63,3.65,49.94,0.98
1060,220.73,3.52,50.02,0.98
1080,220.71,3.43,50.06,0.97
1100,219.43,3.33,50.06,0.97
1120,220.95,3.68,49.94,0.97
1140,220.99,3.63,49.91,0.96
1160,219.86,3.45,49.99,0.97
1180,219.42,3.58,49.94,0.96
1200,219.33,3.55,50.04,0.97
1220,219.29,3.35,50.05,0.97
