timestamp,voltage,current_amps,frequency,power_factor
0,219.45,3.36,49.98,0.97
20,219.25,3.45,50.06,0.98
40,220.00,3.58,50.08,0.97
60,220.46,3.51,50.04,0.96
80,220.38,3.62,50.10,0.97
100,219.98,3.40,50.09,0.98
120,219.70,3.60,49.95,0.96
140,219.80,3.64,49.94,0.97
160,220.41,3.46,50.07,0.96
180,219.59,3.59,49.95,0.96
200,219.74,3.47,49.95,0.97
220,219.86,3.45,50.04,0.96
240,219.18,3.67,50.09,0.96
260,219.75,3.43,50.08,0.97
280,219.27,3.44,49.99,0.97
300,220.75,3.46,50.04,0.96
320,220.18,3.56,49.93,0.97
340,220.81,3.63,50.09,0.96
360,220.24,3.40,50.09,0.97
380,220.84,3.40,49.97,0.97
400,219.41,3.68,49.92,0.96
420,219.68,3.61,49.97,0.97
440,220.82,3.37,49.96,0.97
460,219.07,3.48,50.07,0.97
480,220.57,3.70,49.94,0.97
500,220.00,3.58,50.08,0.97
520,220.08,3.36,50.09,0.97
540,219.78,3.38,49.93,0.96
560,220.87,3.33,49.99,0.97
580,220.48,3.64,50.05,0.98
600,219.96,3.33,50.10,0.96
620,220.86,3.49,50.08,0.97
640,219.93,3.65,49.99,0.98
660,220.75,3.57,50.04,0.97
680,219.30,3.35,49.93,0.97
700,219.50,3.60,50.07,0.98
720,220.79,3.52,49.96,0.96
740,219.70,3.32,50.02,0.96
760,219.48,3.64,50.08,0.97
780,219.28,3.63,50.08,0.97
800,219.64,3.68,50.08,0.98
820,220.82,3.59,49.93,0.97
840,220.87,3.32,49.98,0.96
860,219.61,3.48,50.09,0.97
880,219.55,3.48,49.93,0.97
900,219.96,3.59,50.07,0.96
920,220.58,3.65,49.93,0.97
940,219.05,3.34,49.98,0.98
960,220.30,3.33,49.96,0.98
980,219.73,3.43,50.00,0.96
1000,219.21,3.58,50.09,0.98
1020,219.57,3.68,50.06,0.96
1040,220.59,3.47,50.03,0.98
1060,219.17,3.62,50.09,0.97
1080,219.14,3.57,50.02,0.97
1100,220.59,3.56,50.07,0.96
1120,220.53,3.34,50.08,0.97
1140,220.12,3.38,49.93,0.97
1160,219.14,3.33,50.06,0.97
1180,220.66,3.50,50.00,0.96
1200,220.99,3.38,50.05,0.97
1220,219.25,3.69,49.99,0.96
1240,220.62,3.37,49.98,0.97
1260,219.63,3.58,50.07,0.97
1280,220.85,3.42,49.98,0.97
1300,219.23,3.45,50.08,0.96
1320,219.27,3.52,49.92,0.96
1340,220.96,3.47,50.09,0.97
1360,219.31,3.67,50.01,0.97
1380,220.29,3.59,49.96,0.97
1400,220.69,3.42,49.94,0.97
1420,220.00,3.44,49.96,0.97
1440,220.54,3.40,50.04,0.98
1460,219.77,3.41,50.09,0.97
1480,220.17,3.43,50.00,0.98
1500,220.74,3.45,49.96,0.97
1520,219.81,3.55,50.07,0.98
1540,220.37,3.59,50.09,0.96
1560,220.37,3.49,49.94,0.97
1580,219.48,3.37,49.99,0.97
1600,219.77,3.63,50.03,0.96
1620,219.89,3.52,49.95,0.97
1640,219.38,3.33,50.03,0.97
1660,220.35,3.50,50.04,0.96
1680,219.71,3.42,49.90,0.97
1700,219.35,3.49,49.98,0.97
1720,220.69,3.56,50.01,0.97
1740,219.04,3.36,50.04,0.96
1760,220.65,3.54,49.97,0.96
1780,219.59,3.52,49.97,0.96
1800,220.41,3.67,49.97,0.98
1820,220.94,3.68,49.98,0.97
1840,220.42,3.65,49.96,0.97
1860,220.90,3.32,49.91,0.98
1880,219.92,3.69,49.96,0.97
1900,220.18,3.32,50.01,0.98
1920,219.62,3.44,50.06,0.98
1940,220.59,3.65,49.92,0.97
1960,220.88,3.53,49.92,0.97
1980,220.82,3.60,50.02,0.96
2000,220.64,3.50,49.98,0.97
2020,219.98,3.59,49.96,0.97
2040,220.43,3.65,49.92,0.98
2060,220.30,3.43,49.97,0.97
2080,220.40,3.57,49.97,0.97
2100,219.52,3.35,49.95,0.96
2120,220.64,3.59,49.97,0.97
2140,219.13,3.59,50.02,0.96
2160,219.59,3.40,50.00,0.97
2180,220.64,3.54,50.08,0.96
2200,220.63,3.67,49.93,0.98
2220,220.50,3.45,49.92,0.97
2240,220.32,3.45,49.97,0.97
2260,219.78,3.62,50.06,0.96
2280,219.07,3.34,49.90,0.98
2300,219.63,3.63,50.02,0.97
2320,219.82,3.67,50.04,0.97
2340,220.36,3.42,49.96,0.97
2360,219.29,3.55,49.98,0.96
2380,219.67,3.61,50.00,0.97
2400,220.90,3.68,49.94,0.98
2420,219.38,3.55,50.10,0.96
2440,219.73,3.39,49.94,0.98
2460,219.40,3.66,49.91,0.96
2480,219.80,3.61,49.93,0.97
2500,219.98,3.44,49.90,0.97
2520,219.06,3.41,50.03,0.96
2540,220.45,3.65,50.01,0.97
2560,219.88,3.48,49.91,0.97
2580,220.44,3.44,50.05,0.97
2600,219.55,3.57,50.01,0.98
2620,219.80,3.58,50.00,0.98
2640,220.20,3.57,50.01,0.97
2660,220.84,3.36,50.03,0.97
2680,220.15,3.50,49.97,0.97
2700,220.38,3.30,50.07,0.97
2720,220.09,3.36,50.07,0.98
2740,220.95,3.65,49.95,0.97
