timestamp,voltage,current_amps,frequency,power_factor
0,219.56,3.47,50.06,0.97
20,219.12,3.55,49.98,0.96
40,220.67,3.52,49.98,0.98
60,219.43,3.33,50.06,0.98
80,219.38,3.40,50.00,0.97
100,220.33,3.37,49.97,0.96
120,219.41,3.34,50.00,0.97
140,220.98,3.35,49.92,0.98
160,219.41,3.67,50.09,0.98
180,219.98,3.68,49.96,0.97
200,219.48,3.66,49.95,0.97
220,220.71,3.61,49.98,0.96
240,220.68,3.31,50.07,0.98
260,219.08,3.35,49.94,0.97
280,220.62,3.49,50.04,0.97
300,220.61,3.47,50.00,0.98
320,219.60,3.39,49.96,0.96
340,220.09,3.36,49.98,0.97
360,219.30,3.64,50.00,0.97
380,219.61,3.54,49.95,0.97
400,219.99,3.56,49.94,0.96
420,220.24,3.39,50.05,0.98
440,219.02,3.33,49.98,0.97
460,220.13,3.60,50.01,0.96
480,220.01,3.52,49.91,0.97
500,220.01,3.49,50.05,0.97
520,220.37,3.55,50.03,0.98
540,219.56,3.52,50.06,0.97
560,219.94,3.39,50.09,0.97
580,220.79,3.54,49.94,0.97
600,220.11,3.44,50.02,0.96
620,219.97,3.52,50.05,0.97
640,220.12,3.57,50.09,0.97
660,219.55,3.36,50.09,0.98
680,220.79,3.66,49.91,0.98
700,220.07,3.64,49.91,0.96
720,219.58,3.69,50.01,0.98
740,220.17,3.31,49.95,0.97
760,220.90,3.60,49.96,0.97
780,219.58,3.38,50.03,0.97
800,220.62,3.65,49.94,0.97
820,220.98,3.66,50.10,0.96
840,219.78,3.66,49.96,0.97
860,219.27,3.36,49.99,0.98
880,220.80,3.53,49.99,0.97
900,220.50,3.62,50.08,0.97
920,220.91,3.45,49.94,0.96
940,220.09,3.44,50.10,0.96
960,220.38,3.36,49.94,0.97
980,219.63,3.40,49.93,0.98
1000,219.58,3.36,49.92,0.98
1020,219.66,3.66,50.06,0.97
1040,220.31,3.33,50.02,0.97
1060,220.46,3.42,50.06,0.96
1080,219.28,3.43,49.99,0.96
1100,220.30,3.67,49.91,0.98
1120,220.79,3.50,49.98,0.97
1140,219.40,3.53,50.03,0.97
1160,220.24,3.66,49.97,0.96
1180,219.36,3.37,49.99,0.96
1200,220.87,3.35,50.05,0.98
1220,220.65,3.62,50.04,0.98
1240,220.17,3.52,50.09,0.98
1260,220.12,3.41,49.96,0.98
1280,219.03,3.61,49.96,0.97
1300,220.67,3.43,49.97,0.98
1320,220.48,3.37,49.92,0.96
1340,219.38,3.35,49.99,0.97
1360,220.63,3.50,49.98,0.96
1380,220.57,3.49,50.04,0.98
1400,220.45,3.42,50.07,0.98
1420,219.29,3.68,50.02,0.98
1440,220.50,3.50,49.93,0.96
1460,220.69,3.38,50.04,0.97
1480,219.90,3.56,49.99,0.97
1500,219.74,3.37,49.97,0.97
1520,220.07,3.54,50.07,0.98
1540,220.19,3.62,50.04,0.96
