timestamp,voltage,current_amps,frequency,power_factor
0,220.24,3.31,49.91,0.96
20,220.82,3.63,50.04,0.96
40,219.66,3.59,49.97,0.98
60,219.39,3.41,50.09,0.97
80,219.28,3.68,49.96,0.97
100,219.94,3.56,49.91,0.97
120,220.54,3.65,50.00,0.97
140,219.61,3.30,49.94,0.97
160,219.06,3.37,49.98,0.97
180,220.32,3.64,50.07,0.96
200,219.81,3.45,49.93,0.96
220,220.60,3.35,50.07,0.97
240,220.76,3.56,50.10,0.98
260,220.09,3.62,49.99,0.97
280,219.34,3.40,50.07,0.97
300,220.60,3.53,50.04,0.96
320,219.84,3.54,49.95,0.96
340,220.55,3.63,50.02,0.97
360,220.72,3.59,49.96,0.98
380,219.87,3.68,49.92,0.96
400,219.50,3.60,49.92,0.97
420,220.31,3.67,49.94,0.97
440,219.38,3.68,50.04,0.96
460,219.25,3.38,49.98,0.96
480,219.86,3.62,50.02,0.98
500,219.54,3.38,50.02,0.98
520,219.03,3.58,50.08,0.98
540,219.29,3.53,50.06,0.97
560,220.53,3.46,49.97,0.98
580,219.10,3.68,49.96,0.98
600,220.56,3.56,50.09,0.97
620,219.38,3.50,49.94,0.96
640,219.70,3.57,50.00,0.97
660,219.55,3.61,50.08,0.97
680,219.18,3.59,50.09,0.97
700,219.20,3.35,49.97,0.98
720,220.18,3.43,49.95,0.98
740,219.50,3.36,50.08,0.98
760,219.02,3.63,50.04,0.97
780,220.13,3.66,50.09,0.97
800,219.22,3.56,50.10,0.97
820,220.40,3.70,50.01,0.97
840,219.67,3.54,49.98,0.97
860,219.08,3.55,49.97,0.97
880,219.96,3.41,49.94,0.97
900,220.10,3.47,50.04,0.97
920,220.80,3.69,50.02,0.97
940,220.77,3.40,49.95,0.98
960,219.95,3.32,50.10,0.98
980,220.95,3.54,49.93,0.97
1000,219.81,3.43,50.04,0.97
1020,219.43,3.61,50.02,0.97
1040,219.78,3.47,49.98,0.96
1060,219.09,3.40,49.99,0.97
1080,219.72,3.35,50.00,0.96
1100,220.69,3.55,49.92,0.96
1120,220.94,3.46,49.97,0.97
1140,219.70,3.48,49.96,0.97
1160,220.39,3.31,49.99,0.98
1180,220.75,3.66,49.91,0.98
1200,219.63,3.46,49.91,0.97
1220,219.26,3.38,49.94,0.96
1240,220.25,3.33,50.04,0.96
1260,220.21,3.48,50.04,0.97
1280,220.12,3.39,50.06,0.97
1300,219.25,3.41,49.94,0.96
1320,219.35,3.35,49.92,0.96
1340,219.90,3.47,49.99,0.97
1360,219.34,3.53,49.94,0.97
1380,219.05,3.59,50.08,0.98
1400,220.01,3.38,50.03,0.97
1420,219.29,3.67,50.09,0.96
1440,219.97,3.35,50.10,0.96
1460,220.94,3.54,49.96,0.98
1480,220.16,3.33,50.05,0.97
1500,220.89,3.69,50.01,0.98
1520,219.94,3.65,50.07,0.96
1540,219.15,3.46,50.08,0.96
1560,220.37,3.53,49.91,0.98
1580,220.48,3.37,49.97,0.97
1600,220.62,3.47,49.91,0.97
1620,220.99,3.41,50.07,0.96
1640,219.59,3.54,49.95,0.96
1660,219.69,3.50,50.04,0.97
1680,220.73,3.67,49.95,0.97
1700,219.43,3.31,50.08,0.97
1720,219.61,3.56,50.03,0.96
1740,220.31,3.61,49.92,0.98
1760,219.83,3.49,49.98,0.97
1780,220.71,3.50,49.97,0.97
1800,220.66,3.38,49.93,0.98
1820,220.08,3.64,49.91,0.97
1840,219.15,3.44,49.95,0.97
1860,219.59,3.62,50.03,0.98
1880,219.28,3.69,49.93,0.97
1900,219.14,3.53,49.99,0.96
1920,220.18,3.56,49.96,0.97
1940,220.21,3.58,49.97,0.96
1960,219.10,3.37,50.09,0.97
1980,219.30,3.55,50.09,0.98
2000,220.67,3.60,50.04,0.98
2020,233.06,5.06,49.97,0.74
2040,215.04,0.73,49.83,0.73
2060,212.25,0.01,50.98,0.72
2080,216.18,3.12,49.89,0.73
2100,212.80,2.01,49.17,0.81
2120,231.59,4.33,49.37,0.83
2140,203.69,0.99,51.31,0.83
2160,222.96,3.52,50.25,0.77
2180,208.96,2.94,50.54,0.82
2200,227.43,7.17,49.39,0.83
2220,222.81,4.69,48.94,0.75
2240,236.10,1.63,49.67,0.71
2260,226.84,3.07,48.70,0.70
2280,224.17,6.56,48.45,0.81
2300,232.57,5.90,49.26,0.81
2320,230.97,2.78,48.59,0.75
2340,231.15,6.13,50.20,0.80
2360,222.91,5.38,48.57,0.77
2380,213.58,1.92,49.24,0.73
2400,218.66,0.47,50.27,0.76
2420,221.27,-0.45,49.97,0.77
2440,215.85,-0.39,48.89,0.79
2460,222.16,1.65,49.89,0.71
2480,236.53,2.33,48.82,0.74
2500,236.12,2.64,49.10,0.73
2520,209.66,0.95,49.83,0.76
2540,228.86,-0.31,51.44,0.78
2560,210.67,3.37,48.54,0.75
2580,228.91,2.67,50.75,0.83
2600,231.10,3.00,49.31,0.79
2620,212.93,5.87,49.65,0.79
2640,233.43,4.81,49.33,0.79
2660,217.64,3.22,48.61,0.81
2680,225.71,-0.27,50.17,0.72
2700,221.65,3.07,49.89,0.78
2720,228.70,2.07,48.89,0.85
2740,237.93,6.59,49.46,0.70
2760,213.89,0.33,51.45,0.82
2780,208.26,4.90,48.85,0.83
2800,200.73,5.54,50.48,0.81
2820,234.68,5.88,50.04,0.76
2840,209.62,6.34,50.78,0.72
2860,238.47,0.66,48.52,0.75
2880,233.71,6.68,49.71,0.84
2900,237.42,0.45,49.05,0.73
2920,214.50,2.29,50.78,0.75
2940,218.53,4.06,50.31,0.82
2960,235.11,2.29,49.57,0.73
2980,206.87,3.69,51.23,0.82
3000,226.91,2.83,50.48,0.71
3020,239.87,5.00,51.19,0.84
3040,200.05,-0.49,50.04,0.76
3060,201.55,4.52,50.20,0.83
3080,201.25,-0.51,50.77,0.81
3100,206.53,7.07,49.67,0.78
3120,220.06,5.56,49.02,0.82
3140,206.31,5.56,50.67,0.84
3160,229.84,0.45,49.51,0.72
3180,222.62,5.76,49.46,0.79
3200,232.11,6.78,49.88,0.81
3220,220.53,4.75,50.55,0.79
3240,218.54,5.82,49.77,0.85
3260,225.73,0.56,49.16,0.76
3280,234.27,4.88,49.29,0.71
3300,201.60,5.03,48.62,0.72
3320,238.33,7.46,49.67,0.80
3340,236.20,0.63,49.53,0.78
3360,231.11,3.43,48.94,0.82
3380,205.85,3.63,49.52,0.71
3400,232.77,1.09,50.50,0.70
3420,210.92,7.04,50.06,0.80
3440,205.12,0.33,50.59,0.81
3460,225.99,0.96,50.12,0.83
3480,233.64,5.97,49.49,0.81
3500,202.67,6.04,50.97,0.76
3520,221.14,-0.44,49.46,0.76
3540,238.44,3.62,50.87,0.74
3560,234.03,7.39,50.02,0.74
3580,230.56,5.25,50.39,0.78
3600,201.13,4.88,49.23,0.72
3620,224.76,2.12,48.86,0.72
3640,233.68,0.60,50.86,0.72
3660,221.46,4.49,50.61,0.70
3680,215.61,6.33,50.56,0.73
3700,226.33,3.69,49.64,0.84
3720,227.05,2.09,50.16,0.82
3740,228.29,2.41,50.21,0.84
3760,214.95,3.71,50.98,0.74
3780,234.91,4.40,48.87,0.82
3800,222.35,5.27,50.41,0.73
3820,230.81,6.91,50.11,0.77
3840,214.86,5.60,49.32,0.80
3860,215.53,4.42,49.48,0.72
3880,204.83,1.27,48.71,0.84
3900,223.83,6.23,49.86,0.84
3920,238.77,1.25,49.68,0.70
3940,230.64,7.53,51.07,0.80
3960,200.63,-0.53,49.23,0.72
3980,209.31,5.60,49.25,0.77
4000,222.80,0.81,50.58,0.78
4020,232.82,-0.10,50.08,0.75
4040,213.33,0.88,49.38,0.73
4060,206.71,3.43,49.85,0.76
4080,225.91,2.44,50.86,0.80
4100,215.66,4.89,49.68,0.76
4120,224.37,5.74,49.28,0.76
4140,218.28,0.71,50.67,0.71
4160,215.54,2.38,50.61,0.73
4180,226.00,0.28,51.39,0.81
4200,203.27,1.06,49.42,0.84
4220,220.78,-0.48,50.28,0.81
4240,220.48,3.93,49.58,0.74
4260,223.10,4.79,49.33,0.70
4280,200.85,-0.52,51.17,0.76
4300,217.27,2.86,50.90,0.75
4320,229.64,5.02,49.48,0.70
4340,230.25,2.88,49.34,0.79
4360,223.56,0.84,50.10,0.77
4380,227.94,0.87,49.64,0.72
4400,223.38,0.70,49.36,0.73
4420,206.77,6.00,49.39,0.81
4440,212.09,5.36,49.85,0.83
4460,206.63,6.70,51.23,0.83
4480,217.94,3.93,49.48,0.71
