timestamp,voltage,current_amps,frequency,power_factor
0,220.71,3.41,49.92,0.98
20,220.56,3.34,50.01,0.98
40,220.54,3.42,50.07,0.98
60,219.26,3.42,50.02,0.98
80,220.98,3.64,50.05,0.97
100,220.83,3.65,50.06,0.96
120,220.27,3.63,50.09,0.97
140,220.28,3.62,49.94,0.96
160,219.32,3.42,49.93,0.97
180,219.33,3.43,50.07,0.98
200,220.26,3.36,49.94,0.97
220,220.99,3.69,50.01,0.97
240,220.03,3.41,50.00,0.97
260,220.72,3.68,49.97,0.98
280,219.35,3.50,50.06,0.97
300,220.49,3.41,50.06,0.98
320,220.59,3.52,50.06,0.97
340,220.98,3.47,49.98,0.96
360,219.10,3.54,49.93,0.98
380,220.94,3.55,49.99,0.98
400,219.27,3.47,49.93,0.96
420,220.43,3.61,49.99,0.96
440,219.04,3.59,49.97,0.97
460,219.78,3.59,50.05,0.98
480,219.81,3.31,49.96,0.97
500,219.51,3.44,50.00,0.96
520,220.60,3.61,49.95,0.97
540,219.01,3.45,50.08,0.96
560,220.96,3.35,49.95,0.97
580,219.86,3.49,49.96,0.97
600,220.39,3.69,50.06,0.97
620,220.88,3.51,49.93,0.97
640,220.74,3.37,49.93,0.97
660,219.49,3.40,50.02,0.98
680,220.62,3.53,50.10,0.98
700,219.49,3.65,49.93,0.96
720,219.33,3.60,50.03,0.96
740,219.31,3.65,49.99,0.96
760,219.23,3.46,49.94,0.98
780,219.41,3.32,50.09,0.96
800,219.78,3.55,50.03,0.98
820,219.79,3.35,49.99,0.98
840,220.25,3.31,50.05,0.97
860,219.83,3.44,50.02,0.98
880,220.44,3.38,50.09,0.97
900,220.13,3.48,49.91,0.96
920,220.48,3.66,50.03,0.97
940,219.22,3.57,49.99,0.97
960,219.99,3.34,50.03,0.97
980,220.94,3.43,50.02,0.96
1000,220.36,3.48,50.04,0.98
1020,220.82,3.50,49.91,0.97
1040,219.81,3.65,49.93,0.97
1060,220.29,3.63,49.91,0.96
1080,219.45,3.66,49.94,0.97
1100,219.05,3.65,50.02,0.98
1120,220.05,3.39,49.92,0.97
1140,219.17,3.48,49.90,0.97
1160,220.47,3.61,49.95,0.97
1180,219.56,3.55,50.07,0.96
1200,220.07,3.32,50.01,0.98
1220,220.69,3.43,50.08,0.98
1240,220.41,3.45,49.90,0.97
1260,220.88,3.53,50.02,0.97
1280,220.87,3.32,50.08,0.96
1300,219.67,3.70,49.94,0.98
1320,220.17,3.64,50.04,0.96
1340,219.97,3.49,49.92,0.97
1360,219.90,3.65,49.98,0.97
1380,219.68,3.46,49.95,0.97
1400,219.43,3.65,49.90,0.98
1420,219.70,3.33,50.03,0.98
1440,220.22,3.44,49.93,0.97
1460,220.53,3.36,50.05,0.96
1480,220.58,3.64,49.91,0.98
1500,219.00,3.37,49.92,0.96
1520,219.12,3.54,50.04,0.97
1540,219.06,3.56,49.99,0.98
1560,220.18,3.69,50.00,0.98
1580,220.17,3.60,50.02,0.97
1600,220.70,3.64,50.02,0.96
1620,220.57,3.67,49.91,0.97
1640,219.29,3.68,49.93,0.98
1660,219.92,3.47,50.00,0.97
1680,220.29,3.68,50.05,0.98
1700,219.38,3.36,49.96,0.97
1720,220.55,3.39,50.05,0.97
1740,219.04,3.33,50.03,0.96
1760,220.91,3.42,49.93,0.96
1780,219.03,3.32,49.97,0.97
1800,220.21,3.36,50.01,0.97
1820,219.95,3.41,49.91,0.96
1840,219.26,3.49,49.91,0.97
1860,220.81,3.37,49.92,0.98
1880,220.16,3.30,49.93,0.97
1900,219.25,3.60,49.96,0.97
1920,219.68,3.68,50.04,0.97
1940,220.16,3.66,50.01,0.97
1960,220.72,3.54,50.09,0.96
1980,219.48,3.65,50.04,0.97
2000,220.41,3.38,50.06,0.97
2020,219.74,3.45,50.08,0.97
2040,219.15,3.46,49.91,0.98
2060,220.71,3.70,49.99,0.97
2080,219.99,3.62,49.93,0.97
2100,219.41,3.52,50.01,0.97
2120,220.25,3.33,50.10,0.96
2140,220.23,3.49,49.96,0.96
2160,220.74,3.47,50.10,0.96
2180,220.83,3.35,50.01,0.96
2200,219.98,3.35,49.93,0.97
2220,219.61,3.35,50.05,0.98
2240,220.39,3.41,50.07,0.97
2260,219.65,3.49,50.07,0.98
2280,219.42,3.56,50.06,0.96
2300,220.98,3.48,50.07,0.98
2320,219.86,3.61,50.03,0.98
2340,220.14,3.37,49.99,0.97
2360,220.08,3.63,49.99,0.97
2380,220.80,3.58,49.92,0.97
2400,220.32,3.61,49.99,0.97
2420,220.38,3.38,50.02,0.97
2440,219.67,3.60,50.01,0.97
2460,220.38,3.55,49.93,0.97
2480,219.51,3.32,49.94,0.97
2500,220.54,3.58,50.01,0.97
2520,220.93,3.66,50.07,0.96
2540,219.30,3.64,50.01,0.97
2560,220.89,3.54,50.00,0.98
2580,220.83,3.64,49.96,0.97
2600,219.19,3.63,50.08,0.97
2620,220.40,3.56,50.03,0.97
2640,219.80,3.70,50.09,0.97
2660,220.14,3.62,49.99,0.97
2680,219.85,3.57,49.96,0.97
2700,220.83,3.57,50.00,0.97
2720,220.75,3.40,50.06,0.98
2740,219.12,3.60,50.05,0.97
2760,219.62,3.34,50.02,0.97
2780,220.58,3.43,50.10,0.96
2800,220.39,3.48,50.07,0.97
2820,220.00,3.54,50.09,0.98
2840,220.52,3.32,50.07,0.97
2860,219.79,3.69,50.06,0.98
2880,220.33,3.69,50.08,0.97
2900,219.48,3.63,50.07,0.98
2920,220.30,3.31,49.93,0.96
2940,219.57,3.50,50.01,0.98
2960,220.24,3.34,49.92,0.97
2980,219.61,3.42,49.91,0.97
3000,220.17,3.50,50.09,0.97
3020,314.78,21.94,50.07,0.97
3040,334.02,20.59,50.07,0.97
3060,318.06,18.74,49.91,0.97
3080,327.36,18.95,49.96,0.97
3100,321.83,21.89,49.98,0.97
3120,321.44,18.51,50.09,0.96
3140,325.84,21.38,50.07,0.97
3160,322.00,19.94,50.07,0.98
3180,316.48,20.96,50.03,0.98
3200,330.68,21.56,49.98,0.98
3220,321.85,22.12,50.08,0.97
3240,312.94,18.78,50.08,0.96
3260,333.34,20.76,49.99,0.97
3280,323.05,20.87,49.92,0.97
3300,326.19,22.04,49.91,0.96
3320,325.51,20.38,50.00,0.96
3340,318.68,18.84,50.06,0.97
3360,311.90,18.73,49.97,0.97
3380,314.61,19.53,49.90,0.97
3400,322.41,18.54,50.06,0.97
3420,313.23,22.20,49.93,0.96
3440,329.51,21.02,50.10,0.96
3460,329.39,20.71,49.92,0.97
3480,314.66,19.97,50.09,0.97
3500,320.08,22.08,50.03,0.96
3520,324.35,19.21,49.95,0.97
3540,332.05,20.82,49.92,0.97
3560,331.29,20.60,50.09,0.98
3580,322.66,22.16,50.07,0.98
3600,326.34,19.08,50.06,0.96
3620,313.62,21.07,50.01,0.98
3640,326.15,21.09,50.04,0.98
3660,314.76,18.57,50.09,0.98
3680,324.09,19.07,49.99,0.97
3700,312.52,18.59,50.00,0.96
3720,332.87,18.60,50.02,0.97
3740,328.54,18.70,50.04,0.96
3760,324.00,22.20,49.94,0.97
3780,322.11,22.05,50.08,0.97
3800,319.95,20.18,50.01,0.97
3820,316.20,21.88,50.04,0.97
3840,324.99,20.97,50.05,0.97
3860,313.91,21.17,49.93,0.97
3880,321.06,20.02,49.96,0.97
3900,318.91,20.86,50.06,0.97
3920,333.14,22.30,49.98,0.97
3940,321.03,21.89,50.05,0.96
3960,328.77,19.25,50.03,0.96
3980,321.29,20.26,49.91,0.97
4000,326.78,19.26,50.07,0.97
4020,318.54,21.77,50.06,0.97
4040,315.68,19.36,49.92,0.96
4060,310.04,22.17,49.97,0.98
4080,329.88,21.40,50.06,0.96
4100,314.82,18.74,49.90,0.98
4120,333.78,21.97,50.03,0.98
4140,332.51,21.13,49.90,0.98
4160,324.62,18.79,49.98,0.97
4180,319.45,19.92,50.01,0.96
4200,319.31,19.38,50.08,0.98
4220,321.49,20.43,49.93,0.98
4240,314.63,22.42,50.03,0.97
4260,321.69,19.51,49.98,0.97
4280,311.63,19.63,49.91,0.97
4300,329.22,19.94,49.95,0.98
4320,312.02,20.18,50.07,0.98
4340,322.76,21.36,50.02,0.98
4360,321.26,20.53,49.93,0.97
4380,321.20,21.33,50.00,0.97
4400,327.73,20.25,50.04,0.97
4420,323.69,18.51,50.09,0.97
4440,328.08,18.72,50.02,0.96
4460,313.11,20.70,49.98,0.98
4480,334.81,21.25,50.07,0.97
4500,329.74,19.21,49.92,0.98
4520,333.36,21.76,50.05,0.97
4540,326.74,22.29,49.96,0.97
4560,332.95,19.14,49.91,0.96
4580,326.99,20.42,50.05,0.97
4600,325.15,21.29,49.90,0.98
