timestamp,voltage,current_amps,frequency,power_factor
0,220.50,3.32,49.98,0.96
20,220.34,3.51,49.92,0.98
40,219.36,3.67,50.00,0.97
60,220.14,3.58,50.07,0.97
80,220.63,3.37,50.02,0.97
100,219.37,3.54,50.09,0.97
120,219.69,3.63,50.06,0.97
140,220.94,3.31,49.97,0.98
160,219.95,3.40,50.07,0.96
180,220.54,3.57,49.96,0.97
200,219.74,3.53,49.93,0.97
220,219.44,3.63,50.06,0.97
240,220.09,3.58,50.06,0.96
260,220.29,3.57,49.94,0.96
280,220.43,3.44,50.10,0.98
300,220.05,3.35,49.93,0.97
320,220.14,3.51,49.96,0.96
340,220.53,3.68,49.99,0.98
360,219.36,3.53,49.96,0.97
380,220.18,3.60,50.08,0.97
400,220.33,3.61,50.01,0.97
420,220.43,3.31,49.98,0.96
440,220.93,3.32,49.94,0.96
460,219.44,3.34,50.05,0.97
480,220.16,3.48,50.10,0.96
500,219.92,3.31,50.00,0.97
520,219.69,3.38,49.95,0.97
540,219.97,3.42,50.01,0.96
560,219.18,3.43,50.06,0.97
580,219.04,3.60,50.07,0.96
600,219.10,3.58,50.01,0.97
620,219.91,3.58,50.01,0.97
640,219.11,3.63,49.98,0.97
660,220.23,3.44,49.99,0.98
680,220.40,3.64,49.95,0.98
700,219.13,3.55,50.04,0.97
720,219.66,3.63,50.04,0.97
740,219.98,3.69,49.92,0.98
760,219.51,3.59,49.91,0.97
780,219.95,3.43,49.98,0.96
800,219.42,3.39,50.08,0.96
820,220.85,3.52,50.06,0.97
840,219.97,3.67,49.91,0.96
860,219.74,3.61,50.06,0.97
880,219.23,3.69,49.92,0.97
900,219.27,3.55,49.95,0.98
920,220.85,3.43,50.03,0.98
940,220.55,3.57,49.91,0.98
960,220.00,3.42,50.03,0.96
980,220.98,3.63,50.09,0.97
1000,219.02,3.55,49.99,0.97
1020,220.27,3.67,50.01,0.98
1040,219.60,3.38,49.96,0.97
1060,220.55,3.68,50.02,0.97
1080,219.61,3.49,50.05,0.97
1100,220.56,3.39,50.02,0.98
1120,220.68,3.61,50.05,0.96
1140,220.21,3.58,49.97,0.97
1160,220.36,3.36,49.95,0.97
1180,220.77,3.49,49.95,0.98
1200,220.87,3.47,50.00,0.98
1220,220.56,3.31,50.08,0.97
1240,219.27,3.35,50.05,0.97
1260,220.73,3.45,50.05,0.97
1280,219.19,3.56,50.10,0.98
1300,219.21,3.36,49.98,0.97
1320,219.22,3.68,50.00,0.96
1340,220.06,3.48,49.93,0.97
1360,220.86,3.56,50.07,0.97
1380,220.22,3.42,50.04,0.96
1400,220.47,3.65,50.08,0.97
1420,220.56,3.53,50.08,0.97
1440,220.83,3.68,49.97,0.97
1460,219.45,3.40,50.02,0.97
1480,219.32,3.42,49.90,0.97
1500,220.43,3.64,50.00,0.97
1520,219.10,3.60,49.95,0.97
1540,219.46,3.45,49.95,0.97
1560,220.92,3.58,50.06,0.97
1580,220.24,3.30,50.09,0.97
1600,220.28,3.32,49.91,0.96
1620,220.06,3.56,50.09,0.96
1640,219.66,3.37,49.95,0.97
1660,219.17,3.54,50.07,0.97
1680,220.27,3.62,50.02,0.97
1700,219.53,3.65,49.94,0.96
1720,220.47,3.40,49.93,0.96
1740,219.83,3.45,50.05,0.96
1760,220.06,3.62,50.01,0.97
1780,219.42,3.35,50.04,0.96
1800,220.06,3.41,49.96,0.97
1820,219.39,3.37,49.97,0.96
1840,220.69,3.45,50.01,0.96
1860,219.13,3.57,49.94,0.97
1880,219.96,3.46,50.09,0.96
1900,220.03,3.50,49.95,0.97
1920,220.99,3.57,49.95,0.97
1940,219.20,3.51,50.07,0.97
1960,220.02,3.52,49.91,0.97
1980,219.98,3.42,50.04,0.97
2000,220.15,3.45,50.00,0.97
2020,219.37,3.70,49.98,0.98
2040,219.87,3.64,50.06,0.97
2060,219.92,3.60,49.96,0.98
2080,220.35,3.44,50.04,0.96
2100,219.37,3.39,50.02,0.98
2120,220.88,3.68,49.95,0.97
2140,220.02,3.59,49.96,0.97
2160,220.05,3.69,50.01,0.96
2180,219.80,3.53,50.07,0.96
2200,220.68,3.47,50.01,0.97
2220,219.28,3.43,50.00,0.97
2240,219.77,3.69,50.08,0.98
2260,220.46,3.64,49.95,0.97
2280,219.91,3.49,50.04,0.98
2300,219.54,3.69,49.95,0.98
2320,219.29,3.54,49.94,0.97
2340,219.33,3.48,49.95,0.97
2360,219.51,3.48,49.93,0.97
2380,220.47,3.49,50.07,0.98
2400,220.65,3.36,49.94,0.97
2420,219.60,3.41,50.08,0.96
2440,220.82,3.58,49.93,0.97
2460,220.26,3.37,50.02,0.97
2480,220.04,3.46,49.95,0.97
2500,219.25,3.30,50.05,0.97
2520,220.55,3.35,49.91,0.98
2540,220.02,3.58,50.08,0.97
2560,220.76,3.49,50.09,0.98
2580,219.89,3.30,50.09,0.98
2600,220.87,3.53,50.04,0.97
2620,220.01,3.45,50.06,0.97
2640,220.21,3.53,50.10,0.96
2660,219.66,3.32,49.90,0.96
2680,220.24,3.53,50.00,0.97
2700,220.75,3.59,49.96,0.97
2720,220.39,3.55,49.97,0.97
2740,220.44,3.66,50.01,0.97
2760,220.74,3.55,49.92,0.97
2780,220.29,3.35,50.06,0.96
2800,219.53,3.32,50.10,0.96
2820,220.53,3.33,50.05,0.97
2840,220.14,3.34,50.09,0.97
2860,219.11,3.56,49.96,0.98
2880,219.82,3.34,49.97,0.97
2900,219.81,3.44,50.09,0.97
