timestamp,voltage,current_amps,frequency,power_factor
0,219.80,3.54,49.95,0.97
20,220.59,3.69,50.08,0.96
40,220.03,3.45,49.91,0.96
60,219.57,3.36,50.09,0.97
80,219.50,3.35,50.04,0.97
100,219.70,3.33,49.95,0.98
120,220.95,3.46,50.09,0.97
140,220.21,3.31,49.93,0.97
160,219.09,3.33,50.03,0.96
180,219.74,3.34,49.99,0.97
200,220.91,3.38,50.09,0.98
220,219.81,3.54,50.10,0.97
240,219.26,3.55,49.97,0.98
260,219.39,3.35,50.10,0.96
280,219.77,3.38,49.90,0.98
300,220.43,3.49,49.90,0.97
320,219.78,3.45,49.98,0.96
340,220.32,3.39,50.01,0.96
360,220.86,3.66,49.92,0.96
380,220.76,3.31,50.05,0.97
400,220.62,3.59,49.96,0.98
420,220.71,3.61,49.92,0.98
440,220.36,3.43,50.07,0.97
460,220.25,3.60,50.09,0.97
480,220.85,3.53,50.10,0.98
500,220.12,3.38,50.07,0.96
520,219.43,3.32,49.93,0.97
540,219.83,3.46,50.02,0.97
560,219.72,3.66,50.09,0.96
580,219.24,3.47,50.04,0.96
600,220.19,3.60,49.99,0.98
620,219.70,3.39,49.97,0.96
640,220.42,3.48,50.08,0.96
660,220.37,3.53,50.08,0.96
680,219.00,3.62,49.94,0.98
700,220.01,3.66,50.02,0.97
720,219.10,3.30,50.00,0.97
740,219.04,3.30,50.07,0.98
760,219.05,3.30,50.02,0.97
780,219.05,3.67,49.91,0.97
800,219.31,3.69,50.09,0.98
820,220.25,3.39,49.97,0.96
840,220.83,3.61,49.97,0.98
860,220.75,3.35,49.95,0.98
880,220.17,3.62,49.92,0.96
900,219.98,3.34,49.93,0.96
920,220.20,3.64,50.09,0.97
940,219.23,3.49,49.98,0.96
960,220.05,3.31,49.91,0.97
980,220.31,3.66,49.90,0.96
1000,219.70,3.51,50.01,0.96
1020,219.64,3.38,50.02,0.97
1040,219.36,3.31,49.98,0.97
1060,219.93,3.66,49.90,0.97
1080,220.48,3.54,50.03,0.96
1100,219.81,3.40,49.92,0.96
1120,219.61,3.42,49.93,0.97
1140,219.19,3.39,50.00,0.98
1160,220.96,3.36,50.10,0.97
1180,220.78,3.62,50.02,0.97
1200,219.23,3.55,50.04,0.97
1220,220.88,3.49,49.94,0.98
1240,219.38,3.52,49.91,0.98
1260,219.79,3.63,49.91,0.97
1280,220.11,3.59,49.90,0.98
1300,220.47,3.54,49.91,0.97
1320,220.87,3.47,50.07,0.97
1340,219.93,3.45,50.04,0.97
1360,220.10,3.52,50.01,0.97
1380,220.06,3.66,50.09,0.98
1400,219.07,3.52,50.01,0.96
1420,220.78,3.60,49.98,0.96
1440,220.25,3.34,49.98,0.97
1460,219.80,3.46,50.09,0.96
1480,220.96,3.32,50.05,0.97
1500,219.65,3.47,49.99,0.98
1520,220.88,3.62,49.96,0.98
1540,219.98,3.63,49.94,0.96
1560,219.93,3.50,50.06,0.97
1580,220.06,3.41,49.99,0.97
1600,220.64,3.47,49.98,0.97
1620,220.48,3.57,50.01,0.97
1640,220.52,3.49,49.94,0.96
1660,220.32,3.46,50.02,0.97
1680,220.67,3.50,49.99,0.98
1700,220.84,3.66,50.09,0.97
1720,219.01,3.66,50.08,0.97
1740,219.71,3.52,49.99,0.96
1760,220.97,3.52,49.95,0.96
1780,219.94,3.53,50.08,0.98
1800,219.65,3.46,49.98,0.98
1820,219.17,3.33,50.10,0.97
1840,219.01,3.36,50.04,0.97
1860,219.97,3.54,49.97,0.96
1880,220.90,3.66,49.97,0.97
1900,219.51,3.67,50.10,0.96
1920,220.17,3.57,50.05,0.98
1940,219.56,3.65,50.01,0.97
1960,219.47,3.37,49.92,0.98
1980,219.30,3.59,49.97,0.96
2000,220.15,3.31,49.97,0.97
2020,205.28,6.00,50.19,0.81
2040,200.01,3.44,51.14,0.83
