timestamp,voltage,current_amps,frequency,power_factor
0,219.05,3.47,50.03,0.98
20,219.07,3.31,49.99,0.97
40,220.43,3.33,50.06,0.96
60,220.16,3.35,50.03,0.97
80,219.38,3.64,50.03,0.98
100,220.58,3.43,49.97,0.97
120,219.71,3.46,49.92,0.97
140,220.19,3.42,49.99,0.96
160,219.73,3.47,50.00,0.97
180,219.07,3.68,49.90,0.97
200,219.02,3.40,50.09,0.96
220,219.67,3.69,49.97,0.98
240,220.17,3.58,50.02,0.97
260,219.88,3.54,49.91,0.96
280,219.14,3.42,50.09,0.96
300,219.57,3.49,50.05,0.97
320,220.03,3.66,50.03,0.96
340,219.85,3.58,50.00,0.97
360,219.01,3.42,49.99,0.97
380,220.54,3.36,49.91,0.97
400,220.98,3.61,50.09,0.96
420,219.72,3.42,49.99,0.98
440,219.06,3.58,49.91,0.96
460,219.60,3.36,50.08,0.97
480,219.02,3.35,49.95,0.98
500,220.55,3.62,49.94,0.96
520,219.67,3.67,50.07,0.96
540,219.17,3.38,50.01,0.98
560,219.18,3.47,50.02,0.97
580,220.36,3.63,50.00,0.98
600,219.85,3.49,50.10,0.98
620,219.07,3.42,49.93,0.97
640,220.14,3.30,50.05,0.96
660,219.94,3.70,50.03,0.96
680,220.50,3.41,49.97,0.98
700,219.46,3.56,49.94,0.96
720,220.23,3.56,49.95,0.96
740,219.69,3.54,49.90,0.97
760,220.58,3.70,50.09,0.96
780,220.54,3.63,49.95,0.97
800,219.45,3.58,50.01,0.98
820,220.46,3.69,50.00,0.97
840,220.37,3.65,49.90,0.96
860,219.91,3.46,49.96,0.97
880,219.35,3.61,49.92,0.98
900,220.26,3.63,49.92,0.96
920,220.70,3.55,49.98,0.98
940,219.73,3.65,50.00,0.96
960,220.07,3.39,49.99,0.97
980,220.64,3.44,49.99,0.98
1000,220.32,3.60,49.99,0.97
1020,220.35,3.40,50.06,0.96
1040,220.21,3.38,50.07,0.98
1060,220.17,3.37,50.03,0.97
1080,219.84,3.43,50.02,0.97
1100,220.68,3.52,49.95,0.96
1120,219.71,3.56,50.05,0.98
1140,220.13,3.51,49.95,0.97
1160,219.05,3.55,50.04,0.96
1180,220.45,3.40,49.92,0.97
1200,219.82,3.51,49.94,0.96
1220,220.86,3.53,49.91,0.97
1240,220.21,3.64,49.92,0.97
1260,220.81,3.34,49.99,0.98
1280,219.66,3.61,50.03,0.97
1300,220.66,3.50,50.03,0.97
1320,219.23,3.66,49.93,0.97
1340,219.48,3.67,49.96,0.98
1360,219.69,3.67,49.94,0.96
1380,219.23,3.64,50.07,0.97
1400,219.50,3.68,50.03,0.98
1420,220.24,3.54,50.09,0.98
1440,219.25,3.67,49.97,0.98
1460,220.94,3.31,50.05,0.97
1480,219.86,3.37,50.02,0.97
1500,219.25,3.47,49.91,0.97
1520,220.16,3.60,50.08,0.98
1540,220.36,3.69,50.00,0.97
1560,219.37,3.46,49.93,0.98
1580,219.40,3.65,49.92,0.97
1600,220.86,3.56,49.98,0.98
1620,219.86,3.46,50.05,0.96
1640,219.54,3.46,50.08,0.97
1660,219.47,3.62,49.91,0.97
1680,220.70,3.42,50.02,0.96
1700,219.66,3.33,49.98,0.97
1720,219.16,3.60,49.94,0.98
1740,220.02,3.46,50.07,0.98
1760,220.36,3.47,49.97,0.97
1780,219.86,3.31,50.06,0.97
1800,220.98,3.62,50.08,0.96
1820,220.03,3.39,50.07,0.96
1840,220.54,3.39,50.04,0.97
1860,219.96,3.58,49.99,0.97
1880,220.17,3.42,49.97,0.96
1900,220.57,3.69,49.97,0.97
1920,220.23,3.63,50.03,0.97
1940,220.13,3.61,50.04,0.96
1960,220.89,3.53,50.05,0.97
1980,219.10,3.62,50.10,0.98
2000,219.20,3.52,50.05,0.97
2020,219.26,3.45,49.94,0.97
2040,220.74,3.64,50.09,0.97
2060,220.11,3.64,50.07,0.97
2080,219.55,3.60,49.95,0.97
2100,219.38,3.36,49.97,0.97
2120,219.32,3.58,50.02,0.98
2140,219.94,3.65,49.92,0.98
2160,219.33,3.58,50.07,0.96
2180,219.94,3.59,50.05,0.97
2200,220.30,3.32,49.94,0.97
2220,219.56,3.57,49.94,0.98
2240,220.25,3.41,49.94,0.96
2260,220.17,3.62,50.01,0.98
2280,220.97,3.70,49.97,0.97
2300,221.00,3.59,49.98,0.97
2320,220.91,3.34,50.07,0.97
2340,220.99,3.48,50.03,0.97
2360,219.75,3.64,50.06,0.97
2380,220.87,3.69,49.97,0.97
2400,220.88,3.30,49.95,0.96
2420,219.82,3.58,50.08,0.96
2440,220.68,3.69,49.97,0.98
2460,220.61,3.67,50.06,0.97
2480,220.05,3.58,49.98,0.96
2500,220.85,3.50,50.00,0.98
2520,220.48,3.59,50.10,0.97
2540,219.48,3.57,50.07,0.97
2560,219.55,3.31,50.03,0.97
2580,220.04,3.38,49.98,0.97
2600,220.19,3.68,50.05,0.97
2620,220.81,3.68,50.02,0.97
2640,220.89,3.41,49.91,0.97
2660,219.27,3.43,49.97,0.96
2680,219.14,3.55,50.09,0.98
2700,220.17,3.48,50.05,0.96
2720,220.84,3.45,50.08,0.97
2740,219.29,3.42,49.92,0.97
2760,219.34,3.54,49.96,0.98
2780,220.83,3.43,50.02,0.97
2800,219.92,3.38,50.06,0.97
2820,219.85,3.54,50.07,0.97
2840,219.16,3.55,50.09,0.97
2860,220.98,3.37,50.06,0.98
2880,219.03,3.41,49.94,0.97
2900,220.90,3.49,50.09,0.96
2920,220.22,3.52,49.96,0.97
2940,220.34,3.44,49.91,0.97
2960,219.79,3.60,49.91,0.96
2980,220.68,3.55,50.10,0.96
3000,220.04,3.34,49.98,0.96
3020,219.91,3.68,49.93,0.97
3040,220.85,3.36,49.91,0.97
3060,219.46,3.45,50.03,0.98
3080,219.59,3.34,50.01,0.96
3100,220.81,3.57,49.98,0.96
3120,219.12,3.37,50.01,0.96
3140,219.38,3.32,50.04,0.97
3160,219.39,3.61,50.01,0.97
3180,220.80,3.32,49.96,0.98
3200,220.05,3.63,50.09,0.98
3220,220.03,3.43,50.06,0.97
3240,220.27,3.40,50.06,0.98
3260,220.10,3.58,50.04,0.97
3280,220.70,3.40,50.01,0.98
3300,219.97,3.70,49.94,0.98
3320,219.07,3.55,49.95,0.96
3340,219.92,3.51,49.96,0.97
3360,219.68,3.52,49.96,0.97
3380,219.85,3.33,49.92,0.96
3400,219.42,3.49,49.96,0.96
3420,219.14,3.53,50.05,0.96
3440,219.23,3.68,50.08,0.97
3460,220.14,3.50,49.94,0.98
3480,220.04,3.69,49.92,0.98
3500,220.91,3.38,50.08,0.98
3520,220.97,3.54,50.06,0.97
3540,219.48,3.34,50.05,0.97
3560,220.79,3.31,50.02,0.97
3580,220.12,3.50,50.02,0.97
3600,219.01,3.66,49.91,0.96
3620,219.18,3.53,50.02,0.97
3640,220.66,3.38,50.08,0.97
3660,220.56,3.36,50.05,0.96
3680,220.49,3.67,49.93,0.97
3700,220.19,3.54,50.07,0.97
3720,220.92,3.37,49.91,0.98
3740,219.77,3.61,49.96,0.97
3760,219.14,3.69,49.90,0.97
3780,220.42,3.36,49.93,0.96
3800,219.68,3.42,49.91,0.97
3820,219.02,3.33,50.00,0.98
3840,220.07,3.41,49.99,0.97
3860,219.17,3.40,49.96,0.97
3880,219.98,3.63,50.09,0.98
3900,219.02,3.58,49.93,0.97
3920,219.66,3.59,50.04,0.97
3940,219.47,3.30,49.94,0.98
3960,220.35,3.33,49.95,0.97
3980,219.98,3.55,50.07,0.97
4000,219.72,3.58,49.99,0.97
4020,220.79,3.45,50.04,0.98
4040,220.91,3.33,49.98,0.96
4060,219.39,3.33,50.00,0.98
4080,220.73,3.32,50.06,0.97
4100,219.11,3.69,50.10,0.98
4120,220.63,3.57,49.93,0.96
4140,220.11,3.35,49.92,0.97
4160,219.47,3.34,49.90,0.98
4180,219.52,3.57,49.92,0.96
