timestamp,voltage,current_amps,frequency,power_factor
0,220.54,3.38,50.06,0.97
20,220.73,3.50,50.08,0.96
40,220.67,3.50,49.92,0.97
60,220.71,3.54,50.02,0.98
80,219.59,3.31,50.08,0.97
100,219.18,3.47,49.95,0.97
120,220.42,3.39,49.95,0.97
140,219.64,3.41,49.98,0.97
160,219.01,3.68,50.08,0.98
180,220.12,3.40,50.02,0.97
200,219.00,3.59,50.03,0.96
220,219.56,3.57,50.08,0.96
240,220.82,3.30,50.04,0.97
260,220.16,3.52,49.93,0.98
280,219.08,3.32,50.08,0.97
300,219.74,3.61,50.09,0.97
320,220.11,3.31,50.00,0.97
340,220.45,3.59,49.94,0.96
360,220.04,3.40,49.91,0.98
380,219.94,3.31,49.90,0.97
400,219.96,3.44,50.00,0.97
420,220.78,3.52,50.01,0.97
440,219.72,3.59,49.94,0.96
460,220.28,3.57,50.07,0.96
480,219.46,3.65,50.06,0.97
500,220.59,3.35,50.10,0.97
520,220.34,3.68,50.06,0.98
540,219.04,3.47,50.03,0.97
560,219.33,3.32,50.04,0.98
580,221.00,3.31,49.94,0.98
600,220.40,3.61,49.99,0.98
620,219.45,3.52,50.00,0.97
640,220.90,3.47,49.94,0.96
660,220.21,3.40,49.94,0.97
680,220.21,3.31,50.01,0.98
700,219.28,3.66,49.95,0.98
720,220.67,3.68,50.03,0.97
740,219.69,3.69,50.02,0.96
760,220.59,3.45,50.06,0.98
780,219.82,3.48,50.07,0.96
800,219.76,3.58,49.99,0.97
820,219.17,3.65,49.92,0.97
840,220.06,3.36,49.93,0.97
860,220.88,3.55,49.93,0.97
880,219.03,3.50,49.97,0.98
900,219.80,3.40,50.00,0.97
920,219.89,3.54,50.05,0.98
940,219.37,3.50,50.04,0.97
960,220.72,3.42,50.09,0.97
980,219.17,3.30,50.02,0.98
1000,220.15,3.50,49.92,0.96
1020,220.90,3.33,49.92,0.98
1040,220.76,3.45,49.95,0.97
1060,219.76,3.63,49.98,0.96
1080,220.17,3.32,49.94,0.97
1100,219.16,3.61,49.92,0.98
1120,220.90,3.43,49.99,0.97
1140,219.08,3.60,50.04,0.96
1160,220.35,3.65,50.04,0.97
1180,220.68,3.39,50.00,0.97
1200,220.61,3.34,49.99,0.97
1220,219.68,3.63,49.96,0.97
1240,220.63,3.38,49.95,0.97
1260,220.52,3.58,50.03,0.97
1280,219.17,3.36,50.10,0.98
1300,220.22,3.40,50.08,0.98
1320,220.38,3.46,50.08,0.98
1340,220.89,3.67,49.92,0.96
1360,220.04,3.53,50.08,0.96
1380,220.91,3.46,49.91,0.96
1400,219.11,3.46,49.95,0.97
1420,220.05,3.32,49.95,0.97
1440,220.23,3.52,50.04,0.97
1460,219.04,3.69,50.02,0.97
1480,220.26,3.47,50.00,0.97
1500,219.04,3.46,49.95,0.97
1520,219.06,3.60,50.05,0.98
1540,219.68,3.56,50.00,0.98
1560,219.99,3.49,49.90,0.97
1580,219.58,3.50,49.99,0.96
1600,220.04,3.37,49.92,0.97
1620,219.51,3.54,49.95,0.96
1640,220.68,3.53,49.93,0.97
1660,219.75,3.38,50.10,0.97
1680,219.98,3.69,50.07,0.96
1700,219.36,3.62,50.07,0.98
1720,219.85,3.54,50.06,0.98
1740,220.94,3.34,49.92,0.97
1760,219.35,3.54,49.96,0.97
1780,219.56,3.57,49.99,0.97
1800,219.29,3.60,49.90,0.96
1820,219.82,3.34,49.91,0.97
1840,219.29,3.48,50.09,0.97
1860,220.00,3.56,50.09,0.97
1880,219.45,3.67,50.08,0.97
1900,220.49,3.54,50.06,0.97
1920,220.99,3.38,49.95,0.97
1940,220.61,3.54,50.04,0.97
1960,220.38,3.55,49.93,0.96
1980,220.72,3.34,49.99,0.96
2000,220.13,3.66,50.01,0.96
2020,220.87,1.51,50.65,0.77
2040,236.97,6.67,48.56,0.78
2060,224.25,0.28,50.87,0.71
2080,234.56,6.21,50.42,0.78
2100,223.12,5.29,48.83,0.79
2120,235.93,6.77,50.20,0.75
2140,218.84,2.20,50.10,0.81
2160,207.85,-0.30,50.10,0.70
2180,231.12,5.47,49.17,0.81
2200,223.94,4.49,48.51,0.73
2220,229.08,5.14,49.59,0.84
2240,212.84,3.26,51.39,0.85
2260,222.46,5.27,50.49,0.79
2280,236.57,1.18,50.13,0.70
2300,226.46,3.54,50.47,0.83
2320,218.94,1.38,50.63,0.75
2340,216.08,4.26,49.17,0.78
2360,222.01,6.52,50.11,0.70
2380,231.02,6.10,48.95,0.72
2400,199.36,6.62,51.22,0.84
2420,236.39,2.49,48.56,0.85
2440,230.56,0.95,51.11,0.72
2460,206.53,3.52,51.40,0.79
2480,234.51,4.44,50.08,0.76
2500,210.86,0.33,48.75,0.76
2520,233.01,4.92,48.64,0.76
2540,222.86,2.79,48.94,0.70
2560,229.75,4.65,51.38,0.72
2580,206.34,2.91,50.59,0.72
2600,225.83,1.71,49.95,0.80
2620,235.51,6.73,49.26,0.75
2640,202.67,1.85,50.07,0.76
2660,238.05,7.27,51.18,0.81
2680,222.08,6.58,51.38,0.77
2700,225.14,1.42,51.27,0.82
2720,202.31,3.05,50.08,0.79
2740,237.67,2.69,49.48,0.80
2760,214.24,1.41,50.32,0.76
2780,238.04,2.34,48.84,0.81
2800,205.59,2.72,49.87,0.79
2820,210.77,6.13,50.84,0.74
2840,203.57,1.81,49.52,0.84
2860,213.05,2.66,51.47,0.73
