timestamp,voltage,current_amps,frequency,power_factor
0,220.74,3.66,49.93,0.97
20,219.43,3.33,49.96,0.97
40,219.15,3.58,49.95,0.97
60,220.18,3.47,49.92,0.97
80,220.84,3.64,49.93,0.97
100,219.40,3.32,50.10,0.97
120,220.57,3.41,50.00,0.96
140,220.14,3.34,50.00,0.97
160,219.21,3.54,49.95,0.98
180,220.24,3.31,50.04,0.97
200,220.01,3.45,50.04,0.97
220,220.10,3.46,49.99,0.96
240,219.78,3.57,50.04,0.97
260,219.82,3.70,49.91,0.98
280,219.64,3.43,49.92,0.96
300,220.72,3.56,49.95,0.96
320,219.53,3.64,50.02,0.98
340,219.58,3.69,50.09,0.98
360,220.86,3.36,50.05,0.97
380,220.69,3.38,50.03,0.98
400,219.11,3.33,49.97,0.96
420,219.70,3.54,49.95,0.96
440,219.94,3.33,49.96,0.96
460,219.47,3.43,50.09,0.97
480,220.21,3.66,50.00,0.98
500,220.01,3.38,49.93,0.96
520,220.06,3.61,50.01,0.96
540,219.15,3.36,50.03,0.96
560,220.87,3.68,49.96,0.98
580,220.44,3.44,49.98,0.98
600,220.21,3.67,50.10,0.97
620,219.40,3.69,50.01,0.97
640,219.18,3.60,49.95,0.97
660,220.85,3.53,49.99,0.97
680,219.95,3.52,49.96,0.97
700,219.03,3.60,50.00,0.96
720,219.08,3.66,50.03,0.96
740,220.69,3.69,49.97,0.98
760,219.18,3.34,49.96,0.98
780,220.68,3.59,49.92,0.97
800,219.12,3.68,50.00,0.98
820,219.85,3.68,49.98,0.97
840,220.86,3.39,50.04,0.96
860,220.59,3.41,49.99,0.97
880,220.04,3.63,50.09,0.97
900,220.20,3.57,49.93,0.97
920,219.41,3.53,50.01,0.97
940,219.44,3.62,49.96,0.98
960,219.30,3.41,49.99,0.98
980,220.96,3.62,50.09,0.97
1000,219.55,3.49,49.96,0.97
1020,219.25,3.30,49.99,0.98
1040,219.62,3.36,49.96,0.96
1060,220.56,3.46,49.99,0.97
1080,220.48,3.47,50.01,0.96
1100,220.19,3.66,50.04,0.97
1120,219.08,3.63,50.03,0.96
1140,220.83,3.69,49.93,0.97
1160,219.79,3.36,49.91,0.96
1180,220.06,3.50,49.96,0.97
1200,219.39,3.53,49.95,0.98
1220,219.36,3.54,50.00,0.98
1240,220.06,3.31,49.98,0.96
1260,219.54,3.58,49.97,0.96
1280,220.72,3.54,49.90,0.96
1300,220.21,3.54,50.08,0.97
1320,220.26,3.67,49.97,0.97
1340,219.85,3.38,50.08,0.98
1360,220.99,3.63,50.05,0.97
1380,220.44,3.45,50.10,0.97
1400,220.79,3.35,50.05,0.98
1420,220.06,3.43,49.91,0.96
1440,220.65,3.58,50.06,0.97
1460,220.68,3.34,50.03,0.98
1480,219.93,3.53,50.10,0.97
1500,219.23,3.66,50.03,0.96
1520,220.22,3.46,50.07,0.96
1540,220.49,3.52,50.00,0.97
1560,220.25,3.55,50.04,0.97
1580,220.73,3.64,50.08,0.98
1600,219.26,3.36,49.92,0.97
1620,219.70,3.70,49.91,0.97
1640,219.51,3.43,49.96,0.97
1660,219.26,3.70,50.06,0.97
1680,220.35,3.41,50.04,0.97
1700,219.34,3.36,50.09,0.96
1720,220.10,3.50,49.97,0.96
1740,219.89,3.70,49.94,0.97
1760,220.29,3.67,50.04,0.96
1780,219.74,3.47,50.02,0.98
