timestamp,voltage,current_amps,frequency,power_factor
0,219.87,3.60,50.00,0.96
20,220.29,3.44,50.07,0.97
40,219.77,3.47,50.01,0.97
60,220.30,3.41,50.01,0.97
80,219.85,3.63,50.04,0.98
100,220.68,3.57,49.97,0.97
120,220.37,3.41,49.97,0.97
140,220.33,3.51,50.03,0.98
160,219.25,3.48,50.00,0.97
180,220.40,3.65,50.02,0.98
200,220.64,3.37,49.92,0.98
220,219.79,3.68,50.06,0.98
240,220.74,3.52,50.08,0.98
260,219.47,3.47,50.06,0.98
280,220.25,3.37,49.97,0.97
300,220.58,3.54,50.04,0.97
320,220.64,3.36,49.97,0.96
340,219.26,3.45,50.02,0.97
360,219.88,3.30,50.05,0.96
380,220.90,3.37,50.06,0.97
400,220.29,3.49,49.94,0.97
420,220.67,3.49,50.00,0.97
440,219.29,3.48,50.04,0.97
460,219.10,3.52,49.99,0.97
480,219.86,3.48,49.98,0.96
500,219.93,3.52,49.94,0.97
520,219.84,3.43,49.95,0.96
540,220.23,3.32,49.96,0.98
560,220.74,3.45,49.95,0.96
580,219.69,3.67,49.94,0.98
600,220.40,3.40,50.05,0.98
620,219.35,3.52,49.94,0.96
640,220.21,3.53,49.91,0.97
660,219.85,3.66,49.95,0.98
680,219.74,3.42,50.01,0.96
700,219.71,3.40,49.94,0.97
720,219.25,3.69,50.09,0.97
740,219.02,3.67,49.93,0.98
760,219.56,3.55,50.10,0.97
780,219.92,3.69,49.94,0.96
800,220.64,3.56,49.91,0.97
820,220.57,3.30,49.96,0.97
840,219.30,3.32,49.95,0.97
860,220.75,3.34,50.07,0.97
880,220.36,3.58,50.08,0.96
900,219.99,3.67,49.99,0.97
920,220.88,3.51,49.95,0.98
940,219.11,3.59,50.04,0.98
960,219.62,3.48,50.08,0.97
980,219.63,3.35,49.98,0.98
1000,220.24,3.35,50.10,0.97
1020,220.85,3.32,50.08,0.98
1040,219.64,3.62,49.97,0.97
1060,220.43,3.50,50.07,0.97
1080,220.60,3.44,50.09,0.96
1100,219.25,3.32,50.00,0.96
1120,220.96,3.49,49.91,0.97
1140,219.99,3.34,50.09,0.96
1160,219.04,3.42,50.02,0.98
1180,219.93,3.56,50.08,0.97
1200,220.14,3.34,49.91,0.97
1220,220.92,3.31,50.02,0.98
1240,220.79,3.59,49.98,0.96
1260,220.93,3.48,50.03,0.98
1280,219.56,3.52,49.93,0.97
1300,220.91,3.60,49.95,0.97
1320,220.67,3.52,49.98,0.98
1340,220.39,3.41,49.91,0.97
1360,219.07,3.53,49.94,0.97
1380,219.97,3.61,50.08,0.97
1400,219.41,3.32,50.06,0.97
1420,220.39,3.32,49.95,0.97
1440,219.29,3.51,50.05,0.98
1460,219.61,3.40,49.93,0.96
1480,219.62,3.50,49.94,0.97
1500,220.09,3.37,50.03,0.97
1520,219.87,3.45,49.92,0.97
1540,219.98,3.40,50.10,0.98
1560,220.79,3.42,49.96,0.96
1580,220.15,3.37,49.95,0.97
1600,220.71,3.63,50.01,0.97
1620,219.58,3.61,49.93,0.96
1640,220.38,3.53,50.09,0.97
1660,219.25,3.37,49.92,0.96
1680,219.01,3.34,49.90,0.97
1700,219.91,3.34,49.94,0.97
1720,220.65,3.40,50.05,0.97
1740,220.80,3.67,50.03,0.96
1760,219.81,3.42,50.10,0.97
1780,220.33,3.63,49.92,0.97
1800,220.59,3.53,49.96,0.96
1820,220.49,3.58,49.99,0.98
1840,220.57,3.44,50.08,0.97
1860,219.54,3.51,50.03,0.98
1880,220.39,3.42,50.05,0.97
1900,219.76,3.43,50.06,0.98
1920,220.26,3.44,50.05,0.97
1940,220.96,3.40,50.00,0.98
1960,219.42,3.63,50.08,0.97
1980,220.49,3.65,49.97,0.96
2000,219.30,3.42,49.91,0.97
2020,220.30,3.48,50.08,0.97
2040,220.14,3.65,50.08,0.97
2060,219.72,3.56,50.05,0.97
