timestamp,voltage,current_amps,frequency,power_factor
0,219.56,3.32,49.99,0.97
20,220.66,3.56,50.02,0.98
40,220.61,3.55,50.02,0.97
60,220.93,3.37,49.97,0.97
80,219.14,3.61,50.06,0.98
100,219.57,3.30,49.90,0.98
120,219.61,3.60,49.97,0.97
140,219.01,3.54,49.93,0.96
160,219.11,3.67,50.02,0.98
180,219.63,3.42,49.93,0.97
200,219.37,3.50,49.92,0.97
220,220.44,3.63,50.08,0.97
240,219.66,3.67,49.97,0.97
260,219.24,3.49,49.98,0.97
280,219.74,3.61,50.00,0.97
300,220.22,3.64,50.01,0.97
320,219.27,3.64,50.04,0.96
340,219.78,3.49,50.08,0.97
360,220.65,3.35,49.91,0.96
380,220.21,3.66,49.91,0.97
400,219.80,3.64,50.02,0.98
420,220.77,3.56,49.97,0.98
440,220.01,3.67,50.00,0.97
460,219.52,3.42,50.01,0.96
480,220.92,3.66,50.03,0.97
500,219.07,3.32,50.08,0.98
520,220.55,3.66,50.09,0.97
540,220.74,3.42,49.92,0.97
560,219.60,3.51,49.96,0.97
580,219.37,3.38,50.02,0.98
600,220.02,3.54,49.96,0.97
620,220.14,3.41,50.07,0.98
640,219.94,3.42,49.90,0.97
660,219.12,3.46,50.09,0.97
680,219.18,3.62,50.05,0.98
700,219.61,3.46,50.06,0.96
720,220.81,3.62,50.08,0.96
740,219.35,3.60,49.94,0.97
760,219.82,3.47,50.00,0.97
780,219.55,3.37,50.00,0.97
800,219.18,3.49,50.09,0.97
820,219.39,3.54,50.03,0.97
840,220.75,3.57,49.95,0.98
860,220.84,3.70,50.04,0.96
880,219.80,3.54,50.02,0.98
900,219.67,3.54,50.04,0.97
920,219.31,3.60,50.05,0.97
940,220.16,3.39,49.93,0.98
960,219.59,3.58,50.08,0.97
980,220.70,3.35,49.91,0.97
1000,220.08,3.54,49.98,0.97
1020,220.85,3.46,50.08,0.97
1040,219.02,3.67,49.98,0.98
1060,220.37,3.64,50.09,0.97
1080,220.06,3.54,49.97,0.98
1100,219.55,3.32,50.08,0.96
1120,219.36,3.62,49.96,0.98
1140,220.99,3.38,50.09,0.98
1160,220.70,3.31,49.93,0.96
1180,219.81,3.46,49.94,0.98
1200,220.14,3.45,50.01,0.98
1220,220.18,3.59,49.91,0.98
1240,219.63,3.37,49.95,0.97
1260,220.77,3.46,49.90,0.98
1280,219.58,3.54,49.95,0.97
1300,219.83,3.53,49.92,0.96
1320,220.33,3.33,50.06,0.97
1340,220.91,3.61,50.09,0.97
1360,219.25,3.48,50.01,0.98
1380,220.17,3.69,50.03,0.96
1400,220.20,3.42,49.94,0.96
1420,219.71,3.32,49.98,0.96
1440,219.31,3.61,49.98,0.96
1460,219.79,3.35,49.94,0.97
1480,219.39,3.49,50.05,0.98
1500,219.93,3.49,49.92,0.98
1520,220.25,3.31,50.02,0.97
1540,219.11,3.52,50.02,0.97
1560,219.02,3.37,50.03,0.97
1580,219.57,3.67,49.92,0.97
1600,220.43,3.65,50.06,0.96
1620,219.85,3.64,50.10,0.96
1640,219.71,3.48,49.91,0.96
1660,219.90,3.62,50.03,0.97
1680,219.10,3.42,49.98,0.98
1700,220.74,3.51,50.04,0.96
1720,219.24,3.50,49.93,0.97
1740,220.42,3.31,50.08,0.97
1760,220.01,3.67,50.02,0.97
1780,219.17,3.34,50.09,0.97
1800,220.59,3.68,49.93,0.97
1820,219.04,3.44,49.94,0.97
1840,220.86,3.57,49.91,0.96
1860,220.07,3.36,50.01,0.98
1880,219.59,3.44,49.99,0.98
1900,219.85,3.65,50.02,0.96
1920,220.10,3.43,49.90,0.97
1940,220.26,3.61,50.07,0.97
1960,220.33,3.60,50.05,0.97
1980,220.88,3.39,49.97,0.96
2000,220.59,3.55,49.99,0.98
2020,219.90,3.59,50.10,0.98
2040,220.72,3.46,50.05,0.96
2060,219.38,3.59,50.01,0.97
2080,220.47,3.37,50.03,0.97
2100,220.34,3.65,50.08,0.97
2120,220.36,3.40,50.08,0.97
2140,219.30,3.64,49.91,0.97
2160,220.46,3.57,50.06,0.97
2180,219.84,3.61,49.96,0.96
2200,220.85,3.57,50.05,0.97
2220,219.16,3.54,50.05,0.98
2240,219.87,3.37,50.04,0.96
2260,220.54,3.51,50.04,0.97
2280,219.06,3.61,49.92,0.97
2300,220.95,3.48,49.91,0.98
2320,219.62,3.51,49.93,0.96
2340,219.16,3.64,49.99,0.97
2360,220.63,3.66,49.94,0.96
2380,220.37,3.61,49.95,0.96
2400,220.21,3.35,49.96,0.97
2420,219.51,3.59,50.06,0.96
2440,219.72,3.33,49.90,0.97
2460,219.15,3.69,49.94,0.97
2480,220.13,3.33,49.93,0.97
