timestamp,voltage,current_amps,frequency,power_factor
0,220.27,3.52,49.90,0.96
20,219.07,3.49,50.05,0.98
40,220.65,3.33,50.01,0.98
60,219.81,3.54,49.91,0.98
80,219.48,3.65,50.00,0.97
100,219.49,3.38,50.07,0.97
120,219.74,3.56,50.02,0.98
140,220.85,3.53,50.02,0.97
160,220.90,3.63,49.94,0.97
180,219.27,3.47,49.95,0.98
200,219.90,3.68,50.03,0.96
220,220.28,3.63,50.04,0.96
240,219.06,3.57,49.94,0.98
260,219.82,3.43,50.00,0.97
280,219.72,3.44,49.93,0.97
300,219.49,3.34,49.94,0.97
320,220.74,3.33,49.95,0.97
340,219.41,3.67,50.02,0.96
360,220.17,3.43,50.10,0.97
380,220.60,3.48,50.08,0.98
400,219.25,3.53,50.07,0.97
420,219.20,3.65,50.08,0.97
440,220.97,3.53,50.08,0.98
460,220.23,3.35,49.98,0.96
480,219.67,3.42,49.99,0.96
500,219.28,3.33,50.02,0.98
520,220.03,3.70,49.94,0.97
540,219.27,3.52,49.95,0.97
560,220.06,3.34,50.09,0.97
580,219.11,3.58,50.06,0.96
600,220.35,3.43,50.05,0.97
620,219.96,3.55,50.06,0.97
640,219.41,3.55,49.97,0.97
660,219.28,3.47,49.90,0.98
680,219.28,3.46,49.98,0.97
700,220.66,3.40,50.09,0.97
720,219.08,3.38,50.08,0.98
740,220.25,3.37,50.08,0.96
760,220.63,3.46,49.98,0.96
780,220.58,3.52,49.91,0.96
800,219.51,3.60,50.04,0.97
820,219.80,3.56,50.05,0.96
840,219.97,3.31,50.01,0.97
860,219.23,3.45,49.90,0.97
880,220.71,3.46,50.08,0.97
900,220.85,3.65,50.01,0.97
920,219.64,3.51,49.96,0.97
940,219.00,3.49,49.97,0.97
960,219.32,3.68,49.94,0.97
980,220.47,3.60,49.96,0.97
1000,219.23,3.65,50.05,0.98
1020,219.16,3.55,49.91,0.97
1040,219.65,3.60,49.95,0.98
1060,219.42,3.44,49.92,0.98
1080,219.01,3.36,49.99,0.98
1100,220.48,3.62,49.91,0.98
1120,220.93,3.63,49.92,0.97
1140,219.54,3.37,49.96,0.98
1160,219.75,3.48,49.98,0.98
1180,219.61,3.62,49.98,0.96
1200,219.11,3.60,49.95,0.97
1220,219.10,3.43,49.93,0.97
1240,220.62,3.42,49.98,0.96
1260,220.61,3.59,50.09,0.97
1280,220.82,3.51,50.05,0.97
1300,220.16,3.53,49.95,0.97
1320,220.35,3.44,50.09,0.97
1340,219.75,3.37,49.98,0.97
1360,220.95,3.60,50.00,0.98
1380,219.48,3.35,50.07,0.98
1400,220.02,3.67,50.09,0.98
1420,220.56,3.47,49.93,0.97
1440,220.94,3.38,49.96,0.96
1460,220.63,3.68,50.00,0.96
1480,219.99,3.30,50.08,0.98
1500,219.23,3.45,50.03,0.97
1520,220.32,3.55,50.00,0.97
1540,219.54,3.41,50.09,0.96
1560,220.18,3.31,50.00,0.97
1580,219.51,3.50,49.99,0.96
1600,219.12,3.38,50.04,0.96
1620,220.64,3.48,49.96,0.97
1640,220.49,3.50,50.09,0.97
1660,220.99,3.62,49.96,0.97
1680,220.21,3.37,50.01,0.97
1700,220.01,3.66,50.01,0.96
1720,219.87,3.38,50.09,0.97
1740,219.53,3.54,50.06,0.97
1760,220.59,3.64,49.91,0.97
1780,220.34,3.45,49.91,0.97
1800,220.16,3.48,49.98,0.97
1820,219.65,3.32,50.04,0.96
1840,219.99,3.65,50.05,0.97
1860,219.86,3.67,49.98,0.97
1880,219.72,3.55,50.00,0.98
1900,219.03,3.59,49.94,0.98
1920,220.60,3.49,50.08,0.97
1940,219.79,3.43,49.93,0.98
1960,220.84,3.48,50.00,0.96
1980,220.51,3.40,50.04,0.97
2000,219.98,3.42,50.04,0.98
2020,219.56,3.58,50.09,0.97
2040,219.05,3.49,49.96,0.98
2060,219.39,3.69,49.99,0.96
2080,220.38,3.42,49.97,0.97
2100,219.21,3.32,49.94,0.98
2120,220.16,3.50,49.94,0.98
2140,219.74,3.48,50.05,0.97
2160,220.67,3.46,49.95,0.96
2180,220.90,3.57,50.03,0.97
2200,220.58,3.31,50.01,0.97
2220,220.02,3.55,50.00,0.96
2240,219.03,3.37,50.08,0.98
2260,221.00,3.50,50.07,0.96
2280,220.23,3.45,49.92,0.98
2300,220.60,3.56,50.02,0.97
2320,220.78,3.62,50.06,0.96
2340,220.43,3.69,50.01,0.96
2360,219.26,3.40,50.07,0.96
2380,219.06,3.51,49.94,0.97
2400,219.56,3.64,50.00,0.98
2420,220.74,3.51,49.95,0.98
2440,220.36,3.49,50.01,0.97
2460,219.73,3.51,50.00,0.97
2480,220.85,3.54,49.95,0.97
2500,220.01,3.35,50.00,0.98
2520,219.90,3.37,50.08,0.96
2540,219.04,3.51,50.04,0.97
2560,219.52,3.63,50.05,0.97
2580,220.06,3.43,50.03,0.97
2600,220.50,3.57,50.09,0.98
2620,219.14,3.42,50.02,0.96
2640,219.88,3.68,50.01,0.98
2660,219.72,3.70,50.05,0.96
2680,219.65,3.45,50.05,0.97
2700,220.05,3.33,50.07,0.96
2720,219.81,3.42,50.07,0.97
2740,219.33,3.46,49.98,0.98
2760,220.19,3.47,49.97,0.98
2780,219.85,3.41,50.02,0.97
2800,219.90,3.64,49.95,0.98
2820,219.96,3.55,50.04,0.97
2840,220.17,3.35,50.03,0.96
2860,219.45,3.34,49.97,0.97
2880,220.55,3.40,49.95,0.97
2900,219.69,3.47,49.97,0.98
2920,220.62,3.67,49.90,0.97
2940,219.83,3.67,49.98,0.96
2960,219.09,3.43,49.97,0.97
2980,220.39,3.55,50.10,0.97
3000,219.87,3.59,50.05,0.98
3020,220.63,3.66,50.00,0.96
3040,220.87,3.34,50.09,0.96
3060,220.03,3.60,49.93,0.96
3080,219.94,3.41,49.99,0.97
3100,220.13,3.30,49.93,0.98
3120,220.87,3.58,49.95,0.98
3140,220.84,3.70,49.99,0.97
3160,219.95,3.49,50.00,0.96
3180,219.95,3.60,49.93,0.97
3200,219.06,3.51,49.97,0.98
3220,219.87,3.67,50.01,0.96
3240,220.78,3.68,49.95,0.96
3260,221.00,3.61,50.02,0.96
3280,219.92,3.56,49.96,0.97
3300,219.22,3.48,50.06,0.97
3320,220.44,3.61,49.96,0.98
3340,220.69,3.51,50.04,0.97
3360,220.07,3.32,50.03,0.98
3380,219.39,3.54,50.01,0.97
3400,219.61,3.54,49.95,0.96
3420,221.00,3.31,50.06,0.97
3440,219.15,3.34,49.94,0.97
3460,220.41,3.68,49.96,0.97
3480,219.88,3.62,49.95,0.97
3500,220.51,3.47,50.08,0.98
3520,219.88,3.45,50.09,0.97
3540,219.62,3.31,49.99,0.96
3560,219.40,3.60,50.09,0.96
3580,219.78,3.34,49.94,0.96
3600,219.14,3.65,50.04,0.96
3620,220.75,3.46,50.10,0.97
3640,220.00,3.56,50.03,0.97
3660,220.11,3.65,49.99,0.98
3680,219.64,3.44,49.92,0.97
3700,219.97,3.58,49.94,0.98
3720,220.27,3.43,49.91,0.97
3740,219.65,3.36,50.00,0.96
3760,219.31,3.68,50.01,0.98
3780,219.20,3.35,50.08,0.96
3800,220.69,3.36,49.97,0.98
3820,220.18,3.69,49.95,0.97
3840,220.93,3.66,50.04,0.96
3860,220.47,3.42,49.96,0.97
3880,219.15,3.68,50.00,0.98
3900,220.73,3.70,50.04,0.98
3920,220.56,3.30,49.97,0.96
3940,220.22,3.34,49.96,0.97
3960,220.18,3.41,50.04,0.96
3980,219.37,3.50,49.92,0.97
4000,219.29,3.38,50.08,0.97
4020,219.65,3.51,49.95,0.97
4040,220.33,3.57,50.01,0.98
4060,219.43,3.41,50.00,0.97
4080,220.96,3.52,49.92,0.97
4100,220.78,3.41,50.08,0.97
4120,219.91,3.43,49.95,0.97
4140,219.07,3.33,50.05,0.97
4160,219.71,3.41,50.09,0.97
4180,220.46,3.69,50.09,0.97
4200,220.48,3.37,49.96,0.97
4220,220.03,3.66,49.96,0.97
4240,219.12,3.65,49.92,0.97
4260,220.15,3.49,49.97,0.97
4280,220.37,3.31,50.08,0.97
4300,220.04,3.35,49.90,0.97
4320,219.68,3.56,50.10,0.97
4340,219.70,3.62,49.97,0.97
4360,219.34,3.44,49.98,0.97
4380,220.81,3.65,50.09,0.98
4400,219.74,3.36,49.98,0.96
4420,219.50,3.34,50.07,0.96
4440,219.23,3.60,50.10,0.98
4460,220.29,3.31,50.10,0.96
4480,219.55,3.49,49.93,0.98
4500,220.47,3.63,50.07,0.98
4520,219.27,3.57,49.96,0.96
4540,219.10,3.43,49.98,0.97
4560,220.24,3.62,50.04,0.97
4580,220.57,3.56,50.07,0.97
4600,219.80,3.63,49.92,0.96
4620,219.43,3.48,49.94,0.97
4640,220.26,3.33,49.97,0.98
4660,220.61,3.37,50.06,0.96
4680,219.49,3.65,49.97,0.97
4700,219.56,3.35,50.04,0.98
4720,219.69,3.54,50.00,0.97
4740,219.95,3.68,49.93,0.97
4760,219.06,3.32,49.94,0.97
4780,219.36,3.35,49.99,0.98
4800,220.05,3.67,50.10,0.97
4820,220.49,3.34,49.91,0.98
4840,220.91,3.52,50.08,0.97
4860,219.62,3.62,50.09,0.98
4880,220.40,3.37,50.10,0.96
4900,219.69,3.57,49.98,0.96
4920,220.45,3.57,50.03,0.96
4940,220.13,3.62,50.06,0.96
4960,220.82,3.43,49.93,0.98
4980,220.71,3.61,50.01,0.97
5000,219.99,3.33,50.04,0.97
5020,219.23,3.36,49.92,0.96
5040,219.83,3.65,50.10,0.97
5060,219.47,3.41,50.00,0.97
5080,220.56,3.31,50.06,0.97
5100,219.89,3.61,50.00,0.98
5120,219.28,3.45,50.06,0.97
5140,220.83,3.45,50.10,0.97
5160,219.69,3.67,50.06,0.98
5180,219.59,3.45,50.00,0.98
5200,219.06,3.44,50.00,0.97
5220,219.39,3.63,50.08,0.98
5240,219.42,3.49,49.98,0.96
5260,219.24,3.46,50.05,0.98
5280,219.44,3.54,49.99,0.97
5300,220.30,3.61,49.93,0.96
5320,219.98,3.35,49.91,0.97
5340,220.34,3.67,49.91,0.96
5360,220.14,3.40,50.01,0.98
5380,219.56,3.59,49.93,0.97
5400,219.15,3.51,49.98,0.98
5420,220.44,3.42,49.91,0.98
5440,220.41,3.36,49.91,0.98
5460,219.53,3.54,50.06,0.98
5480,219.97,3.65,50.04,0.97
5500,220.59,3.62,49.93,0.97
5520,220.10,3.32,49.95,0.98
5540,219.24,3.52,49.98,0.97
5560,219.50,3.54,50.02,0.97
5580,219.29,3.45,50.06,0.97
5600,220.91,3.57,50.07,0.96
5620,220.36,3.63,49.96,0.96
5640,220.09,3.47,50.08,0.97
5660,219.97,3.35,50.02,0.96
5680,219.66,3.61,50.00,0.98
5700,220.18,3.47,49.91,0.97
5720,220.36,3.67,49.95,0.98
5740,220.84,3.62,49.91,0.97
5760,220.22,3.49,50.09,0.97
5780,219.52,3.66,49.97,0.97
5800,220.21,3.47,49.91,0.97
5820,220.73,3.40,49.96,0.97
5840,220.16,3.30,49.98,0.97
5860,219.42,3.67,50.01,0.96
5880,219.92,3.39,50.05,0.98
5900,219.23,3.38,49.91,0.96
5920,219.67,3.62,49.99,0.96
5940,219.28,3.33,49.97,0.96
5960,219.99,3.44,49.90,0.96
5980,220.15,3.55,50.07,0.98
6000,219.92,3.59,49.97,0.96
6020,220.17,3.33,49.95,0.98
6040,219.73,3.35,49.90,0.98
6060,220.98,3.34,50.05,0.97
6080,219.75,3.61,49.93,0.96
6100,220.28,3.46,50.07,0.97
6120,219.81,3.52,49.96,0.97
6140,220.04,3.30,50.02,0.96
6160,220.26,3.56,50.07,0.96
6180,219.44,3.55,50.07,0.98
6200,219.88,3.70,50.06,0.97
6220,219.36,3.41,49.99,0.98
6240,219.42,3.32,50.01,0.96
6260,220.76,3.68,50.03,0.96
6280,220.22,3.39,50.07,0.98
6300,220.89,3.44,49.94,0.97
6320,220.90,3.63,50.09,0.96
6340,219.48,3.46,50.06,0.97
6360,219.42,3.61,50.00,0.98
6380,219.40,3.56,49.98,0.96
6400,219.81,3.36,50.02,0.97
6420,219.56,3.57,49.99,0.96
6440,220.63,3.62,49.96,0.97
6460,220.59,3.38,50.05,0.97
6480,220.65,3.51,49.96,0.97
6500,220.42,3.63,49.96,0.97
6520,219.38,3.52,49.93,0.97
6540,219.23,3.59,50.02,0.97
6560,219.10,3.57,49.94,0.96
6580,219.69,3.37,50.01,0.97
6600,220.25,3.59,50.04,0.97
6620,219.92,3.32,49.92,0.97
6640,220.42,3.51,50.01,0.98
6660,220.68,3.67,50.01,0.96
6680,220.33,3.53,50.06,0.97
6700,220.19,3.36,49.98,0.96
6720,220.87,3.66,50.07,0.97
6740,220.19,3.45,49.99,0.97
6760,219.46,3.59,49.96,0.98
6780,220.56,3.68,49.95,0.97
6800,219.39,3.51,50.04,0.96
6820,219.67,3.30,50.04,0.97
6840,220.97,3.45,49.97,0.98
6860,219.34,3.58,50.10,0.97
6880,220.10,3.65,50.04,0.97
6900,219.81,3.68,49.98,0.97
6920,220.20,3.45,49.92,0.98
6940,220.36,3.43,50.09,0.97
6960,220.29,3.64,50.02,0.97
6980,220.66,3.54,50.01,0.97
7000,219.02,3.58,50.03,0.98
7020,220.81,3.35,49.94,0.97
7040,219.13,3.65,50.08,0.97
7060,219.83,3.33,49.96,0.97
7080,220.07,3.55,49.98,0.97
7100,219.28,3.46,50.08,0.98
7120,219.42,3.65,50.00,0.98
7140,219.04,3.54,49.93,0.98
7160,220.46,3.31,49.94,0.97
7180,219.89,3.36,49.96,0.97
7200,220.15,3.55,49.93,0.98
7220,219.42,3.45,50.02,0.96
7240,221.00,3.37,49.98,0.98
7260,219.31,3.50,49.93,0.98
7280,220.36,3.68,49.95,0.97
7300,219.35,3.56,50.09,0.97
7320,220.57,3.68,50.07,0.98
7340,219.50,3.65,50.06,0.96
7360,219.53,3.64,50.03,0.98
7380,220.73,3.50,49.90,0.96
7400,219.30,3.41,50.09,0.98
7420,219.26,3.63,50.04,0.96
7440,219.28,3.48,49.95,0.97
7460,220.86,3.52,50.06,0.98
7480,219.91,3.67,49.99,0.96
7500,220.05,3.67,50.00,0.97
7520,219.63,3.61,49.93,0.97
7540,219.34,3.50,49.94,0.98
7560,220.47,3.55,50.07,0.98
7580,220.89,3.61,49.99,0.97
7600,219.41,3.35,49.99,0.97
7620,219.23,3.30,49.92,0.98
7640,220.44,3.38,50.01,0.96
7660,220.22,3.67,50.09,0.97
7680,220.46,3.62,49.94,0.98
7700,220.98,3.36,50.06,0.96
7720,220.71,3.39,49.91,0.96
7740,220.64,3.52,50.09,0.97
7760,219.94,3.36,50.09,0.97
7780,219.43,3.68,49.94,0.96
7800,219.18,3.38,50.08,0.97
7820,220.98,3.62,49.91,0.97
7840,219.86,3.42,50.01,0.97
7860,219.74,3.35,49.94,0.97
7880,220.27,3.39,49.97,0.97
7900,219.34,3.65,50.08,0.96
7920,220.77,3.46,49.99,0.96
7940,220.09,3.34,50.10,0.97
7960,220.96,3.64,49.99,0.97
7980,219.39,3.66,49.98,0.97
8000,220.56,3.58,49.99,0.97
8020,219.02,3.45,49.96,0.96
8040,220.56,3.60,49.91,0.96
8060,220.95,3.52,49.95,0.96
8080,220.11,3.37,50.08,0.98
8100,220.15,3.45,50.09,0.97
8120,220.29,3.66,50.04,0.97
8140,219.47,3.51,49.98,0.98
8160,219.70,3.64,50.05,0.97
8180,219.12,3.35,49.95,0.97
8200,219.02,3.46,49.91,0.96
8220,219.25,3.40,49.98,0.97
8240,220.89,3.61,49.98,0.98
8260,219.82,3.60,50.03,0.97
8280,220.57,3.37,50.03,0.97
8300,220.44,3.51,49.99,0.96
8320,220.10,3.59,49.94,0.97
8340,219.08,3.54,50.08,0.98
8360,220.70,3.45,50.07,0.96
8380,220.54,3.48,50.03,0.97
8400,219.88,3.42,49.94,0.96
8420,220.19,3.63,50.08,0.97
8440,220.93,3.32,49.94,0.97
8460,220.54,3.42,49.96,0.96
8480,219.23,3.38,50.02,0.97
8500,220.81,3.41,50.00,0.98
8520,220.83,3.47,50.08,0.96
8540,220.11,3.46,49.97,0.97
8560,220.84,3.67,50.03,0.96
8580,220.51,3.62,50.10,0.97
8600,219.24,3.62,50.00,0.97
8620,220.36,3.34,49.95,0.97
8640,220.50,3.33,50.03,0.98
8660,219.80,3.46,49.90,0.96
8680,220.94,3.46,49.93,0.97
8700,219.71,3.34,49.98,0.97
8720,219.13,3.64,49.97,0.97
8740,220.23,3.45,50.06,0.97
8760,220.45,3.65,50.07,0.96
8780,220.63,3.54,49.93,0.96
8800,220.53,3.45,50.07,0.98
8820,220.72,3.49,49.92,0.97
8840,220.52,3.55,50.05,0.97
8860,219.14,3.64,50.07,0.97
8880,220.18,3.65,50.01,0.96
8900,219.52,3.43,50.04,0.97
8920,220.33,3.44,49.96,0.98
8940,219.30,3.33,49.97,0.97
8960,220.88,3.70,49.91,0.97
8980,219.39,3.60,50.10,0.97
9000,219.73,3.61,50.03,0.97
9020,220.67,3.59,50.04,0.98
9040,220.21,3.57,50.02,0.98
9060,219.56,3.66,50.06,0.98
9080,220.77,3.40,50.02,0.96
9100,220.35,3.44,49.93,0.98
9120,220.28,3.34,49.94,0.97
9140,220.62,3.60,50.04,0.97
9160,219.62,3.36,50.02,0.98
9180,220.56,3.38,50.00,0.96
9200,220.50,3.66,50.05,0.97
9220,220.11,3.69,50.08,0.97
9240,219.97,3.49,50.08,0.96
9260,220.15,3.42,50.05,0.97
9280,220.04,3.41,49.91,0.97
9300,219.13,3.46,49.98,0.98
9320,219.47,3.39,50.00,0.97
9340,220.44,3.50,49.96,0.98
9360,219.34,3.56,50.04,0.98
