timestamp,voltage,current_amps,frequency,power_factor
0,220.96,3.48,49.95,0.97
20,219.73,3.36,50.10,0.97
40,219.32,3.63,49.95,0.96
60,220.41,3.47,50.07,0.97
80,220.53,3.46,50.05,0.97
100,220.74,3.51,50.03,0.97
120,219.80,3.59,49.91,0.96
140,219.85,3.61,49.92,0.97
160,219.68,3.61,50.03,0.98
180,220.32,3.40,50.08,0.98
200,219.59,3.51,49.91,0.96
220,220.58,3.51,50.00,0.96
240,219.07,3.59,50.08,0.97
260,219.04,3.60,50.10,0.98
280,220.15,3.41,49.97,0.96
300,219.11,3.65,49.96,0.97
320,219.07,3.52,50.06,0.98
340,220.41,3.53,49.94,0.97
360,219.06,3.32,49.95,0.97
380,219.88,3.66,49.98,0.96
400,219.18,3.31,50.00,0.97
420,220.32,3.39,50.05,0.97
440,219.06,3.52,49.93,0.96
460,220.96,3.48,49.96,0.97
480,219.09,3.61,49.93,0.96
500,220.09,3.31,49.99,0.96
520,220.10,3.36,50.01,0.98
540,220.86,3.67,49.92,0.96
560,220.25,3.55,50.03,0.97
580,219.58,3.35,49.91,0.98
600,219.54,3.41,50.05,0.96
620,219.11,3.41,50.05,0.97
640,219.21,3.46,49.99,0.98
660,219.77,3.42,50.02,0.96
680,219.98,3.67,50.04,0.96
700,219.18,3.31,49.97,0.98
720,220.31,3.63,49.91,0.98
740,219.19,3.47,49.97,0.98
760,220.90,3.58,50.05,0.98
780,220.23,3.68,50.09,0.97
800,220.44,3.70,50.07,0.97
820,219.62,3.46,50.02,0.97
840,220.14,3.61,49.98,0.97
860,220.85,3.40,50.08,0.98
880,220.64,3.47,49.95,0.96
900,219.84,3.47,49.97,0.97
920,219.67,3.60,50.07,0.97
940,219.16,3.61,50.06,0.98
960,219.13,3.69,50.09,0.96
980,219.24,3.55,49.98,0.97
1000,220.70,3.37,49.96,0.97
1020,219.11,3.32,49.93,0.96
1040,219.91,3.51,49.99,0.96
1060,219.83,3.63,49.97,0.96
1080,219.77,3.39,50.02,0.97
1100,219.10,3.57,50.02,0.97
1120,220.35,3.34,50.10,0.96
1140,220.63,3.54,50.04,0.98
1160,219.56,3.35,50.01,0.98
1180,220.13,3.53,50.10,0.97
1200,220.44,3.32,49.98,0.98
1220,219.28,3.43,49.91,0.97
1240,220.65,3.30,49.94,0.96
1260,219.17,3.36,50.02,0.97
1280,219.30,3.31,49.94,0.98
