timestamp,voltage,current_amps,frequency,power_factor
0,219.54,3.53,49.93,0.97
20,220.71,3.56,49.95,0.97
40,220.70,3.67,49.99,0.98
60,219.12,3.48,49.90,0.97
80,219.07,3.49,50.01,0.96
100,219.45,3.60,49.92,0.97
120,220.52,3.40,49.90,0.97
140,219.91,3.52,50.06,0.96
160,219.32,3.65,50.00,0.96
180,219.78,3.45,50.05,0.97
200,219.75,3.48,50.08,0.98
220,219.86,3.35,49.96,0.97
240,219.27,3.53,50.04,0.96
260,220.62,3.46,50.03,0.98
280,220.01,3.44,50.09,0.97
300,219.16,3.41,49.97,0.96
320,219.47,3.51,50.01,0.97
340,220.79,3.37,49.91,0.98
360,220.58,3.43,50.03,0.97
380,220.05,3.59,49.96,0.97
400,220.63,3.31,49.95,0.98
420,220.90,3.58,49.91,0.97
440,219.28,3.63,50.06,0.98
460,220.81,3.32,50.03,0.98
480,220.24,3.62,49.97,0.98
500,220.83,3.48,50.03,0.97
520,220.43,3.41,50.07,0.97
540,219.61,3.43,49.97,0.97
560,220.79,3.59,50.08,0.97
580,219.94,3.47,50.01,0.97
600,221.00,3.32,50.04,0.97
620,220.23,3.55,50.05,0.96
640,219.87,3.52,50.10,0.98
660,219.01,3.53,50.09,0.97
680,220.17,3.30,50.04,0.98
700,220.62,3.35,49.91,0.96
720,220.18,3.35,50.03,0.97
740,219.38,3.60,50.05,0.97
760,219.58,3.63,50.01,0.98
780,220.49,3.60,50.06,0.97
800,219.68,3.46,50.09,0.96
820,220.12,3.35,49.94,0.97
840,219.37,3.40,49.92,0.97
860,219.91,3.44,49.97,0.98
880,220.51,3.61,50.08,0.97
900,219.50,3.42,50.07,0.98
920,220.52,3.36,49.97,0.96
940,219.29,3.55,49.93,0.97
960,220.94,3.34,49.96,0.97
980,220.19,3.44,50.04,0.96
1000,219.11,3.67,49.96,0.98
1020,220.19,3.33,50.00,0.96
1040,219.39,3.42,50.02,0.97
1060,219.50,3.57,49.98,0.98
1080,220.07,3.65,49.92,0.96
1100,219.19,3.69,50.10,0.96
1120,219.20,3.59,49.96,0.97
1140,220.58,3.53,49.99,0.97
1160,219.77,3.52,49.98,0.98
1180,220.47,3.44,49.96,0.97
1200,219.48,3.43,49.94,0.97
1220,219.57,3.55,50.09,0.98
1240,219.52,3.55,49.98,0.97
1260,220.52,3.36,49.96,0.98
1280,219.64,3.70,50.10,0.97
1300,219.74,3.59,50.03,0.96
1320,219.03,3.39,50.04,0.97
1340,219.73,3.39,50.05,0.97
1360,220.60,3.49,50.05,0.97
1380,220.32,3.50,49.97,0.96
1400,220.73,3.48,50.04,0.96
1420,220.06,3.40,49.92,0.96
1440,219.66,3.56,50.06,0.98
1460,220.13,3.48,49.97,0.97
1480,220.27,3.31,50.01,0.98
1500,220.72,3.48,50.08,0.96
1520,219.25,3.41,50.03,0.98
1540,219.39,3.42,50.02,0.97
1560,220.57,3.49,50.06,0.98
1580,220.27,3.45,50.08,0.97
1600,219.70,3.57,50.03,0.97
1620,219.73,3.35,50.09,0.98
1640,220.91,3.31,50.01,0.98
1660,220.82,3.45,50.08,0.98
1680,219.34,3.34,49.92,0.97
1700,220.31,3.42,50.09,0.96
1720,220.09,3.67,50.06,0.97
1740,219.72,3.59,50.06,0.97
1760,219.33,3.66,49.92,0.96
1780,219.33,3.46,50.02,0.98
1800,219.57,3.41,50.10,0.97
1820,220.07,3.31,49.96,0.97
1840,220.61,3.45,49.93,0.97
1860,219.47,3.31,50.02,0.96
1880,219.74,3.37,49.93,0.96
1900,220.93,3.59,50.00,0.97
1920,220.63,3.48,50.00,0.96
1940,219.12,3.66,50.01,0.96
1960,220.08,3.60,49.90,0.97
1980,219.40,3.49,50.04,0.97
2000,220.61,3.57,50.04,0.97
2020,219.39,3.36,49.90,0.96
2040,219.77,3.32,50.08,0.97
2060,220.86,3.57,49.93,0.97
2080,220.81,3.34,50.02,0.97
2100,219.25,3.49,50.02,0.97
2120,219.83,3.36,50.06,0.97
2140,220.35,3.65,49.93,0.96
2160,220.89,3.52,50.02,0.97
2180,220.88,3.64,50.03,0.98
2200,220.60,3.66,50.04,0.97
2220,219.03,3.41,50.06,0.96
2240,219.73,3.54,50.01,0.98
2260,220.77,3.60,50.06,0.98
2280,219.38,3.63,49.96,0.98
2300,219.20,3.48,50.00,0.96
2320,219.75,3.55,49.95,0.97
2340,219.11,3.67,50.07,0.97
2360,219.72,3.45,50.09,0.97
2380,219.51,3.39,49.96,0.97
2400,220.14,3.43,50.07,0.98
2420,220.30,3.51,49.91,0.97
2440,219.02,3.61,50.04,0.96
2460,219.16,3.61,49.96,0.98
2480,220.69,3.48,50.08,0.96
2500,219.87,3.35,50.04,0.98
2520,219.56,3.31,49.90,0.96
2540,219.98,3.51,50.08,0.97
2560,220.77,3.35,49.91,0.98
2580,220.03,3.40,50.04,0.97
2600,219.67,3.62,50.01,0.96
2620,220.85,3.36,49.99,0.96
2640,219.36,3.60,49.93,0.96
2660,220.72,3.69,50.04,0.97
2680,220.80,3.32,50.04,0.97
2700,219.51,3.45,50.00,0.97
2720,219.48,3.52,49.95,0.96
2740,219.21,3.58,49.91,0.97
2760,219.63,3.54,50.01,0.96
2780,219.65,3.48,50.00,0.97
2800,220.89,3.50,50.03,0.97
2820,219.72,3.32,50.02,0.97
2840,220.06,3.44,49.92,0.97
2860,219.02,3.59,50.02,0.97
2880,220.85,3.35,49.98,0.97
2900,219.19,3.36,50.08,0.98
2920,219.44,3.68,49.98,0.97
2940,220.66,3.57,50.00,0.97
2960,219.86,3.64,50.02,0.98
2980,219.44,3.58,49.97,0.97
3000,220.25,3.43,50.03,0.97
3020,131.51,1.01,49.95,0.96
3040,134.99,0.71,50.00,0.97
3060,120.00,0.97,49.91,0.97
3080,127.79,1.10,49.97,0.98
3100,136.49,1.09,50.08,0.97
3120,138.02,0.74,49.99,0.98
3140,128.11,1.16,50.00,0.97
3160,129.68,0.77,50.02,0.96
3180,124.37,0.75,50.07,0.97
3200,138.05,0.89,50.06,0.98
3220,120.57,0.71,49.95,0.97
3240,124.21,0.97,50.04,0.96
3260,137.31,0.81,50.03,0.97
3280,130.16,0.99,50.04,0.97
3300,135.08,0.93,49.96,0.98
3320,129.03,1.00,49.98,0.97
3340,134.71,1.03,49.99,0.96
3360,126.23,0.83,49.94,0.97
3380,136.29,0.97,50.06,0.96
3400,137.29,0.92,50.07,0.98
3420,126.60,1.10,49.98,0.96
3440,135.00,0.80,50.06,0.96
3460,120.57,0.74,50.04,0.97
3480,137.41,1.14,50.05,0.96
3500,137.05,0.93,50.09,0.98
3520,136.38,1.09,50.05,0.98
3540,127.93,0.75,50.08,0.98
3560,134.01,1.18,50.09,0.97
3580,121.87,0.85,50.04,0.96
3600,131.92,0.92,50.04,0.98
3620,136.64,1.00,49.94,0.97
3640,122.60,0.88,50.01,0.97
3660,127.29,0.88,49.91,0.97
3680,123.06,1.02,49.99,0.97
3700,122.01,0.89,49.91,0.97
3720,131.29,1.16,49.96,0.97
3740,123.78,1.15,49.96,0.98
3760,124.21,1.10,50.07,0.96
3780,131.20,1.17,50.01,0.96
3800,136.76,0.80,50.10,0.96
3820,134.16,0.71,50.02,0.97
3840,134.18,1.12,49.95,0.98
3860,137.24,1.11,49.97,0.96
3880,130.99,1.09,49.98,0.97
3900,123.39,0.87,49.99,0.96
3920,123.56,1.20,49.93,0.97
3940,138.39,1.08,50.00,0.96
3960,135.45,0.86,49.95,0.96
3980,136.53,0.76,50.08,0.96
4000,127.32,0.76,50.09,0.96
4020,122.83,1.10,49.96,0.98
4040,138.91,1.14,50.08,0.97
4060,120.90,0.86,49.98,0.97
4080,128.40,1.19,50.03,0.97
4100,124.76,1.18,50.10,0.96
4120,130.69,1.10,50.01,0.98
4140,128.37,0.70,50.08,0.97
4160,122.15,1.14,49.99,0.97
4180,122.14,1.16,49.98,0.98
4200,137.17,0.98,50.09,0.97
4220,133.40,0.93,50.06,0.97
4240,138.73,0.97,49.93,0.97
4260,120.33,0.99,49.95,0.97
4280,126.11,0.80,50.08,0.97
4300,135.69,0.89,49.91,0.97
4320,122.08,1.09,50.01,0.97
4340,130.40,1.11,49.90,0.97
4360,123.24,0.93,49.93,0.97
4380,131.43,0.78,49.94,0.96
4400,123.84,0.82,49.91,0.96
4420,124.29,0.94,49.99,0.98
4440,133.19,0.76,49.93,0.98
4460,124.15,0.75,49.96,0.97
4480,122.98,1.05,49.95,0.96
4500,135.42,1.19,49.92,0.97
4520,128.07,0.81,49.93,0.96
4540,128.45,1.06,50.00,0.98
4560,137.56,1.08,50.03,0.97
4580,133.47,1.03,50.03,0.97
4600,133.88,0.72,50.07,0.98
4620,133.19,0.77,49.97,0.96
4640,131.30,0.77,50.02,0.97
4660,130.23,0.81,49.99,0.97
4680,132.49,0.86,49.96,0.96
4700,132.99,0.92,49.90,0.98
4720,133.25,0.85,49.96,0.98
4740,131.80,1.18,50.05,0.97
4760,132.03,0.98,50.07,0.96
4780,125.67,1.04,50.01,0.98
4800,128.32,0.88,50.03,0.96
4820,135.91,0.96,49.94,0.97
4840,133.85,1.09,50.01,0.98
4860,124.30,1.00,50.03,0.97
4880,133.01,0.91,50.09,0.97
4900,128.87,0.94,50.04,0.98
4920,133.70,1.00,50.09,0.96
4940,122.43,1.03,49.91,0.97
4960,136.07,1.17,50.08,0.97
4980,129.71,0.88,50.08,0.98
5000,122.75,0.70,50.04,0.96
5020,131.35,1.10,49.90,0.97
5040,132.76,0.71,49.96,0.96
5060,131.93,0.92,49.97,0.97
5080,128.96,0.82,50.07,0.98
5100,121.80,0.91,50.02,0.97
5120,132.45,0.83,49.97,0.97
5140,128.73,0.80,49.98,0.98
5160,137.48,0.72,49.95,0.96
5180,139.62,0.96,49.91,0.96
5200,135.51,1.12,50.05,0.97
5220,130.24,0.99,50.00,0.97
5240,137.99,1.19,50.00,0.96
5260,122.08,1.17,50.09,0.97
5280,130.48,0.77,50.01,0.98
5300,139.87,1.15,50.03,0.98
5320,133.10,0.80,50.10,0.97
5340,121.06,0.92,49.90,0.97
5360,134.24,0.71,50.06,0.98
5380,139.85,0.81,49.98,0.96
5400,123.47,0.88,50.04,0.97
5420,131.01,0.95,50.07,0.97
5440,131.36,0.73,50.00,0.96
5460,126.80,1.17,49.96,0.96
5480,125.62,1.07,49.97,0.97
5500,131.91,0.70,49.93,0.98
5520,123.41,0.97,50.04,0.98
5540,121.09,1.15,50.01,0.97
5560,124.25,1.08,49.93,0.97
5580,138.68,0.95,50.00,0.98
5600,136.09,1.00,50.09,0.97
5620,123.87,0.71,49.93,0.96
5640,127.13,0.95,50.05,0.97
5660,133.90,0.77,50.09,0.98
